phyname	dN	dNse	dS	dSse	dNdS	genea1	genea1mvld
Mvsl_MvDv_A1pair_1203.results.txt	0.80614	0.00000	70.52441	85.95888	0.0114307	MvSl-1064-A1-R4_MC01-1g01803	MvSlatifolia-1318-D-TG7-PbcR_C01g00110
Mvsl_MvDv_A1pair_1204.results.txt	1.77501	0.00000	1.04358	0.59924	1.70089	MvSl-1064-A1-R4_MC01-1g01804	MvSlatifolia-1318-D-TG7-PbcR_C01g00111
Mvsl_MvDv_A1pair_1205.results.txt	2.55441	2.05061	0.49717	0.49599	5.1379	MvSl-1064-A1-R4_MC01-1g01805	MvSlatifolia-1318-D-TG7-PbcR_C01g00112
Mvsl_MvDv_A1pair_1206.results.txt	1.41148	0.51490	25.29732	63.14620	0.0557956	MvSl-1064-A1-R4_MC01-1g01806	MvSlatifolia-1318-D-TG7-PbcR_C01g00113
Mvsl_MvDv_A1pair_1207.results.txt	1.26552	1.01230	68.22933	123.33727	0.018548	MvSl-1064-A1-R4_MC01-1g01807	MvSlatifolia-1318-D-TG7-PbcR_C01g00114
Mvsl_MvDv_A1pair_1208.results.txt	0.54135	0.46758	37.68615	47.38005	0.0143647	MvSl-1064-A1-R4_MC01-1g01808	MvSlatifolia-1318-D-TG7-PbcR_C01g00115
Mvsl_MvDv_A1pair_121.results.txt	0.00000	0.00010	0.00001	0.00000	0	MvSl-1064-A1-R4_A1g00155	MvSlatifolia-1318-D-TG7-PbcR_C03g03167
Mvsl_MvDv_A1pair_1211.results.txt	0.44782	0.28291	46.23362	51.20619	0.00968603	MvSl-1064-A1-R4_MC01-1g01811	MvSlatifolia-1318-D-TG7-PbcR_C01g00118
Mvsl_MvDv_A1pair_1212.results.txt	8.64951	8.44283	0.08737	0.15695	98.9986	MvSl-1064-A1-R4_MC01-1g01812	MvSlatifolia-1318-D-TG7-PbcR_C01g00119
Mvsl_MvDv_A1pair_1213.results.txt	0.89280	0.31406	13.38428	41.18709	0.0667051	MvSl-1064-A1-R4_MC01-1g01813	MvSlatifolia-1318-D-TG7-PbcR_C01g00120
Mvsl_MvDv_A1pair_1214.results.txt	0.95438	0.46367	1.01529	0.60781	0.940007	MvSl-1064-A1-R4_MC01-1g01814	MvSlatifolia-1318-D-TG7-PbcR_C01g00121
Mvsl_MvDv_A1pair_1215.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01815	MvSlatifolia-1318-D-TG7-PbcR_C01g00122
Mvsl_MvDv_A1pair_1216.results.txt	0.84263	0.26886	31.78035	146.21224	0.0265142	MvSl-1064-A1-R4_MC01-1g01816	MvSlatifolia-1318-D-TG7-PbcR_C01g00123
Mvsl_MvDv_A1pair_1217.results.txt	0.86500	0.28773	54.72557	188.84890	0.0158061	MvSl-1064-A1-R4_MC01-1g01817	MvSlatifolia-1318-D-TG7-PbcR_C01g00124
Mvsl_MvDv_A1pair_1218.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01818	MvSlatifolia-1318-D-TG7-PbcR_C01g00125
Mvsl_MvDv_A1pair_1219.results.txt	2.76694	1.46493	1.36716	0.96157	2.02386	MvSl-1064-A1-R4_MC01-1g01819	MvSlatifolia-1318-D-TG7-PbcR_C01g00126
Mvsl_MvDv_A1pair_122.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_A1g00156	MvSlatifolia-1318-D-TG7-PbcR_C03g03166
Mvsl_MvDv_A1pair_1220.results.txt	1.13440	0.56370	5.90083	0.00000	0.192244	MvSl-1064-A1-R4_MC01-1g01820	MvSlatifolia-1318-D-TG7-PbcR_C01g00127
Mvsl_MvDv_A1pair_1221.results.txt	23.43025	70.29386	3.10364	7.40318	7.54928	MvSl-1064-A1-R4_MC01-1g01821	MvSlatifolia-1318-D-TG7-PbcR_C01g00128
Mvsl_MvDv_A1pair_1222.results.txt	0.00000	0.04527	0.00001	0.11027	0	MvSl-1064-A1-R4_MC01-1g01822	MvSlatifolia-1318-D-TG7-PbcR_C01g00129
Mvsl_MvDv_A1pair_1223.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC01-1g01823	MvSlatifolia-1318-D-TG7-PbcR_C01g00130
Mvsl_MvDv_A1pair_1225.results.txt	1.26342	1.79537	1.79328	2.73861	0.70453	MvSl-1064-A1-R4_MC01-1g01825	MvSlatifolia-1318-D-TG7-PbcR_C01g00132
Mvsl_MvDv_A1pair_1226.results.txt	0.73050	0.36274	59.49818	337.56043	0.0122777	MvSl-1064-A1-R4_MC01-1g01826	MvSlatifolia-1318-D-TG7-PbcR_C01g00133
Mvsl_MvDv_A1pair_1227.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC01-1g01827	MvSlatifolia-1318-D-TG7-PbcR_C01g00134
Mvsl_MvDv_A1pair_123.results.txt	1.57166	0.65867	0.78988	0.59379	1.98975	MvSl-1064-A1-R4_A1g00157	MvSlatifolia-1318-D-TG7-PbcR_C03g03165
Mvsl_MvDv_A1pair_1232.results.txt	1.15408	0.53945	3.65788	3.78686	0.315505	MvSl-1064-A1-R4_MC01-1g01834	MvSlatifolia-1318-D-TG7-PbcR_C01g00140
Mvsl_MvDv_A1pair_1234.results.txt	15.00933	47.77610	25.61934	177.45700	0.585859	MvSl-1064-A1-R4_MC01-1g01836	MvSlatifolia-1318-D-TG7-PbcR_C01g00142
Mvsl_MvDv_A1pair_1235.results.txt	24.87941	31.08725	1.10375	1.41341	22.5408	MvSl-1064-A1-R4_MC01-1g01840	MvSlatifolia-1318-D-TG7-PbcR_C01g00145
Mvsl_MvDv_A1pair_1236.results.txt	0.00001	0.00000	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC01-1g01841	MvSlatifolia-1318-D-TG7-PbcR_C01g00146
Mvsl_MvDv_A1pair_1237.results.txt	0.42526	0.29814	0.00430	0.04842	98.8977	MvSl-1064-A1-R4_MC01-1g01843	MvSlatifolia-1318-D-TG7-PbcR_C01g00148
Mvsl_MvDv_A1pair_1238.results.txt	0.32808	0.18999	118.55729	289.66514	0.00276727	MvSl-1064-A1-R4_MC01-1g01844	MvSlatifolia-1318-D-TG7-PbcR_C01g00149
Mvsl_MvDv_A1pair_1239.results.txt	0.72689	0.29527	4.56676	7.15734	0.15917	MvSl-1064-A1-R4_MC01-1g01845	MvSlatifolia-1318-D-TG7-PbcR_C01g00150
Mvsl_MvDv_A1pair_1240.results.txt	0.90236	0.28556	1.40041	0.85337	0.644354	MvSl-1064-A1-R4_MC01-1g01846	MvSlatifolia-1318-D-TG7-PbcR_C01g00151
Mvsl_MvDv_A1pair_1241.results.txt	0.12199	0.05299	0.07706	0.04369	1.58305	MvSl-1064-A1-R4_MC01-1g01847	MvSlatifolia-1318-D-TG7-PbcR_C01g00152
Mvsl_MvDv_A1pair_1243.results.txt	12.52166	23.56996	0.83492	1.45731	14.9974	MvSl-1064-A1-R4_MC01-1g01849	MvSlatifolia-1318-D-TG7-PbcR_C01g00154
Mvsl_MvDv_A1pair_1244.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01850	MvSlatifolia-1318-D-TG7-PbcR_C01g00155
Mvsl_MvDv_A1pair_1245.results.txt	0.87880	0.32937	4.04465	6.85915	0.217275	MvSl-1064-A1-R4_MC01-1g01851	MvSlatifolia-1318-D-TG7-PbcR_C01g00156
Mvsl_MvDv_A1pair_1246.results.txt	0.50275	0.20739	5.51257	5.19206	0.0912007	MvSl-1064-A1-R4_MC01-1g01852	MvSlatifolia-1318-D-TG7-PbcR_C01g00157
Mvsl_MvDv_A1pair_1247.results.txt	4.78445	5.28815	38.24938	56.62725	0.125086	MvSl-1064-A1-R4_MC01-1g01853	MvSlatifolia-1318-D-TG7-PbcR_C01g00158
Mvsl_MvDv_A1pair_1248.results.txt	24.79078	53.75168	0.49415	0.52511	50.1685	MvSl-1064-A1-R4_MC01-1g01854	MvSlatifolia-1318-D-TG7-PbcR_C01g00159
Mvsl_MvDv_A1pair_1249.results.txt	5.32287	5.97145	1.22088	1.84250	4.35986	MvSl-1064-A1-R4_MC01-1g01855	MvSlatifolia-1318-D-TG7-PbcR_C01g00160
Mvsl_MvDv_A1pair_1251.results.txt	1.97969	1.02186	61.51089	196.21522	0.0321844	MvSl-1064-A1-R4_MC01-1g01857	MvSlatifolia-1318-D-TG7-PbcR_C01g00162
Mvsl_MvDv_A1pair_1253.results.txt	1.00476	0.76500	1.97193	2.65676	0.509531	MvSl-1064-A1-R4_MC01-1g01859	MvSlatifolia-1318-D-TG7-PbcR_C01g00164
Mvsl_MvDv_A1pair_1254.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01860	MvSlatifolia-1318-D-TG7-PbcR_C01g00165
Mvsl_MvDv_A1pair_1255.results.txt	24.31634	32.63571	1.19645	1.68718	20.3237	MvSl-1064-A1-R4_MC01-1g01861	MvSlatifolia-1318-D-TG7-PbcR_C01g00166
Mvsl_MvDv_A1pair_1256.results.txt	1.16515	1.42706	11.55118	23.61118	0.100868	MvSl-1064-A1-R4_MC01-1g01862	MvSlatifolia-1318-D-TG7-PbcR_C01g00167
Mvsl_MvDv_A1pair_1257.results.txt	1.10383	0.44736	8.03198	18.00757	0.137429	MvSl-1064-A1-R4_MC01-1g01863	MvSlatifolia-1318-D-TG7-PbcR_C01g00168
Mvsl_MvDv_A1pair_1258.results.txt	0.60817	0.24268	97.70645	313.41769	0.00622446	MvSl-1064-A1-R4_MC01-1g01864	MvSlatifolia-1318-D-TG7-PbcR_C01g00169
Mvsl_MvDv_A1pair_1259.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01865	MvSlatifolia-1318-D-TG7-PbcR_C01g00170
Mvsl_MvDv_A1pair_1260.results.txt	0.00000	0.00145	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01866	MvSlatifolia-1318-D-TG7-PbcR_C01g00171
Mvsl_MvDv_A1pair_1261.results.txt	0.88073	0.37608	8.47124	29.09841	0.103967	MvSl-1064-A1-R4_MC01-1g01867	MvSlatifolia-1318-D-TG7-PbcR_C01g00172
Mvsl_MvDv_A1pair_1262.results.txt	0.00000	0.38964	0.00000	0.11777	0	MvSl-1064-A1-R4_MC01-1g01868	MvSlatifolia-1318-D-TG7-PbcR_C01g00173
Mvsl_MvDv_A1pair_1263.results.txt	0.65471	0.25641	41.77407	152.28776	0.0156726	MvSl-1064-A1-R4_MC01-1g01869	MvSlatifolia-1318-D-TG7-PbcR_C01g00174
Mvsl_MvDv_A1pair_1264.results.txt	1.12429	1.15047	3.11038	9.00311	0.361464	MvSl-1064-A1-R4_MC01-1g01870	MvSlatifolia-1318-D-TG7-PbcR_C01g00175
Mvsl_MvDv_A1pair_1265.results.txt	0.02521	0.02566	0.00025	0.00220	100.84	MvSl-1064-A1-R4_MC01-1g01871	MvSlatifolia-1318-D-TG7-PbcR_C01g00176
Mvsl_MvDv_A1pair_1266.results.txt	20.64694	25.10651	4.40867	9.10629	4.68326	MvSl-1064-A1-R4_MC01-1g01872	MvSlatifolia-1318-D-TG7-PbcR_C01g00177
Mvsl_MvDv_A1pair_1267.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01873	MvSlatifolia-1318-D-TG7-PbcR_C01g00178
Mvsl_MvDv_A1pair_1268.results.txt	0.00000	0.00011	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01874	MvSlatifolia-1318-D-TG7-PbcR_C01g00179
Mvsl_MvDv_A1pair_1269.results.txt	0.41537	0.75019	152.09412	3461.92721	0.00273101	MvSl-1064-A1-R4_MC01-1g01875	MvSlatifolia-1318-D-TG7-PbcR_C01g00180
Mvsl_MvDv_A1pair_127.results.txt	0.45409	0.31417	3.08439	6.54746	0.147222	MvSl-1064-A1-R4_A1g00162	MvSlatifolia-1318-D-TG7-PbcR_C03g03124
Mvsl_MvDv_A1pair_1270.results.txt	1.10684	0.49806	46.89106	131.70214	0.0236045	MvSl-1064-A1-R4_MC01-1g01876	MvSlatifolia-1318-D-TG7-PbcR_C01g00181
Mvsl_MvDv_A1pair_1271.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01877	MvSlatifolia-1318-D-TG7-PbcR_C01g00182
Mvsl_MvDv_A1pair_1272.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC01-1g01878	MvSlatifolia-1318-D-TG7-PbcR_C01g00183
Mvsl_MvDv_A1pair_1273.results.txt	1.89756	0.00000	1.17230	0.00000	1.61866	MvSl-1064-A1-R4_MC01-1g01879	MvSlatifolia-1318-D-TG7-PbcR_C01g00184
Mvsl_MvDv_A1pair_1275.results.txt	23.67868	26.63795	0.23918	0.51514	98.9994	MvSl-1064-A1-R4_MC01-1g01881	MvSlatifolia-1318-D-TG7-PbcR_C01g00186
Mvsl_MvDv_A1pair_1276.results.txt	3.82681	4.06061	50.87130	71.15624	0.0752253	MvSl-1064-A1-R4_MC01-1g01882	MvSlatifolia-1318-D-TG7-PbcR_C01g00187
Mvsl_MvDv_A1pair_1277.results.txt	1.36627	0.89394	1.99730	1.49177	0.684058	MvSl-1064-A1-R4_MC01-1g01883	MvSlatifolia-1318-D-TG7-PbcR_C01g00188
Mvsl_MvDv_A1pair_1278.results.txt	1.67314	1.85763	1.31236	1.51153	1.27491	MvSl-1064-A1-R4_MC01-1g01884	MvSlatifolia-1318-D-TG7-PbcR_C01g00189
Mvsl_MvDv_A1pair_1279.results.txt	0.00001	0.00000	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC01-1g01885	MvSlatifolia-1318-D-TG7-PbcR_C01g00190
Mvsl_MvDv_A1pair_1280.results.txt	4.85882	5.15517	42.30658	96.71075	0.114848	MvSl-1064-A1-R4_MC01-1g01886	MvSlatifolia-1318-D-TG7-PbcR_C01g00191
Mvsl_MvDv_A1pair_1281.results.txt	0.00000	0.00814	0.00001	0.01526	0	MvSl-1064-A1-R4_MC01-1g01887	MvSlatifolia-1318-D-TG7-PbcR_C01g00192
Mvsl_MvDv_A1pair_1283.results.txt	2.85414	1.22670	0.79239	0.75308	3.60194	MvSl-1064-A1-R4_MC01-1g01889	MvSlatifolia-1318-D-TG7-PbcR_C01g00194
Mvsl_MvDv_A1pair_1284.results.txt	0.00000	0.00008	0.00001	0.00422	0	MvSl-1064-A1-R4_MC01-1g01890	MvSlatifolia-1318-D-TG7-PbcR_C01g00195
Mvsl_MvDv_A1pair_1285.results.txt	0.84204	0.40958	1.29336	0.85811	0.651048	MvSl-1064-A1-R4_MC01-1g01891	MvSlatifolia-1318-D-TG7-PbcR_C01g00196
Mvsl_MvDv_A1pair_1286.results.txt	19.04865	34.35342	0.19241	0.24259	99.0003	MvSl-1064-A1-R4_MC01-1g01892	MvSlatifolia-1318-D-TG7-PbcR_C01g00197
Mvsl_MvDv_A1pair_1287.results.txt	0.00000	0.02670	0.00001	0.05514	0	MvSl-1064-A1-R4_MC01-1g01893	MvSlatifolia-1318-D-TG7-PbcR_C01g00198
Mvsl_MvDv_A1pair_1288.results.txt	0.82139	0.26790	2.40859	2.44482	0.341025	MvSl-1064-A1-R4_MC01-1g01894	MvSlatifolia-1318-D-TG7-PbcR_C01g00199
Mvsl_MvDv_A1pair_1289.results.txt	0.45382	0.20988	16.85597	78.22977	0.0269234	MvSl-1064-A1-R4_MC01-1g01895	MvSlatifolia-1318-D-TG7-PbcR_C01g00202
Mvsl_MvDv_A1pair_1290.results.txt	0.00000	0.01352	0.00001	0.03943	0	MvSl-1064-A1-R4_MC01-1g01896	MvSlatifolia-1318-D-TG7-PbcR_C01g00203
Mvsl_MvDv_A1pair_1291.results.txt	1.98992	0.93817	17.89629	36.61392	0.111192	MvSl-1064-A1-R4_MC01-1g01897	MvSlatifolia-1318-D-TG7-PbcR_C01g00204
Mvsl_MvDv_A1pair_1293.results.txt	0.00000	0.00000	0.00001	0.00611	0	MvSl-1064-A1-R4_MC01-1g01899	MvSlatifolia-1318-D-TG7-PbcR_C01g00206
Mvsl_MvDv_A1pair_1294.results.txt	18.69092	47.01288	0.59831	1.93906	31.2395	MvSl-1064-A1-R4_MC01-1g01900	MvSlatifolia-1318-D-TG7-PbcR_C01g00207
Mvsl_MvDv_A1pair_1295.results.txt	0.00004	0.00295	0.04010	0.03829	0.000997506	MvSl-1064-A1-R4_MC01-1g01901	MvSlatifolia-1318-D-TG7-PbcR_C01g00208
Mvsl_MvDv_A1pair_1296.results.txt	5.33939	5.09443	0.31465	0.39906	16.9693	MvSl-1064-A1-R4_MC01-1g01902	MvSlatifolia-1318-D-TG7-PbcR_C01g00209
Mvsl_MvDv_A1pair_1297.results.txt	0.24884	0.11920	2.71633	2.28890	0.0916089	MvSl-1064-A1-R4_MC01-1g01903	MvSlatifolia-1318-D-TG7-PbcR_C01g00210
Mvsl_MvDv_A1pair_1298.results.txt	0.99710	0.76601	53.06486	93.65460	0.0187902	MvSl-1064-A1-R4_MC01-1g01904	MvSlatifolia-1318-D-TG7-PbcR_C01g00211
Mvsl_MvDv_A1pair_1299.results.txt	2.64721	1.82746	4.78738	17.26124	0.552956	MvSl-1064-A1-R4_MC01-1g01905	MvSlatifolia-1318-D-TG7-PbcR_C01g00212
Mvsl_MvDv_A1pair_130.results.txt	12.96780	83.08452	27.49303	0.00000	0.471676	MvSl-1064-A1-R4_A1g00165	MvSlatifolia-1318-D-TG7-PbcR_C03g03120
Mvsl_MvDv_A1pair_1300.results.txt	0.56639	0.19923	15.33396	43.81664	0.036937	MvSl-1064-A1-R4_MC01-1g01906	MvSlatifolia-1318-D-TG7-PbcR_C01g00213
Mvsl_MvDv_A1pair_1301.results.txt	0.94120	0.52889	11.06170	29.54312	0.0850864	MvSl-1064-A1-R4_MC01-1g01907	MvSlatifolia-1318-D-TG7-PbcR_C01g00214
Mvsl_MvDv_A1pair_1303.results.txt	1.72863	0.76462	0.43865	0.77493	3.9408	MvSl-1064-A1-R4_MC01-1g01911	MvSlatifolia-1318-D-TG7-PbcR_C01g00218
Mvsl_MvDv_A1pair_1304.results.txt	9.15514	17.92536	2.28805	15.63055	4.00128	MvSl-1064-A1-R4_MC01-1g01912	MvSlatifolia-1318-D-TG7-PbcR_C01g00219
Mvsl_MvDv_A1pair_1305.results.txt	20.88934	37.52284	4.33336	8.33518	4.82059	MvSl-1064-A1-R4_MC01-1g01913	MvSlatifolia-1318-D-TG7-PbcR_C01g00220
Mvsl_MvDv_A1pair_1306.results.txt	1.09428	0.37849	67.89613	246.15080	0.016117	MvSl-1064-A1-R4_MC01-1g01914	MvSlatifolia-1318-D-TG7-PbcR_C01g00221
Mvsl_MvDv_A1pair_1307.results.txt	0.86527	0.30135	1.65550	1.38766	0.522664	MvSl-1064-A1-R4_MC01-1g01915	MvSlatifolia-1318-D-TG7-PbcR_C01g00222
Mvsl_MvDv_A1pair_1308.results.txt	0.63311	0.18815	2.59548	0.00000	0.243928	MvSl-1064-A1-R4_MC01-1g01916	MvSlatifolia-1318-D-TG7-PbcR_C01g00223
Mvsl_MvDv_A1pair_1309.results.txt	1.89023	1.14892	2.17620	1.92614	0.868592	MvSl-1064-A1-R4_MC01-1g01917	MvSlatifolia-1318-D-TG7-PbcR_C01g00224
Mvsl_MvDv_A1pair_131.results.txt	1.26247	0.42531	55.86294	254.50295	0.0225994	MvSl-1064-A1-R4_A1g00166	MvSlatifolia-1318-D-TG7-PbcR_C03g03119
Mvsl_MvDv_A1pair_1310.results.txt	0.00000	0.00004	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01918	MvSlatifolia-1318-D-TG7-PbcR_C01g00225
Mvsl_MvDv_A1pair_1312.results.txt	9.99159	2.77864	0.10093	0.37373	98.9952	MvSl-1064-A1-R4_MC01-1g01921	MvSlatifolia-1318-D-TG7-PbcR_C01g00227
Mvsl_MvDv_A1pair_1313.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01922	MvSlatifolia-1318-D-TG7-PbcR_C01g00229
Mvsl_MvDv_A1pair_1314.results.txt	9.23933	14.33489	0.97420	2.45890	9.48402	MvSl-1064-A1-R4_MC01-1g01923	MvSlatifolia-1318-D-TG7-PbcR_C01g00230
Mvsl_MvDv_A1pair_1315.results.txt	14.03500	25.45008	26.64000	68.37156	0.526839	MvSl-1064-A1-R4_MC01-1g01924	MvSlatifolia-1318-D-TG7-PbcR_C01g00231
Mvsl_MvDv_A1pair_1316.results.txt	2.42391	4.05944	52.51873	104.93023	0.0461532	MvSl-1064-A1-R4_MC01-1g01925	MvSlatifolia-1318-D-TG7-PbcR_C01g00232
Mvsl_MvDv_A1pair_1317.results.txt	0.82782	0.31548	1.71904	1.51701	0.481559	MvSl-1064-A1-R4_MC01-1g01926	MvSlatifolia-1318-D-TG7-PbcR_C01g00233
Mvsl_MvDv_A1pair_1318.results.txt	23.49011	0.00000	4.44795	0.00000	5.28111	MvSl-1064-A1-R4_MC01-1g01927	MvSlatifolia-1318-D-TG7-PbcR_C01g00234
Mvsl_MvDv_A1pair_1319.results.txt	2.22144	1.00362	1.75481	1.90259	1.26591	MvSl-1064-A1-R4_MC01-1g01928	MvSlatifolia-1318-D-TG7-PbcR_C01g00235
Mvsl_MvDv_A1pair_1320.results.txt	1.50272	0.73272	27.01752	114.07029	0.0556202	MvSl-1064-A1-R4_MC01-1g01929	MvSlatifolia-1318-D-TG7-PbcR_C01g00236
Mvsl_MvDv_A1pair_1323.results.txt	1.55324	0.61699	48.85083	93.15048	0.0317956	MvSl-1064-A1-R4_MC01-1g01932	MvSlatifolia-1318-D-TG7-PbcR_C01g00239
Mvsl_MvDv_A1pair_1324.results.txt	0.00000	0.01726	0.00001	0.04252	0	MvSl-1064-A1-R4_MC01-1g01933	MvSlatifolia-1318-D-TG7-PbcR_C01g00240
Mvsl_MvDv_A1pair_1325.results.txt	2.08908	1.34776	1.05489	1.11818	1.98038	MvSl-1064-A1-R4_MC01-1g01934	MvSlatifolia-1318-D-TG7-PbcR_C01g00241
Mvsl_MvDv_A1pair_1326.results.txt	1.23479	0.55655	2.99464	2.49191	0.412333	MvSl-1064-A1-R4_MC01-1g01935	MvSlatifolia-1318-D-TG7-PbcR_C01g00242
Mvsl_MvDv_A1pair_1327.results.txt	0.74892	0.27160	2.41596	1.93290	0.309989	MvSl-1064-A1-R4_MC01-1g01936	MvSlatifolia-1318-D-TG7-PbcR_C01g00243
Mvsl_MvDv_A1pair_133.results.txt	0.89451	0.33395	70.32929	246.17634	0.0127189	MvSl-1064-A1-R4_A1g00168	MvSlatifolia-1318-D-TG7-PbcR_C03g03117
Mvsl_MvDv_A1pair_1330.results.txt	0.39589	0.27966	10.55961	34.03998	0.037491	MvSl-1064-A1-R4_MC01-1g01939	MvSlatifolia-1318-D-TG7-PbcR_C01g00246
Mvsl_MvDv_A1pair_1331.results.txt	1.12945	0.52548	18.29458	38.37935	0.0617369	MvSl-1064-A1-R4_MC01-1g01940	MvSlatifolia-1318-D-TG7-PbcR_C01g00247
Mvsl_MvDv_A1pair_1332.results.txt	3.82592	3.67455	43.97232	51.17470	0.0870075	MvSl-1064-A1-R4_MC01-1g01941	MvSlatifolia-1318-D-TG7-PbcR_C01g00248
Mvsl_MvDv_A1pair_1333.results.txt	2.15841	1.21704	67.18656	364.65288	0.0321256	MvSl-1064-A1-R4_MC01-1g01942	MvSlatifolia-1318-D-TG7-PbcR_C01g00249
Mvsl_MvDv_A1pair_1334.results.txt	2.31238	0.84265	1.04882	0.69976	2.20474	MvSl-1064-A1-R4_MC01-1g01943	MvSlatifolia-1318-D-TG7-PbcR_C01g00250
Mvsl_MvDv_A1pair_1335.results.txt	8.20466	4.87014	0.08288	0.19565	98.9944	MvSl-1064-A1-R4_MC01-1g01944	MvSlatifolia-1318-D-TG7-PbcR_C01g00251
Mvsl_MvDv_A1pair_1336.results.txt	0.83966	0.28890	71.19181	190.55565	0.0117943	MvSl-1064-A1-R4_MC01-1g01945	MvSlatifolia-1318-D-TG7-PbcR_C01g00252
Mvsl_MvDv_A1pair_1339.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01948	MvSlatifolia-1318-D-TG7-PbcR_C01g00255
Mvsl_MvDv_A1pair_134.results.txt	0.02789	0.02873	0.00028	0.00317	99.6068	MvSl-1064-A1-R4_A1g00169	MvSlatifolia-1318-D-TG7-PbcR_C03g03116
Mvsl_MvDv_A1pair_1340.results.txt	0.85764	0.47600	2.96745	3.79040	0.289016	MvSl-1064-A1-R4_MC01-1g01949	MvSlatifolia-1318-D-TG7-PbcR_C01g00256
Mvsl_MvDv_A1pair_1341.results.txt	1.03373	0.33563	70.92806	295.59812	0.0145743	MvSl-1064-A1-R4_MC01-1g01950	MvSlatifolia-1318-D-TG7-PbcR_C01g00257
Mvsl_MvDv_A1pair_1342.results.txt	1.09627	0.41476	52.66188	129.06498	0.0208171	MvSl-1064-A1-R4_MC01-1g01951	MvSlatifolia-1318-D-TG7-PbcR_C01g00258
Mvsl_MvDv_A1pair_1343.results.txt	1.13862	0.93090	106.69126	272.22608	0.0106721	MvSl-1064-A1-R4_MC01-1g01952	MvSlatifolia-1318-D-TG7-PbcR_C01g00259
Mvsl_MvDv_A1pair_1344.results.txt	0.00000	0.00328	0.00001	0.00802	0	MvSl-1064-A1-R4_MC01-1g01953	MvSlatifolia-1318-D-TG7-PbcR_C01g00260
Mvsl_MvDv_A1pair_1345.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01954	MvSlatifolia-1318-D-TG7-PbcR_C01g00261
Mvsl_MvDv_A1pair_1347.results.txt	0.00000	0.00005	0.00002	0.00000	0	MvSl-1064-A1-R4_MC01-1g01956	MvSlatifolia-1318-D-TG7-PbcR_C01g00263
Mvsl_MvDv_A1pair_1348.results.txt	1.00484	0.43976	65.84523	328.11281	0.0152606	MvSl-1064-A1-R4_MC01-1g01957	MvSlatifolia-1318-D-TG7-PbcR_C01g00264
Mvsl_MvDv_A1pair_1349.results.txt	9.82285	7.92385	0.09922	0.57314	99.0007	MvSl-1064-A1-R4_MC01-1g01958	MvSlatifolia-1318-D-TG7-PbcR_C01g00266
Mvsl_MvDv_A1pair_1350.results.txt	0.48100	0.24980	1.28896	1.34624	0.373169	MvSl-1064-A1-R4_MC01-1g01959	MvSlatifolia-1318-D-TG7-PbcR_C01g00267
Mvsl_MvDv_A1pair_1351.results.txt	1.01790	0.95077	92.22803	228.84366	0.0110368	MvSl-1064-A1-R4_MC01-1g01960	MvSlatifolia-1318-D-TG7-PbcR_C01g00268
Mvsl_MvDv_A1pair_1356.results.txt	8.06469	7.77377	0.08146	0.18297	99.0018	MvSl-1064-A1-R4_MC01-1g01965	MvSlatifolia-1318-D-TG7-PbcR_C01g00273
Mvsl_MvDv_A1pair_1357.results.txt	0.00001	0.00000	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC01-1g01966	MvSlatifolia-1318-D-TG7-PbcR_C01g00274
Mvsl_MvDv_A1pair_1358.results.txt	1.66494	1.15601	0.72371	0.72042	2.30056	MvSl-1064-A1-R4_MC01-1g01967	MvSlatifolia-1318-D-TG7-PbcR_C01g00275
Mvsl_MvDv_A1pair_1360.results.txt	1.03638	0.65804	1.32679	1.17546	0.781118	MvSl-1064-A1-R4_MC01-1g01969	MvSlatifolia-1318-D-TG7-PbcR_C01g00277
Mvsl_MvDv_A1pair_1361.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC01-1g01970	MvSlatifolia-1318-D-TG7-PbcR_C01g00278
