target_id	a1s1	a1s2
MvSl-1064-A1-R4_MC01-1g01782	1393.36	1220.48
MvSl-1064-A1-R4_MC01-1g01783	6.45352	16.2636
MvSl-1064-A1-R4_MC01-1g01785	2.47619	1.55556
MvSl-1064-A1-R4_MC01-1g01786	428.877	195.007
MvSl-1064-A1-R4_MC01-1g01787	13.6775	17.7381
MvSl-1064-A1-R4_MC01-1g01788	1454.32	1383.57
MvSl-1064-A1-R4_MC01-1g01789	6272.58	4521.76
MvSl-1064-A1-R4_MC01-1g01790	1229.65	1039.8
MvSl-1064-A1-R4_MC01-1g01791	44.9735	49.6118
MvSl-1064-A1-R4_MC01-1g01792	120.954	133.65
MvSl-1064-A1-R4_MC01-1g01794	54.6805	31.5864
MvSl-1064-A1-R4_MC01-1g01795	2.30463	5
MvSl-1064-A1-R4_MC01-1g01796	1640	2136
MvSl-1064-A1-R4_MC01-1g01797	809	381
MvSl-1064-A1-R4_MC01-1g01798	1724	1284
MvSl-1064-A1-R4_MC01-1g01799	823	833
MvSl-1064-A1-R4_MC01-1g01800	5233	3412
MvSl-1064-A1-R4_MC01-1g01801	2028	1955
MvSl-1064-A1-R4_MC01-1g01802	8614	9604
MvSl-1064-A1-R4_MC01-1g01803	6527	4289
MvSl-1064-A1-R4_MC01-1g01804	1386	761
MvSl-1064-A1-R4_MC01-1g01805	1144	1152
MvSl-1064-A1-R4_MC01-1g01806	2730	3222
MvSl-1064-A1-R4_MC01-1g01807	2.04395	0
MvSl-1064-A1-R4_MC01-1g01808	1855.96	1792
MvSl-1064-A1-R4_MC01-1g01809	3614	3373
MvSl-1064-A1-R4_MC01-1g01810	279	286
MvSl-1064-A1-R4_MC01-1g01811	521	326
MvSl-1064-A1-R4_MC01-1g01812	1257	1191
MvSl-1064-A1-R4_MC01-1g01813	1081	1233
MvSl-1064-A1-R4_MC01-1g01814	418	507
MvSl-1064-A1-R4_MC01-1g01815	9	14
MvSl-1064-A1-R4_MC01-1g01816	2352	2126
MvSl-1064-A1-R4_MC01-1g01817	3065	2754
MvSl-1064-A1-R4_MC01-1g01818	1304	1320
MvSl-1064-A1-R4_MC01-1g01819	1383	1390
MvSl-1064-A1-R4_MC01-1g01820	1087	925
MvSl-1064-A1-R4_MC01-1g01821	22582	24620
MvSl-1064-A1-R4_MC01-1g01822	2288.57	1810.86
MvSl-1064-A1-R4_MC01-1g01823	2277	2440
MvSl-1064-A1-R4_MC01-1g01824	3718	3251
MvSl-1064-A1-R4_MC01-1g01825	0	1
MvSl-1064-A1-R4_MC01-1g01826	50	65
MvSl-1064-A1-R4_MC01-1g01827	171.71	208.753
MvSl-1064-A1-R4_MC01-1g01828	744.854	687.822
MvSl-1064-A1-R4_MC01-1g01829	620.649	625.974
MvSl-1064-A1-R4_MC01-1g01830	1923.47	2184.63
MvSl-1064-A1-R4_MC01-1g01831	0	0
MvSl-1064-A1-R4_MC01-1g01832	0	0
MvSl-1064-A1-R4_MC01-1g01833	0	3
MvSl-1064-A1-R4_MC01-1g01834	39	26
MvSl-1064-A1-R4_MC01-1g01835	26.044	33.0032
MvSl-1064-A1-R4_MC01-1g01836	0	1.66395
MvSl-1064-A1-R4_MC01-1g01837	0	0
MvSl-1064-A1-R4_MC01-1g01839	12.0388	16.2568
MvSl-1064-A1-R4_MC01-1g01840	252	343
MvSl-1064-A1-R4_MC01-1g01841	1081	1091
MvSl-1064-A1-R4_MC01-1g01842	0	0
MvSl-1064-A1-R4_MC01-1g01843	30	10
MvSl-1064-A1-R4_MC01-1g01844	872	414
MvSl-1064-A1-R4_MC01-1g01845	1806	1582
MvSl-1064-A1-R4_MC01-1g01846	4631	3696
MvSl-1064-A1-R4_MC01-1g01847	17	11
MvSl-1064-A1-R4_MC01-1g01848	3	0
MvSl-1064-A1-R4_MC01-1g01849	3997	3132
MvSl-1064-A1-R4_MC01-1g01850	291	190
MvSl-1064-A1-R4_MC01-1g01851	1561	1481
MvSl-1064-A1-R4_MC01-1g01852	1228	1036
MvSl-1064-A1-R4_MC01-1g01853	1542	1429
MvSl-1064-A1-R4_MC01-1g01854	86	135
MvSl-1064-A1-R4_MC01-1g01855	3063	2684
MvSl-1064-A1-R4_MC01-1g01856	2663	2214
MvSl-1064-A1-R4_MC01-1g01857	224	238
MvSl-1064-A1-R4_MC01-1g01858	275	134
MvSl-1064-A1-R4_MC01-1g01859	5946	6525
MvSl-1064-A1-R4_MC01-1g01860	1342	1063
MvSl-1064-A1-R4_MC01-1g01861	6239	6783
MvSl-1064-A1-R4_MC01-1g01862	4256	4217
MvSl-1064-A1-R4_MC01-1g01863	1451	1383
MvSl-1064-A1-R4_MC01-1g01864	712	745
MvSl-1064-A1-R4_MC01-1g01865	605	575
MvSl-1064-A1-R4_MC01-1g01866	11	8
MvSl-1064-A1-R4_MC01-1g01867	1201	1057
MvSl-1064-A1-R4_MC01-1g01868	870	826
MvSl-1064-A1-R4_MC01-1g01869	1271	1124
MvSl-1064-A1-R4_MC01-1g01870	6539.56	6829.43
MvSl-1064-A1-R4_MC01-1g01871	1789	1427
MvSl-1064-A1-R4_MC01-1g01872	1653	1413
MvSl-1064-A1-R4_MC01-1g01873	2536	2167
MvSl-1064-A1-R4_MC01-1g01874	1970	1792
MvSl-1064-A1-R4_MC01-1g01875	4084	4394
MvSl-1064-A1-R4_MC01-1g01876	8755	7624
MvSl-1064-A1-R4_MC01-1g01877	478	316
MvSl-1064-A1-R4_MC01-1g01878	1929	1506
MvSl-1064-A1-R4_MC01-1g01879	302	333
MvSl-1064-A1-R4_MC01-1g01880	5697	3471
MvSl-1064-A1-R4_MC01-1g01881	2908	2339
MvSl-1064-A1-R4_MC01-1g01882	1220	1307
MvSl-1064-A1-R4_MC01-1g01883	562	323
MvSl-1064-A1-R4_MC01-1g01884	602	787
MvSl-1064-A1-R4_MC01-1g01885	1398	998
MvSl-1064-A1-R4_MC01-1g01886	2383	3483
MvSl-1064-A1-R4_MC01-1g01887	12047	16160
MvSl-1064-A1-R4_MC01-1g01888	1056	985
MvSl-1064-A1-R4_MC01-1g01889	2271	2004
MvSl-1064-A1-R4_MC01-1g01890	703	1173
MvSl-1064-A1-R4_MC01-1g01891	115	133
MvSl-1064-A1-R4_MC01-1g01892	90	130
MvSl-1064-A1-R4_MC01-1g01893	1575	1684
MvSl-1064-A1-R4_MC01-1g01894	7347	6439
MvSl-1064-A1-R4_MC01-1g01895	1205	1445
MvSl-1064-A1-R4_MC01-1g01896	678	736
MvSl-1064-A1-R4_MC01-1g01897	2349	2847
MvSl-1064-A1-R4_MC01-1g01898	259	261
MvSl-1064-A1-R4_MC01-1g01899	5966	5029
MvSl-1064-A1-R4_MC01-1g01900	614	517
MvSl-1064-A1-R4_MC01-1g01901	1487	1102
MvSl-1064-A1-R4_MC01-1g01902	1789	1896
MvSl-1064-A1-R4_MC01-1g01903	13	13
MvSl-1064-A1-R4_MC01-1g01904	1226	1394
MvSl-1064-A1-R4_MC01-1g01905	2512	2094
MvSl-1064-A1-R4_MC01-1g01906	1756	1679
MvSl-1064-A1-R4_MC01-1g01907	1550	1925
MvSl-1064-A1-R4_MC01-1g01908	2	4
MvSl-1064-A1-R4_MC01-1g01909	136.468	192.31
MvSl-1064-A1-R4_MC01-1g01910	140.13	177.867
MvSl-1064-A1-R4_MC01-1g01911	114.459	112.718
MvSl-1064-A1-R4_MC01-1g01912	1119	1130
MvSl-1064-A1-R4_MC01-1g01913	4170	3978
MvSl-1064-A1-R4_MC01-1g01914	3	1
MvSl-1064-A1-R4_MC01-1g01915	1142	1056
MvSl-1064-A1-R4_MC01-1g01916	776	852
MvSl-1064-A1-R4_MC01-1g01917	2773.72	2716.89
MvSl-1064-A1-R4_MC01-1g01918	1817	1916
MvSl-1064-A1-R4_MC01-1g01919	9156	9257
MvSl-1064-A1-R4_MC01-1g01921	4083	4194
MvSl-1064-A1-R4_MC01-1g01922	1510	939
MvSl-1064-A1-R4_MC01-1g01923	2114	2563
MvSl-1064-A1-R4_MC01-1g01924	1725	1836
MvSl-1064-A1-R4_MC01-1g01925	3136	3012
MvSl-1064-A1-R4_MC01-1g01926	324	352
MvSl-1064-A1-R4_MC01-1g01927	744	920
MvSl-1064-A1-R4_MC01-1g01928	4519	5799
MvSl-1064-A1-R4_MC01-1g01929	256.206	256.669
MvSl-1064-A1-R4_MC01-1g01930	26	23
MvSl-1064-A1-R4_MC01-1g01931	736	475
MvSl-1064-A1-R4_MC01-1g01932	1538	1247
MvSl-1064-A1-R4_MC01-1g01933	2028	2159
MvSl-1064-A1-R4_MC01-1g01934	1502	1247
MvSl-1064-A1-R4_MC01-1g01935	2323	2147
MvSl-1064-A1-R4_MC01-1g01936	1025	1167
MvSl-1064-A1-R4_MC01-1g01937	208	220
MvSl-1064-A1-R4_MC01-1g01938	4093	5293
MvSl-1064-A1-R4_MC01-1g01939	980	933
MvSl-1064-A1-R4_MC01-1g01940	1114	979
MvSl-1064-A1-R4_MC01-1g01941	1917	1659
MvSl-1064-A1-R4_MC01-1g01942	551	426
MvSl-1064-A1-R4_MC01-1g01943	1818	1918
MvSl-1064-A1-R4_MC01-1g01944	1325	1094
MvSl-1064-A1-R4_MC01-1g01945	2776	3071
MvSl-1064-A1-R4_MC01-1g01946	326	371
MvSl-1064-A1-R4_MC01-1g01947	1792	1426
MvSl-1064-A1-R4_MC01-1g01948	1605	1529
MvSl-1064-A1-R4_MC01-1g01949	1222	970
MvSl-1064-A1-R4_MC01-1g01950	297.044	332.609
MvSl-1064-A1-R4_MC01-1g01951	1125	1518
MvSl-1064-A1-R4_MC01-1g01952	3391	3131
MvSl-1064-A1-R4_MC01-1g01953	1365	1179
MvSl-1064-A1-R4_MC01-1g01954	1348	1489
MvSl-1064-A1-R4_MC01-1g01955	10069	7718
MvSl-1064-A1-R4_MC01-1g01956	115	150
MvSl-1064-A1-R4_MC01-1g01957	2945.21	2964.06
MvSl-1064-A1-R4_MC01-1g01958	1537	1602
MvSl-1064-A1-R4_MC01-1g01959	1668	1298
MvSl-1064-A1-R4_MC01-1g01960	509	496
MvSl-1064-A1-R4_MC01-1g01961	537	588
MvSl-1064-A1-R4_MC01-1g01962	1735	1151
MvSl-1064-A1-R4_MC01-1g01963	859	601
MvSl-1064-A1-R4_MC01-1g01964	262	224
MvSl-1064-A1-R4_MC01-1g01965	217	205
MvSl-1064-A1-R4_MC01-1g01966	778	864
MvSl-1064-A1-R4_MC01-1g01967	799	789
MvSl-1064-A1-R4_MC01-1g01968	1574	1702
MvSl-1064-A1-R4_MC01-1g01969	2124	4276
MvSl-1064-A1-R4_MC01-1g01970	977.799	1106.58
MvSl-1064-A1-R4_MC01-1g01971	81	9
MvSl-1064-A1-R4_MC01-1g01972	3188	3684
MvSl-1064-A1-R4_MC01-1g01973	2418	2080
MvSl-1064-A1-R4_MC01-1g01974	2597	2782
MvSl-1064-A1-R4_MC01-1g01975	3560.7	3429.62
MvSl-1064-A1-R4_MC01-1g01976	720.648	394.788
MvSl-1064-A1-R4_MC01-1g01977	331.641	296.278
MvSl-1064-A1-R4_MC01-1g01978	378.289	470.079
MvSl-1064-A1-R4_MC01-1g01979	1	1
MvSl-1064-A1-R4_MC01-1g01980	1.00393	4.01001
MvSl-1064-A1-R4_MC01-1g01981	0	0
MvSl-1064-A1-R4_MC01-1g01982	375.255	353.555
MvSl-1064-A1-R4_MC01-1g01983	121.363	88.4048
MvSl-1064-A1-R4_MC01-1g01984	2840	2635
MvSl-1064-A1-R4_MC01-1g01985	1878	1603
MvSl-1064-A1-R4_MC01-1g01986	34.1932	39.1777
MvSl-1064-A1-R4_MC01-1g01987	20706	16654
MvSl-1064-A1-R4_MC01-1g01988	19278	16340
MvSl-1064-A1-R4_MC01-1g01989	195	250
MvSl-1064-A1-R4_MC01-1g01990	1016	1009
MvSl-1064-A1-R4_MC01-1g01991	9.17716	10.7117
MvSl-1064-A1-R4_MC01-1g01992	3759.61	3063.3
MvSl-1064-A1-R4_MC01-1g01993	33585.8	21849.2
MvSl-1064-A1-R4_MC01-1g01994	476.86	374.267
MvSl-1064-A1-R4_MC01-1g01995	760	314
MvSl-1064-A1-R4_MC01-1g01996	7.28861	9.84715
MvSl-1064-A1-R4_MC01-1g01997	1104.24	1245.73
MvSl-1064-A1-R4_MC01-1g01998	12189	8712
MvSl-1064-A1-R4_MC01-1g01999	94589	45014
MvSl-1064-A1-R4_MC01-1g02000	2824	2276
MvSl-1064-A1-R4_MC01-1g02001	947	847
MvSl-1064-A1-R4_MC01-1g02002	1174	1530
MvSl-1064-A1-R4_MC01-1g02003	1532	1500
MvSl-1064-A1-R4_MC01-1g02004	6.4549	11.0501
MvSl-1064-A1-R4_MC01-1g02005	995.234	1116.36
MvSl-1064-A1-R4_MC01-1g02006	0	0
MvSl-1064-A1-R4_MC01-1g02007	561.358	410.485
MvSl-1064-A1-R4_MC01-1g02008	6349	9235
MvSl-1064-A1-R4_MC01-1g02009	8705	10594
MvSl-1064-A1-R4_MC01-1g02010	11790.3	12716.4
MvSl-1064-A1-R4_MC01-1g02011	8646	9401
MvSl-1064-A1-R4_MC01-1g02012	45	42
MvSl-1064-A1-R4_MC01-1g02013	4640.58	3050.64
MvSl-1064-A1-R4_MC01-1g02014	99.2608	107.154
MvSl-1064-A1-R4_MC01-1g02015	1484	1782
MvSl-1064-A1-R4_MC01-1g02016	683	235
MvSl-1064-A1-R4_MC01-1g02017	1889	1938
MvSl-1064-A1-R4_MC01-1g02018	788	754
MvSl-1064-A1-R4_MC01-1g02019	270	415
MvSl-1064-A1-R4_MC01-1g02020	1027	1633
MvSl-1064-A1-R4_MC01-1g02021	2041	2201
MvSl-1064-A1-R4_MC01-1g02022	111.311	68.6053
MvSl-1064-A1-R4_MC01-1g02023	17	18
MvSl-1064-A1-R4_MC01-1g02024	89	103
MvSl-1064-A1-R4_MC01-1g02025	329.989	338.927
MvSl-1064-A1-R4_MC01-1g02026	250.896	255.475
MvSl-1064-A1-R4_MC01-1g02027	157.351	160.971
MvSl-1064-A1-R4_MC01-1g02028	63.4297	43.1413
MvSl-1064-A1-R4_MC01-1g02029	3018	3481
MvSl-1064-A1-R4_MC01-1g02030	664	735
MvSl-1064-A1-R4_MC01-1g02031	2200	3369
MvSl-1064-A1-R4_MC01-1g02032	2978	3183
MvSl-1064-A1-R4_MC01-1g02033	1388	1216
MvSl-1064-A1-R4_MC01-1g02034	10174	5894
MvSl-1064-A1-R4_MC01-1g02035	6293	4352
MvSl-1064-A1-R4_MC01-1g02036	1087	697
MvSl-1064-A1-R4_MC01-1g02037	15030	9678
MvSl-1064-A1-R4_MC01-1g02038	219	203
MvSl-1064-A1-R4_MC01-1g02039	2765	2687
MvSl-1064-A1-R4_MC01-1g02040	455	399
MvSl-1064-A1-R4_MC01-1g02041	32	22
MvSl-1064-A1-R4_MC01-1g02042	1425.06	1395.81
MvSl-1064-A1-R4_MC01-1g02043	673	567
MvSl-1064-A1-R4_MC01-1g02044	750	787
MvSl-1064-A1-R4_MC01-1g02045	582	1221
MvSl-1064-A1-R4_MC01-1g02046	132.01	156.762
MvSl-1064-A1-R4_MC01-1g02047	5652.6	4968.52
MvSl-1064-A1-R4_MC01-1g02048	393.893	367.348
MvSl-1064-A1-R4_MC01-1g02049	974.518	1042.84
MvSl-1064-A1-R4_MC01-1g02050	177	157
MvSl-1064-A1-R4_MC01-1g02051	3674	3995
MvSl-1064-A1-R4_MC01-1g02052	16375	10617
MvSl-1064-A1-R4_MC01-1g02053	429	269
MvSl-1064-A1-R4_MC01-1g02054	1589	1286
MvSl-1064-A1-R4_MC01-1g02055	89	103
MvSl-1064-A1-R4_MC01-1g02056	244	190
MvSl-1064-A1-R4_MC01-1g02057	1175	992
MvSl-1064-A1-R4_MC01-1g02058	2912	3578
MvSl-1064-A1-R4_MC01-1g02059	0	2
MvSl-1064-A1-R4_MC01-1g02060	686	711
MvSl-1064-A1-R4_MC01-1g02061	55	39
MvSl-1064-A1-R4_MC01-1g02062	1481	1440
MvSl-1064-A1-R4_MC01-1g02063	441.37	500.719
MvSl-1064-A1-R4_MC01-1g02064	537.904	595.596
MvSl-1064-A1-R4_MC01-1g02065	9.10844	8.88787
MvSl-1064-A1-R4_MC01-1g02066	24.0015	27.4257
MvSl-1064-A1-R4_MC01-1g02067	714	511
MvSl-1064-A1-R4_MC01-1g02068	1043	1889
MvSl-1064-A1-R4_MC01-1g02069	5	3
MvSl-1064-A1-R4_MC01-1g02070	98	65
MvSl-1064-A1-R4_MC01-1g02071	888	706
MvSl-1064-A1-R4_MC01-1g02072	1631	1553
MvSl-1064-A1-R4_MC01-1g02073	2210	2131
MvSl-1064-A1-R4_MC01-1g02074	651	492
MvSl-1064-A1-R4_MC01-1g02075	457	438
MvSl-1064-A1-R4_MC01-1g02076	401	290
MvSl-1064-A1-R4_MC01-1g02077	542	309
MvSl-1064-A1-R4_MC01-1g02078	1937	1757
MvSl-1064-A1-R4_MC01-1g02079	832	891
MvSl-1064-A1-R4_MC01-1g02080	2168	1963
MvSl-1064-A1-R4_MC01-1g02081	1190	1238
MvSl-1064-A1-R4_MC01-1g02082	5061.15	3178.28
MvSl-1064-A1-R4_MC01-1g02083	43	19
MvSl-1064-A1-R4_MC01-1g02084	1264	994
MvSl-1064-A1-R4_MC01-1g02085	828	787
MvSl-1064-A1-R4_MC01-1g02086	3072	2769
MvSl-1064-A1-R4_MC01-1g02087	1394	1339
MvSl-1064-A1-R4_MC01-1g02088	291.333	586
MvSl-1064-A1-R4_MC01-1g02089	235	233
MvSl-1064-A1-R4_MC01-1g02090	92	102
MvSl-1064-A1-R4_MC01-1g02091	638	523
MvSl-1064-A1-R4_MC01-1g02092	1185	1152
MvSl-1064-A1-R4_MC01-1g02093	1782	1884
MvSl-1064-A1-R4_MC01-1g02094	527	441
MvSl-1064-A1-R4_MC01-1g02095	29193	16903
MvSl-1064-A1-R4_MC01-1g02097	866.858	877.518
MvSl-1064-A1-R4_MC01-1g02098	19	9
MvSl-1064-A1-R4_MC01-1g02099	165	259
MvSl-1064-A1-R4_MC01-1g02100	973	1213
MvSl-1064-A1-R4_MC01-1g02101	86	103
MvSl-1064-A1-R4_MC01-1g02102	2336	2477
MvSl-1064-A1-R4_MC01-1g02103	2332	1734
MvSl-1064-A1-R4_MC01-1g02104	7419	6759
MvSl-1064-A1-R4_MC01-1g02105	2396	2142
MvSl-1064-A1-R4_MC01-1g02106	1048	607
MvSl-1064-A1-R4_MC01-1g02107	1401	1128
MvSl-1064-A1-R4_MC01-1g02108	831	1102
MvSl-1064-A1-R4_MC01-1g02109	665	695
MvSl-1064-A1-R4_MC01-1g02110	3071	2680
MvSl-1064-A1-R4_MC01-1g02111	97	210
MvSl-1064-A1-R4_MC01-1g02112	9803	10248
MvSl-1064-A1-R4_MC01-1g02113	1047	1000
MvSl-1064-A1-R4_MC01-1g02114	1675	1403
MvSl-1064-A1-R4_MC01-1g02115	776	515
MvSl-1064-A1-R4_MC01-1g02116	965	836
MvSl-1064-A1-R4_MC01-1g02117	69	65
MvSl-1064-A1-R4_MC01-1g02118	2382	3013
MvSl-1064-A1-R4_MC01-1g02119	841	880
MvSl-1064-A1-R4_MC01-1g02120	378	441
MvSl-1064-A1-R4_MC01-1g02121	349	336
MvSl-1064-A1-R4_MC01-1g02122	1435	1391
MvSl-1064-A1-R4_MC01-1g02123	1058	523
MvSl-1064-A1-R4_MC01-1g02124	100	43
MvSl-1064-A1-R4_MC01-1g02125	6223	4480
MvSl-1064-A1-R4_MC01-1g02126	311	299
MvSl-1064-A1-R4_MC01-1g02127	627	589
MvSl-1064-A1-R4_MC01-1g02128	791	1045
MvSl-1064-A1-R4_MC01-1g02129	1968	1406
MvSl-1064-A1-R4_MC01-1g02130	891	739
MvSl-1064-A1-R4_MC01-1g02131	538	593
MvSl-1064-A1-R4_MC01-1g02132	4147	4702
MvSl-1064-A1-R4_MC01-1g02133	3270	4474
MvSl-1064-A1-R4_MC01-1g02134	128	208
MvSl-1064-A1-R4_MC01-1g02135	865.206	775.878
MvSl-1064-A1-R4_MC01-1g02136	88.762	91.7369
MvSl-1064-A1-R4_MC01-1g02137	4312	4788
MvSl-1064-A1-R4_MC01-1g02138	3472	2882
MvSl-1064-A1-R4_MC01-1g02139	2745	1875
MvSl-1064-A1-R4_MC01-1g02140	1080	966
MvSl-1064-A1-R4_MC01-1g02141	2425	2071
MvSl-1064-A1-R4_MC01-1g02142	743	619
MvSl-1064-A1-R4_MC01-1g02143	1539.86	1329
MvSl-1064-A1-R4_MC01-1g02144	2227	1775
MvSl-1064-A1-R4_MC01-1g02145	866	467
MvSl-1064-A1-R4_MC01-1g02146	1301	1177
MvSl-1064-A1-R4_MC01-1g02147	835	869
MvSl-1064-A1-R4_MC01-1g02148	3588	2811
MvSl-1064-A1-R4_MC01-1g02149	1386	1397
MvSl-1064-A1-R4_MC01-1g02150	3361	4113
MvSl-1064-A1-R4_MC01-1g02151	3826	4155.94
MvSl-1064-A1-R4_MC01-1g02152	177	227
MvSl-1064-A1-R4_MC01-1g02153	0	0
MvSl-1064-A1-R4_MC01-1g02154	75	141
MvSl-1064-A1-R4_MC01-1g02155	1336	1587
MvSl-1064-A1-R4_MC01-1g02156	1003	1100
MvSl-1064-A1-R4_MC01-1g02157	722	1068
MvSl-1064-A1-R4_MC01-1g02158	520	614
MvSl-1064-A1-R4_MC01-1g02159	693	671
MvSl-1064-A1-R4_MC01-1g02160	6	0
MvSl-1064-A1-R4_MC01-1g02161	278	204
MvSl-1064-A1-R4_MC01-1g02162	5286	3674
MvSl-1064-A1-R4_MC01-1g02163	1028	852
MvSl-1064-A1-R4_MC01-1g02164	1081	776
MvSl-1064-A1-R4_MC01-1g02165	1199	1194
MvSl-1064-A1-R4_MC01-1g02166	486	258
MvSl-1064-A1-R4_MC01-1g02167	5200	3123
MvSl-1064-A1-R4_MC01-1g02168	1290	863
MvSl-1064-A1-R4_MC01-1g02169	46	56
MvSl-1064-A1-R4_MC01-1g02170	16	3
MvSl-1064-A1-R4_MC01-1g02171	1037.19	1158.89
MvSl-1064-A1-R4_MC01-1g02174	1330.18	1386.94
MvSl-1064-A1-R4_MC01-1g02175	63.3433	63.4241
MvSl-1064-A1-R4_MC01-1g02176	6273.57	3418.32
MvSl-1064-A1-R4_MC01-1g02177	2217.27	1500.8
MvSl-1064-A1-R4_MC01-1g02179	442.783	368.969
MvSl-1064-A1-R4_MC01-1g02180	526.015	387.619
MvSl-1064-A1-R4_MC01-1g02181	1281	1188
MvSl-1064-A1-R4_MC01-1g02182	2072	1740
MvSl-1064-A1-R4_MC01-1g02183	404	345
MvSl-1064-A1-R4_MC01-1g02184	476	458
MvSl-1064-A1-R4_MC01-1g02185	0	0
MvSl-1064-A1-R4_MC01-1g02186	427.464	429.579
MvSl-1064-A1-R4_MC01-1g02188	3	2
MvSl-1064-A1-R4_MC01-1g02189	151	157
MvSl-1064-A1-R4_MC01-1g02190	1800	1621
MvSl-1064-A1-R4_MC01-1g02191	1902	1682
MvSl-1064-A1-R4_MC01-1g02192	872	821
MvSl-1064-A1-R4_MC01-1g02193	1644	1682
MvSl-1064-A1-R4_MC01-1g02194	973	945
MvSl-1064-A1-R4_MC01-1g02195	1278	1338
MvSl-1064-A1-R4_MC01-1g02196	10129.3	15541
MvSl-1064-A1-R4_MC01-1g02197	1275	1156
MvSl-1064-A1-R4_MC01-1g02198	7314	6203
MvSl-1064-A1-R4_MC01-1g02199	6426	9148
MvSl-1064-A1-R4_MC01-1g02200	573	602
MvSl-1064-A1-R4_MC01-1g02201	592	587
MvSl-1064-A1-R4_MC01-1g02202	213	197
MvSl-1064-A1-R4_MC01-1g02203	2854	2585
MvSl-1064-A1-R4_MC01-1g02204	2043	1797
MvSl-1064-A1-R4_MC01-1g02205	4690	5330
MvSl-1064-A1-R4_MC01-1g02206	865.458	835.102
MvSl-1064-A1-R4_MC01-1g02207	0	0
MvSl-1064-A1-R4_MC01-1g02208	693	473
MvSl-1064-A1-R4_MC01-1g02209	1968	2089
MvSl-1064-A1-R4_MC01-1g02210	1673	1760
MvSl-1064-A1-R4_MC01-1g02211	6271	5990
MvSl-1064-A1-R4_MC01-1g02212	141	313.174
MvSl-1064-A1-R4_MC01-1g02213	0	0
MvSl-1064-A1-R4_MC01-1g02214	3.00235	8.013
MvSl-1064-A1-R4_MC01-1g02215	2.36398	5.81893
MvSl-1064-A1-R4_MC01-1g02216	5488	4323
MvSl-1064-A1-R4_MC01-1g02217	8982	6619
MvSl-1064-A1-R4_MC01-1g02218	1305	1216
MvSl-1064-A1-R4_MC01-1g02219	3882	3466
MvSl-1064-A1-R4_MC01-1g02220	2050	2183
MvSl-1064-A1-R4_MC01-1g02221	130	169
MvSl-1064-A1-R4_MC01-1g02222	2030	1636
MvSl-1064-A1-R4_MC01-1g02223	1984	2012
MvSl-1064-A1-R4_MC01-1g02224	1623	1192
MvSl-1064-A1-R4_MC01-1g02225	3871	3710
MvSl-1064-A1-R4_MC01-1g02226	0	2
MvSl-1064-A1-R4_MC01-1g02227	2157	2194
MvSl-1064-A1-R4_MC01-1g02228	199	173
MvSl-1064-A1-R4_MC01-1g02229	67	54
MvSl-1064-A1-R4_MC01-1g02230	3984.09	3575.69
MvSl-1064-A1-R4_MC01-1g02231	1204	1051
MvSl-1064-A1-R4_MC01-1g02232	35	25
MvSl-1064-A1-R4_MC01-1g02233	1171	730
MvSl-1064-A1-R4_MC01-1g02234	1122	1411
MvSl-1064-A1-R4_MC01-1g02235	575	520
MvSl-1064-A1-R4_MC01-1g02236	2649	2868
MvSl-1064-A1-R4_MC01-1g02237	557	733
MvSl-1064-A1-R4_MC01-1g02238	1604	1149
MvSl-1064-A1-R4_MC01-1g02239	487	309
MvSl-1064-A1-R4_MC01-1g02240	412	332
MvSl-1064-A1-R4_MC01-1g02241	595	542
MvSl-1064-A1-R4_MC01-1g02242	229	294
MvSl-1064-A1-R4_MC01-1g02243	266	266
MvSl-1064-A1-R4_MC01-1g02244	3255	4441
MvSl-1064-A1-R4_MC01-1g02245	2696	1476
MvSl-1064-A1-R4_MC01-1g02246	14861.4	10333.3
MvSl-1064-A1-R4_MC01-1g02247	316	298
MvSl-1064-A1-R4_MC01-1g02248	6704	3542
MvSl-1064-A1-R4_MC01-1g02249	1283	1080
MvSl-1064-A1-R4_MC01-1g02250	296	569
MvSl-1064-A1-R4_MC01-1g02251	931	885
MvSl-1064-A1-R4_MC01-1g02252	20	41
MvSl-1064-A1-R4_MC01-1g02253	141	144
MvSl-1064-A1-R4_MC01-1g02254	262	281
MvSl-1064-A1-R4_MC01-1g02255	370	441
MvSl-1064-A1-R4_MC01-1g02256	928	781
MvSl-1064-A1-R4_MC01-1g02257	2154	2008
MvSl-1064-A1-R4_MC01-1g02258	578.264	455.518
MvSl-1064-A1-R4_MC01-1g02259	2.49761	1.21047
MvSl-1064-A1-R4_MC01-1g02261	2007	2271
MvSl-1064-A1-R4_MC01-1g02262	59.3999	87.6984
MvSl-1064-A1-R4_MC01-1g02263	2046	2580
MvSl-1064-A1-R4_MC01-1g02264	860	956
MvSl-1064-A1-R4_MC01-1g02265	1656	1221
MvSl-1064-A1-R4_MC01-1g02266	304.441	234.024
MvSl-1064-A1-R4_MC01-1g02267	410.271	278.481
MvSl-1064-A1-R4_MC01-1g02268	3214	3104
MvSl-1064-A1-R4_MC01-1g02269	1189	885
MvSl-1064-A1-R4_MC01-1g02270	7088	4406
MvSl-1064-A1-R4_MC01-1g02271	3090	2180
MvSl-1064-A1-R4_MC01-1g02272	2558	1851
MvSl-1064-A1-R4_MC01-1g02273	627	576
MvSl-1064-A1-R4_MC01-1g02274	1993	1962
MvSl-1064-A1-R4_MC01-1g02275	360	295
MvSl-1064-A1-R4_MC01-1g02276	99	108
