target_id	a2s1	a2s2
MvSl-1064-A2-R4_MC12g11387	385	464
MvSl-1064-A2-R4_MC12g11388	1368	1232
MvSl-1064-A2-R4_MC12g11389	2553	1996
MvSl-1064-A2-R4_MC12g11390	141	241
MvSl-1064-A2-R4_MC12g11391	486	859
MvSl-1064-A2-R4_MC12g11392	786	991
MvSl-1064-A2-R4_MC12g11393	330	358
MvSl-1064-A2-R4_MC12g11394	1137	1101
MvSl-1064-A2-R4_MC12g11395	30.1538	27.0862
MvSl-1064-A2-R4_MC12g11396	25.6684	26.5752
MvSl-1064-A2-R4_MC12g11397	350.25	412.147
MvSl-1064-A2-R4_MC12g11398	47	88
MvSl-1064-A2-R4_MC12g11399	170	140
MvSl-1064-A2-R4_MC12g11400	6	11
MvSl-1064-A2-R4_MC12g11402	272.365	189.572
MvSl-1064-A2-R4_MC12g11403	0	0
MvSl-1064-A2-R4_MC12g11404	264.891	244.335
MvSl-1064-A2-R4_MC12g11405	1728.6	1198.64
MvSl-1064-A2-R4_MC12g11406	14484	16235
MvSl-1064-A2-R4_MC12g11407	2415	2549
MvSl-1064-A2-R4_MC12g11408	1011	1064
MvSl-1064-A2-R4_MC12g11409	125.252	125.679
MvSl-1064-A2-R4_MC12g11411	829.25	526.991
MvSl-1064-A2-R4_MC12g11412	71.1332	66.2054
MvSl-1064-A2-R4_MC12g11413	138	85
MvSl-1064-A2-R4_MC12g11414	504	539
MvSl-1064-A2-R4_MC12g11415	191	207
MvSl-1064-A2-R4_MC12g11416	415	526
MvSl-1064-A2-R4_MC12g11417	1409	1611
MvSl-1064-A2-R4_MC12g11418	4875	4297
MvSl-1064-A2-R4_MC12g11419	116.113	67.1214
MvSl-1064-A2-R4_MC12g11420	24.1465	7.06019
MvSl-1064-A2-R4_MC12g11421	55.7623	52.4289
MvSl-1064-A2-R4_MC12g11422	40	41
MvSl-1064-A2-R4_MC12g11423	133.75	98.8532
MvSl-1064-A2-R4_MC12g11424	1512.06	1546.69
MvSl-1064-A2-R4_MC12g11425	964	1011
MvSl-1064-A2-R4_MC12g11426	619	719
MvSl-1064-A2-R4_MC12g11427	83	56
MvSl-1064-A2-R4_MC12g11428	868	1219
MvSl-1064-A2-R4_MC12g11429	544	620
MvSl-1064-A2-R4_MC12g11430	61	74
MvSl-1064-A2-R4_MC12g11431	6537	6035
MvSl-1064-A2-R4_MC12g11432	2665	3353
MvSl-1064-A2-R4_MC12g11433	392.394	503.002
MvSl-1064-A2-R4_MC12g11434	2.01705	0
MvSl-1064-A2-R4_MC12g11435	2529	2433
MvSl-1064-A2-R4_MC12g11436	130	76
MvSl-1064-A2-R4_MC12g11437	404	301
MvSl-1064-A2-R4_MC12g11438	397	334
MvSl-1064-A2-R4_MC12g11439	703	716
MvSl-1064-A2-R4_MC12g11440	4371	4615
MvSl-1064-A2-R4_MC12g11441	5295	5411
MvSl-1064-A2-R4_MC12g11442	1600	1771
MvSl-1064-A2-R4_MC12g11443	5	11
MvSl-1064-A2-R4_MC12g11444	61	57
MvSl-1064-A2-R4_MC12g11445	28	33
MvSl-1064-A2-R4_MC12g11446	696	532
MvSl-1064-A2-R4_MC12g11447	1184	1263
MvSl-1064-A2-R4_MC12g11448	1250	1188
MvSl-1064-A2-R4_MC12g11449	43761	60557
MvSl-1064-A2-R4_MC12g11450	2031	2418
MvSl-1064-A2-R4_MC12g11451	872	1110
MvSl-1064-A2-R4_MC12g11452	8668	13901
MvSl-1064-A2-R4_MC12g11453	7006	11783
MvSl-1064-A2-R4_MC12g11454	4692	5269
MvSl-1064-A2-R4_MC12g11455	1636	1752
MvSl-1064-A2-R4_MC12g11456	1	4
MvSl-1064-A2-R4_MC12g11457	52	45
MvSl-1064-A2-R4_MC12g11458	955	1096
MvSl-1064-A2-R4_MC12g11459	456	525
MvSl-1064-A2-R4_MC12g11460	1998	2008
MvSl-1064-A2-R4_MC12g11461	752	736
MvSl-1064-A2-R4_MC12g11462	37	29
MvSl-1064-A2-R4_MC12g11463	3672	4116
MvSl-1064-A2-R4_MC12g11464	1785	1850
MvSl-1064-A2-R4_MC12g11465	917	928
MvSl-1064-A2-R4_MC12g11466	5946	6073
MvSl-1064-A2-R4_MC12g11467	3198	3257
MvSl-1064-A2-R4_MC12g11468	878.994	865.367
MvSl-1064-A2-R4_MC12g11469	15607	16517
MvSl-1064-A2-R4_MC12g11470	507	501
MvSl-1064-A2-R4_MC12g11471	109	108
MvSl-1064-A2-R4_MC12g11472	599	787
MvSl-1064-A2-R4_MC12g11473	193	295
MvSl-1064-A2-R4_MC12g11474	882	921
MvSl-1064-A2-R4_MC12g11475	5008	4929
MvSl-1064-A2-R4_MC12g11476	1029	1245
MvSl-1064-A2-R4_MC12g11477	1015	1050
MvSl-1064-A2-R4_MC12g11478	429	497
MvSl-1064-A2-R4_MC12g11479	6938.8	4177.42
MvSl-1064-A2-R4_MC12g11480	1927	1776
MvSl-1064-A2-R4_MC12g11481	279	234
MvSl-1064-A2-R4_MC12g11482	615	524
MvSl-1064-A2-R4_MC12g11483	538	591
MvSl-1064-A2-R4_MC12g11484	7430	7956
MvSl-1064-A2-R4_MC12g11485	189	61
MvSl-1064-A2-R4_MC12g11486	14843.2	10414.6
MvSl-1064-A2-R4_MC12g11487	4537	4991
MvSl-1064-A2-R4_MC12g11488	9	13
MvSl-1064-A2-R4_MC12g11489	504.051	404.177
MvSl-1064-A2-R4_MC12g11490	207	135
MvSl-1064-A2-R4_MC12g11491	200	209
MvSl-1064-A2-R4_MC12g11492	3954	3877
MvSl-1064-A2-R4_MC12g11493	972	1032
MvSl-1064-A2-R4_MC12g11494	22	20
MvSl-1064-A2-R4_MC12g11495	2927	2602
MvSl-1064-A2-R4_MC12g11496	334.677	312.326
MvSl-1064-A2-R4_MC12g11497	31	23
MvSl-1064-A2-R4_MC12g11498	309	398
MvSl-1064-A2-R4_MC12g11499	753	815
MvSl-1064-A2-R4_MC12g11501	509.247	453.306
MvSl-1064-A2-R4_MC12g11503	2955	4209
MvSl-1064-A2-R4_MC12g11504	5037.29	4190.78
MvSl-1064-A2-R4_MC12g11505	1014.52	849.277
MvSl-1064-A2-R4_MC12g11506	11.7088	16.9176
MvSl-1064-A2-R4_MC12g11507	3394	3104
MvSl-1064-A2-R4_MC12g11508	436	396
MvSl-1064-A2-R4_MC12g11509	42	54
MvSl-1064-A2-R4_MC12g11510	3486	3405
MvSl-1064-A2-R4_MC12g11511	9924	8461
MvSl-1064-A2-R4_MC12g11512	930	972
MvSl-1064-A2-R4_MC12g11513	2	3
MvSl-1064-A2-R4_MC12g11514	2	3
MvSl-1064-A2-R4_MC12g11515	0	0
MvSl-1064-A2-R4_MC12g11516	177.62	236.298
MvSl-1064-A2-R4_MC12g11517	107.018	82.5269
MvSl-1064-A2-R4_MC12g11518	1258	1531
MvSl-1064-A2-R4_MC12g11519	453	484
MvSl-1064-A2-R4_MC12g11520	1028	1208
MvSl-1064-A2-R4_MC12g11521	986	1018
MvSl-1064-A2-R4_MC12g11522	640	456
MvSl-1064-A2-R4_MC12g11523	136	136
MvSl-1064-A2-R4_MC12g11524	1516	1572
MvSl-1064-A2-R4_MC12g11525	1717	1681
MvSl-1064-A2-R4_MC12g11526	1040	1100
MvSl-1064-A2-R4_MC12g11527	3431	3155
MvSl-1064-A2-R4_MC12g11528	875	1058
MvSl-1064-A2-R4_MC12g11529	897	917
MvSl-1064-A2-R4_MC12g11530	1116.06	1087.04
MvSl-1064-A2-R4_MC12g11531	6252	5027
MvSl-1064-A2-R4_MC12g11532	1809.45	1626.17
MvSl-1064-A2-R4_MC12g11534	2826	2480
MvSl-1064-A2-R4_MC12g11535	340	408
MvSl-1064-A2-R4_MC12g11536	2216.79	2046.8
MvSl-1064-A2-R4_MC12g11537	339.009	460.037
MvSl-1064-A2-R4_MC12g11538	607.474	645.69
MvSl-1064-A2-R4_MC12g11539	70.6901	83.2195
MvSl-1064-A2-R4_MC12g11540	29.9788	34.3252
MvSl-1064-A2-R4_MC12g11541	2.58947	0
MvSl-1064-A2-R4_MC12g11542	0	0
MvSl-1064-A2-R4_MC12g11543	0	0
MvSl-1064-A2-R4_MC12g11544	0	0
MvSl-1064-A2-R4_MC12g11545	0	0
MvSl-1064-A2-R4_MC12g11546	1.59903	0
MvSl-1064-A2-R4_MC12g11547	0	0
MvSl-1064-A2-R4_MC13g11551	51.0713	19.4609
MvSl-1064-A2-R4_MC13g11552	928.301	1053.84
MvSl-1064-A2-R4_MC13g11553	803	940
MvSl-1064-A2-R4_MC13g11554	306	306
MvSl-1064-A2-R4_MC13g11555	161.451	161.668
MvSl-1064-A2-R4_MC13g11556	3214	3095
MvSl-1064-A2-R4_MC13g11557	3473	4153
MvSl-1064-A2-R4_MC13g11558	533	646
MvSl-1064-A2-R4_MC13g11559	344	500
MvSl-1064-A2-R4_MC13g11560	621.496	505.185
MvSl-1064-A2-R4_MC13g11561	43	72
MvSl-1064-A2-R4_MC13g11562	1651.79	1437.89
MvSl-1064-A2-R4_MC13g11563	199	163
MvSl-1064-A2-R4_MC13g11564	978.688	1008.5
MvSl-1064-A2-R4_MC13g11565	7387.94	6877.58
MvSl-1064-A2-R4_MC13g11566	3571.38	2648.48
MvSl-1064-A2-R4_MC13g11567	152	158.232
MvSl-1064-A2-R4_MC13g11568	1415.58	1153.43
MvSl-1064-A2-R4_MC13g11569	246.047	192.833
MvSl-1064-A2-R4_MC13g11570	95.6659	94.3686
MvSl-1064-A2-R4_MC13g11571	84.4296	76.745
MvSl-1064-A2-R4_MC13g11572	941	784
MvSl-1064-A2-R4_MC13g11573	8457.24	6676
MvSl-1064-A2-R4_MC13g11574	181	105
MvSl-1064-A2-R4_MC13g11575	12.2748	6
MvSl-1064-A2-R4_MC13g11576	2170.47	1377.23
MvSl-1064-A2-R4_MC13g11577	30.4784	23.8315
MvSl-1064-A2-R4_MC13g11578	165.68	137.204
MvSl-1064-A2-R4_MC13g11579	83.9956	52.313
MvSl-1064-A2-R4_MC13g11580	85.3965	88.641
MvSl-1064-A2-R4_MC13g11581	11315	9559.28
MvSl-1064-A2-R4_MC13g11582	877.855	810.687
MvSl-1064-A2-R4_MC13g11585	99.6715	56.1563
MvSl-1064-A2-R4_MC13g11586	589.297	525.343
MvSl-1064-A2-R4_MC13g11587	1771.53	2067.64
MvSl-1064-A2-R4_MC13g11588	38.4545	22.6493
MvSl-1064-A2-R4_MC13g11589	655.136	547.173
MvSl-1064-A2-R4_MC13g11590	266.577	247.134
MvSl-1064-A2-R4_MC13g11591	1164.66	972.703
MvSl-1064-A2-R4_MC13g11592	16648.5	14867.6
MvSl-1064-A2-R4_MC13g11593	77.8919	83.8219
MvSl-1064-A2-R4_MC13g11594	511.2	392.042
MvSl-1064-A2-R4_MC13g11595	408.776	786.934
MvSl-1064-A2-R4_MC13g11600	12	9
MvSl-1064-A2-R4_MC13g11601	142.329	138.844
MvSl-1064-A2-R4_MC13g11608	54	29
MvSl-1064-A2-R4_MC13g11609	150	171
MvSl-1064-A2-R4_MC13g11610	26	22
MvSl-1064-A2-R4_MC13g11611	12111	8773
MvSl-1064-A2-R4_MC13g11612	1093	402
MvSl-1064-A2-R4_MC13g11613	939	341
MvSl-1064-A2-R4_MC13g11614	1725	1631
MvSl-1064-A2-R4_MC13g11615	1328	1670
MvSl-1064-A2-R4_MC13g11616	937	1021
MvSl-1064-A2-R4_MC13g11617	6	19
MvSl-1064-A2-R4_MC13g11618	1	0
MvSl-1064-A2-R4_MC13g11619	1	0
MvSl-1064-A2-R4_MC13g11620	40.6664	40.0511
MvSl-1064-A2-R4_MC13g11621	532.455	602.722
MvSl-1064-A2-R4_MC13g11622	101	90
MvSl-1064-A2-R4_MC13g11623	552	527
MvSl-1064-A2-R4_MC13g11624	1565	1616
MvSl-1064-A2-R4_MC13g11625	2827	2791
MvSl-1064-A2-R4_MC13g11626	117.208	72.112
MvSl-1064-A2-R4_MC13g11627	9	3
MvSl-1064-A2-R4_MC13g11628	0	0
MvSl-1064-A2-R4_MC13g11629	29	12.8829
MvSl-1064-A2-R4_MC13g11630	32.463	25
MvSl-1064-A2-R4_MC13g11631	1447.46	1127.04
MvSl-1064-A2-R4_MC13g11632	2985	2938
MvSl-1064-A2-R4_MC13g11633	768	890
MvSl-1064-A2-R4_MC13g11634	1674	1805
MvSl-1064-A2-R4_MC13g11635	260	144
MvSl-1064-A2-R4_MC13g11636	862	881
MvSl-1064-A2-R4_MC13g11637	1311.92	914
MvSl-1064-A2-R4_MC13g11638	31	24
MvSl-1064-A2-R4_MC13g11639	6006	4680
MvSl-1064-A2-R4_MC13g11640	1384	1153
MvSl-1064-A2-R4_MC13g11641	6	7
MvSl-1064-A2-R4_MC13g11642	1393.81	1035.82
MvSl-1064-A2-R4_MC13g11643	422	567
MvSl-1064-A2-R4_MC13g11644	952	1046
MvSl-1064-A2-R4_MC13g11645	7	5
MvSl-1064-A2-R4_MC13g11646	429	483
MvSl-1064-A2-R4_MC13g11647	6159	4970
MvSl-1064-A2-R4_MC13g11648	1876	1970
MvSl-1064-A2-R4_MC13g11649	1175	1123
MvSl-1064-A2-R4_MC13g11650	109	131
MvSl-1064-A2-R4_MC13g11651	235	314
MvSl-1064-A2-R4_MC13g11652	1387	1770
MvSl-1064-A2-R4_MC13g11653	4201	4070
MvSl-1064-A2-R4_MC13g11654	34	18
MvSl-1064-A2-R4_MC13g11655	5405	3635
MvSl-1064-A2-R4_MC13g11656	3453	3807
MvSl-1064-A2-R4_MC13g11657	4840	7121
MvSl-1064-A2-R4_MC13g11658	2237	2214
MvSl-1064-A2-R4_MC13g11659	13009	9307
MvSl-1064-A2-R4_MC13g11660	260	258
MvSl-1064-A2-R4_MC13g11661	7556	4633
MvSl-1064-A2-R4_MC13g11662	6404	5626
MvSl-1064-A2-R4_MC13g11663	5	6
MvSl-1064-A2-R4_MC13g11664	0	0
MvSl-1064-A2-R4_MC13g11665	1125	1297
MvSl-1064-A2-R4_MC13g11666	520	387
MvSl-1064-A2-R4_MC13g11667	408	289
MvSl-1064-A2-R4_MC13g11668	930	652
MvSl-1064-A2-R4_MC13g11669	199.204	227.147
MvSl-1064-A2-R4_MC13g11670	10	29
MvSl-1064-A2-R4_MC13g11671	1016	1752
MvSl-1064-A2-R4_MC13g11672	4068	3228
MvSl-1064-A2-R4_MC13g11673	178	264
MvSl-1064-A2-R4_MC13g11674	499	563
MvSl-1064-A2-R4_MC13g11675	1013	1239
MvSl-1064-A2-R4_MC13g11676	2501	1993
MvSl-1064-A2-R4_MC13g11677	111	86
MvSl-1064-A2-R4_MC13g11678	70	55
MvSl-1064-A2-R4_MC13g11679	308	257
MvSl-1064-A2-R4_MC13g11680	4210	3561
MvSl-1064-A2-R4_MC13g11681	2365	2767
MvSl-1064-A2-R4_MC13g11682	14	15
MvSl-1064-A2-R4_MC13g11683	495	532
MvSl-1064-A2-R4_MC13g11684	1545	1985
MvSl-1064-A2-R4_MC13g11685	4712	6016
MvSl-1064-A2-R4_MC13g11686	327	227
MvSl-1064-A2-R4_MC13g11687	1	3
MvSl-1064-A2-R4_MC13g11689	17	19
MvSl-1064-A2-R4_MC13g11690	4	5
MvSl-1064-A2-R4_MC13g11691	31	12
MvSl-1064-A2-R4_MC13g11692	0	0
MvSl-1064-A2-R4_MC13g11693	56.1021	38
MvSl-1064-A2-R4_MC13g11694	3772	4541
MvSl-1064-A2-R4_MC13g11695	92	85
MvSl-1064-A2-R4_MC13g11696	2689.61	2158.29
MvSl-1064-A2-R4_MC13g11697	380	392
MvSl-1064-A2-R4_MC13g11698	430	468
MvSl-1064-A2-R4_MC13g11699	1061	1113
MvSl-1064-A2-R4_MC13g11700	1176	1083
MvSl-1064-A2-R4_MC13g11701	2141	1729
MvSl-1064-A2-R4_MC13g11702	672	758
MvSl-1064-A2-R4_MC13g11703	2187	1717
MvSl-1064-A2-R4_MC13g11704	4348	3258
MvSl-1064-A2-R4_MC13g11705	485	312
MvSl-1064-A2-R4_MC13g11706	3680	4515
MvSl-1064-A2-R4_MC13g11707	2005	2222
MvSl-1064-A2-R4_MC13g11708	4200	3375
MvSl-1064-A2-R4_MC13g11709	3312	3303
MvSl-1064-A2-R4_MC13g11710	486	405
MvSl-1064-A2-R4_MC13g11711	532	454
MvSl-1064-A2-R4_MC13g11712	602	524
MvSl-1064-A2-R4_MC13g11713	2120	2429
MvSl-1064-A2-R4_MC13g11714	700	813
MvSl-1064-A2-R4_MC13g11715	48	65
MvSl-1064-A2-R4_MC13g11716	2	2
MvSl-1064-A2-R4_MC13g11717	2472	2295
MvSl-1064-A2-R4_MC13g11718	1873	2115
MvSl-1064-A2-R4_MC13g11719	1212	1269
MvSl-1064-A2-R4_MC13g11720	38.261	29.8554
MvSl-1064-A2-R4_MC13g11721	1242	1010
MvSl-1064-A2-R4_MC13g11722	2195	2418
MvSl-1064-A2-R4_MC13g11723	485	608
MvSl-1064-A2-R4_MC13g11724	219	266
MvSl-1064-A2-R4_MC13g11725	21880	19086
MvSl-1064-A2-R4_MC13g11726	92	42
MvSl-1064-A2-R4_MC13g11727	5616	10187
MvSl-1064-A2-R4_MC13g11728	1774	1933
MvSl-1064-A2-R4_MC13g11729	816	820
MvSl-1064-A2-R4_MC13g11730	760	809
MvSl-1064-A2-R4_MC13g11731	2995	3791
MvSl-1064-A2-R4_MC13g11732	2008	2114
MvSl-1064-A2-R4_MC13g11733	1625	1899
MvSl-1064-A2-R4_MC13g11734	988	1181
MvSl-1064-A2-R4_MC13g11735	5868	6731
MvSl-1064-A2-R4_MC13g11736	64	55
MvSl-1064-A2-R4_MC13g11737	2059	1927
MvSl-1064-A2-R4_MC13g11738	10732	6128
MvSl-1064-A2-R4_MC13g11739	1829	2673
MvSl-1064-A2-R4_MC13g11740	1370	2209
MvSl-1064-A2-R4_MC13g11741	1283	1292
MvSl-1064-A2-R4_MC13g11742	415	511
MvSl-1064-A2-R4_MC13g11743	0	0
MvSl-1064-A2-R4_MC13g11744	724.412	611.866
MvSl-1064-A2-R4_MC13g11745	2214.57	2570.85
MvSl-1064-A2-R4_MC13g11746	25.0778	34.5421
MvSl-1064-A2-R4_MC13g11749	12.3797	13.377
MvSl-1064-A2-R4_MC13g11750	3.06725	4.61079
MvSl-1064-A2-R4_MC13g11751	1519	1729
MvSl-1064-A2-R4_MC13g11752	0	0
MvSl-1064-A2-R4_MC13g11753	116	99
MvSl-1064-A2-R4_MC13g11754	0	0
MvSl-1064-A2-R4_MC13g11755	2001	1895
MvSl-1064-A2-R4_MC13g11756	336	354
MvSl-1064-A2-R4_MC13g11757	801	875
MvSl-1064-A2-R4_MC13g11758	527	576
MvSl-1064-A2-R4_MC13g11759	286	266
MvSl-1064-A2-R4_MC13g11760	409	420
MvSl-1064-A2-R4_MC13g11761	146	192
MvSl-1064-A2-R4_MC13g11762	120	131
MvSl-1064-A2-R4_MC13g11763	167	177
MvSl-1064-A2-R4_MC13g11764	663	481
MvSl-1064-A2-R4_MC13g11765	60	63
MvSl-1064-A2-R4_MC13g11766	17	21
MvSl-1064-A2-R4_MC13g11767	626	801
MvSl-1064-A2-R4_MC13g11768	2096	3183
MvSl-1064-A2-R4_MC13g11769	784	807
MvSl-1064-A2-R4_MC13g11770	1982	2211
MvSl-1064-A2-R4_MC13g11771	3152	3206
MvSl-1064-A2-R4_MC13g11772	838	953
MvSl-1064-A2-R4_MC13g11773	6730	6907
MvSl-1064-A2-R4_MC13g11774	2217	2229
MvSl-1064-A2-R4_MC13g11775	265	175
MvSl-1064-A2-R4_MC13g11776	6062	5761
MvSl-1064-A2-R4_MC13g11777	1659	1678
MvSl-1064-A2-R4_MC13g11778	1198	1308
MvSl-1064-A2-R4_MC13g11779	2377	2132
MvSl-1064-A2-R4_MC13g11780	700	476
MvSl-1064-A2-R4_MC13g11781	162	126
MvSl-1064-A2-R4_MC13g11782	2061	2292
MvSl-1064-A2-R4_MC13g11783	525	394
MvSl-1064-A2-R4_MC13g11784	121	71
MvSl-1064-A2-R4_MC13g11785	133	115
MvSl-1064-A2-R4_MC13g11786	2070	1928
MvSl-1064-A2-R4_MC13g11787	1606	1938
MvSl-1064-A2-R4_MC13g11788	2490	2606
MvSl-1064-A2-R4_MC13g11789	4236	5046
MvSl-1064-A2-R4_MC13g11790	5037	3924
MvSl-1064-A2-R4_MC13g11791	1290	3194
MvSl-1064-A2-R4_MC13g11792	1165	1460
MvSl-1064-A2-R4_MC13g11793	4725	5092
MvSl-1064-A2-R4_MC13g11794	1227	1364
MvSl-1064-A2-R4_MC13g11795	53865	62877
MvSl-1064-A2-R4_MC13g11796	10501	9425
MvSl-1064-A2-R4_MC13g11797	3	3
MvSl-1064-A2-R4_MC13g11798	804	931
MvSl-1064-A2-R4_MC13g11799	192	187
MvSl-1064-A2-R4_MC13g11800	879	796
MvSl-1064-A2-R4_MC13g11801	3	21
MvSl-1064-A2-R4_MC13g11802	28	41
MvSl-1064-A2-R4_MC13g11803	215	307
MvSl-1064-A2-R4_MC13g11804	145	150
MvSl-1064-A2-R4_MC13g11805	876	852
MvSl-1064-A2-R4_MC13g11806	784	733
MvSl-1064-A2-R4_MC13g11807	3742	4414
MvSl-1064-A2-R4_MC13g11808	1562	1583
MvSl-1064-A2-R4_MC13g11809	1411	1425
MvSl-1064-A2-R4_MC13g11810	1811	2217
MvSl-1064-A2-R4_MC13g11811	3232.51	2965.26
MvSl-1064-A2-R4_MC13g11812	1375.9	2062.17
MvSl-1064-A2-R4_MC13g11813	357	337
MvSl-1064-A2-R4_MC13g11814	134.344	104.826
MvSl-1064-A2-R4_MC13g11815	0	4
MvSl-1064-A2-R4_MC13g11816	4	4
MvSl-1064-A2-R4_MC13g11817	476.213	556.441
MvSl-1064-A2-R4_MC13g11818	60.9431	33.5324
MvSl-1064-A2-R4_MC13g11819	1309.59	634.667
MvSl-1064-A2-R4_MC13g11820	1	1
MvSl-1064-A2-R4_MC13g11821	1541	1908
MvSl-1064-A2-R4_MC13g11822	1599	2166
MvSl-1064-A2-R4_MC13g11823	535	792
MvSl-1064-A2-R4_MC13g11824	28	43
MvSl-1064-A2-R4_MC13g11825	11429	12128
MvSl-1064-A2-R4_MC13g11826	1125	1166
MvSl-1064-A2-R4_MC13g11827	2218	2468
MvSl-1064-A2-R4_MC13g11828	2702	2698
MvSl-1064-A2-R4_MC13g11829	913	984
MvSl-1064-A2-R4_MC13g11830	669	692
MvSl-1064-A2-R4_MC13g11831	384	517
MvSl-1064-A2-R4_MC13g11832	305	331
MvSl-1064-A2-R4_MC13g11833	99.9202	53.3539
MvSl-1064-A2-R4_MC13g11834	2903	3402
MvSl-1064-A2-R4_MC13g11835	552	663
MvSl-1064-A2-R4_MC13g11836	540	462
MvSl-1064-A2-R4_MC13g11837	749	779
MvSl-1064-A2-R4_MC13g11838	1707	1704
MvSl-1064-A2-R4_MC13g11839	6980	7677
MvSl-1064-A2-R4_MC13g11840	3104	2958
MvSl-1064-A2-R4_MC13g11841	488	534
MvSl-1064-A2-R4_MC13g11842	1	3
MvSl-1064-A2-R4_MC13g11843	715	852
MvSl-1064-A2-R4_MC13g11844	1217	1281
MvSl-1064-A2-R4_MC13g11845	626	628
MvSl-1064-A2-R4_MC13g11846	1300	1454
MvSl-1064-A2-R4_MC13g11847	1221	1471
MvSl-1064-A2-R4_MC13g11848	1583	2550
MvSl-1064-A2-R4_MC13g11849	249	308
MvSl-1064-A2-R4_MC13g11850	1746	2878
MvSl-1064-A2-R4_MC13g11851	602	583
MvSl-1064-A2-R4_MC13g11852	1825	1913
MvSl-1064-A2-R4_MC13g11853	1511	1835
MvSl-1064-A2-R4_MC13g11854	373	414
MvSl-1064-A2-R4_MC13g11855	1040	1424
MvSl-1064-A2-R4_MC13g11856	1620	1984
MvSl-1064-A2-R4_MC13g11857	10	8
MvSl-1064-A2-R4_MC13g11858	981	1216
MvSl-1064-A2-R4_MC13g11859	91	71
MvSl-1064-A2-R4_MC13g11860	80832	91614
MvSl-1064-A2-R4_MC13g11861	1193	1251
MvSl-1064-A2-R4_MC13g11862	809	857
MvSl-1064-A2-R4_MC13g11863	1088	1172
MvSl-1064-A2-R4_MC13g11864	5803.21	5670.29
MvSl-1064-A2-R4_MC13g11865	477.661	624.531
MvSl-1064-A2-R4_MC13g11866	5114	6750
MvSl-1064-A2-R4_MC13g11867	367	427
MvSl-1064-A2-R4_MC13g11868	1394	938
MvSl-1064-A2-R4_MC13g11869	59	83
MvSl-1064-A2-R4_MC13g11870	13	4
MvSl-1064-A2-R4_MC13g11871	347.422	338.392
MvSl-1064-A2-R4_MC13g11872	744	621
MvSl-1064-A2-R4_MC13g11873	567.555	341.311
MvSl-1064-A2-R4_MC13g11874	50	40
MvSl-1064-A2-R4_MC13g11875	89735	132553
MvSl-1064-A2-R4_MC13g11876	12	12
MvSl-1064-A2-R4_MC13g11877	2894	2615
MvSl-1064-A2-R4_MC13g11878	2738	2948
MvSl-1064-A2-R4_MC13g11879	12	8
MvSl-1064-A2-R4_MC13g11880	1516	1038
MvSl-1064-A2-R4_MC13g11881	10	11
MvSl-1064-A2-R4_MC13g11882	3163	2950
MvSl-1064-A2-R4_MC13g11883	18	22
MvSl-1064-A2-R4_MC13g11884	982	644
MvSl-1064-A2-R4_MC13g11885	290	129
MvSl-1064-A2-R4_MC13g11886	573	764
MvSl-1064-A2-R4_MC13g11887	552	588
MvSl-1064-A2-R4_MC13g11888	692.328	665
MvSl-1064-A2-R4_MC13g11889	76	37
MvSl-1064-A2-R4_MC13g11890	711	238
MvSl-1064-A2-R4_MC13g11891	5927	5249
MvSl-1064-A2-R4_MC13g11892	2581	3007
MvSl-1064-A2-R4_MC13g11893	1250	1512
MvSl-1064-A2-R4_MC13g11894	1206	1352
MvSl-1064-A2-R4_MC13g11895	2191	3195
MvSl-1064-A2-R4_MC13g11896	213	207
MvSl-1064-A2-R4_MC13g11897	66	48
MvSl-1064-A2-R4_MC13g11898	2	1
MvSl-1064-A2-R4_MC13g11899	449	404
MvSl-1064-A2-R4_MC13g11900	461	454
MvSl-1064-A2-R4_MC13g11901	722	900
MvSl-1064-A2-R4_MC13g11902	2004	2107
MvSl-1064-A2-R4_MC13g11903	2009	2085
MvSl-1064-A2-R4_MC13g11904	225	226
MvSl-1064-A2-R4_MC13g11905	4570	4236
MvSl-1064-A2-R4_MC13g11906	2630	3440
MvSl-1064-A2-R4_MC13g11907	341	384
MvSl-1064-A2-R4_MC13g11908	1531	1667
MvSl-1064-A2-R4_MC13g11909	5993	7454
MvSl-1064-A2-R4_MC13g11910	86	125
MvSl-1064-A2-R4_MC13g11911	815	1007
MvSl-1064-A2-R4_MC13g11912	356	379
MvSl-1064-A2-R4_MC13g11913	1262	1097
MvSl-1064-A2-R4_MC13g11914	3862	6334
MvSl-1064-A2-R4_MC13g11915	1161	1056
MvSl-1064-A2-R4_MC13g11916	591	545
MvSl-1064-A2-R4_MC13g11917	620	750
MvSl-1064-A2-R4_MC13g11918	1437	1684
MvSl-1064-A2-R4_MC13g11919	2558	2418
MvSl-1064-A2-R4_MC13g11920	1622	1472
MvSl-1064-A2-R4_MC13g11921	2102	2018
MvSl-1064-A2-R4_MC13g11922	411	433
MvSl-1064-A2-R4_MC13g11923	1940	1712
MvSl-1064-A2-R4_MC13g11924	9425	8911
MvSl-1064-A2-R4_MC13g11925	2342	2804
MvSl-1064-A2-R4_MC13g11926	1068	1207
MvSl-1064-A2-R4_MC13g11927	1040	1098
MvSl-1064-A2-R4_MC13g11928	0	0
MvSl-1064-A2-R4_MC13g11929	3	3
MvSl-1064-A2-R4_MC13g11930	1382	1697
MvSl-1064-A2-R4_MC13g11931	613	551
MvSl-1064-A2-R4_MC13g11932	1056	1031
MvSl-1064-A2-R4_MC13g11933	7941	6723
