target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm
MvSl-1064-A1-R4_MC14g11842	1218	895.009	815	21.936	MvSl-1064-A2-R4_MC14g12103	1218	882.004	836	17.1444	MvSl-1064-A2-R4_MC14g12103	1218	886.773	573	10.6884	MvSl-1064-A2-R4_MC14g12103	1218	882.004	836	17.1444
MvSl-1064-A1-R4_MC14g11843	597	290.069	496	41.1915	MvSl-1064-A2-R4_MC14g12104	597	279.63	511	33.0539	MvSl-1064-A2-R4_MC14g12104	597	281.487	419	24.6222	MvSl-1064-A2-R4_MC14g12104	597	279.63	511	33.0539
MvSl-1064-A1-R4_MC14g11844	1641	1318.01	2168	39.6249	MvSl-1064-A2-R4_MC14g12105	1641	1305	2237	31.0056	MvSl-1064-A2-R4_MC14g12105	1641	1309.77	2498	31.5477	MvSl-1064-A2-R4_MC14g12105	1641	1305	2237	31.0056
MvSl-1064-A1-R4_MC01-1g02270	1083	760.009	4406	139.654	MvSl-1064-A2-R4_MC01g02552	1083	747.004	5713	138.333	MvSl-1064-A2-R4_MC01g02552	1083	751.773	7350	161.723	MvSl-1064-A2-R4_MC01g02552	1083	747.004	5713	138.333
MvSl-1064-A1-R4_MC14g11845	1374	1051.01	412	9.44317	MvSl-1064-A2-R4_MC14g12106	1374	1038	279	4.86173	MvSl-1064-A2-R4_MC14g12106	1374	1042.77	365	5.78994	MvSl-1064-A2-R4_MC14g12106	1374	1038	279	4.86173
MvSl-1064-A1-R4_MC14g11846	1680	1357.01	3418	60.676	MvSl-1064-A2-R4_MC14g12107	1680	1344	3776	50.818	MvSl-1064-A2-R4_MC14g12107	1680	1348.77	3887	47.6702	MvSl-1064-A2-R4_MC14g12107	1680	1344	3776	50.818
MvSl-1064-A1-R4_MC14g11847	1869	1546.01	3218	50.142	MvSl-1064-A2-R4_MC14g12108	1869	1533	3902	46.0394	MvSl-1064-A2-R4_MC14g12108	1869	1537.77	3691	39.703	MvSl-1064-A2-R4_MC14g12108	1869	1533	3902	46.0394
MvSl-1064-A1-R4_MC14g11848	1053	730.009	710	23.4292	MvSl-1064-A2-R4_MC14g12109	1053	717.004	819	20.6609	MvSl-1064-A2-R4_MC14g12109	1053	721.773	849	19.4571	MvSl-1064-A2-R4_MC14g12109	1053	717.004	819	20.6609
MvSl-1064-A1-R4_MC14g11849	4395	4072.01	2532	14.979	MvSl-1064-A2-R4_MC14g12110	4395	4059	2791	12.4373	MvSl-1064-A2-R4_MC14g12110	4395	4063.77	2659	10.8233	MvSl-1064-A2-R4_MC14g12110	4395	4059	2791	12.4373
MvSl-1064-A1-R4_MC14g11850	8292	7969.01	4489	13.5698	MvSl-1064-A2-R4_MC14g12111	8292	7956	6461	14.6889	MvSl-1064-A2-R4_MC14g12111	8292	7960.77	3936	8.17845	MvSl-1064-A2-R4_MC14g12111	8292	7956	6461	14.6889
MvSl-1064-A1-R4_MC14g11851	3984	3661.01	2361	15.5354	MvSl-1064-A2-R4_MC14g12112	3984	3648	2952	14.6368	MvSl-1064-A2-R4_MC14g12112	3984	3652.77	2345	10.6192	MvSl-1064-A2-R4_MC14g12112	3984	3648	2952	14.6368
MvSl-1064-A1-R4_MC14g11852	201	34.7821	247	171.068	MvSl-1064-A2-R4_MC14g12113	201	35.7158	324	164.086	MvSl-1064-A2-R4_MC14g12113	201	34.0701	331	160.704	MvSl-1064-A2-R4_MC14g12113	201	35.7158	324	164.086
MvSl-1064-A1-R4_MC14g11853	852	530.955	5760	261.332	MvSl-1064-A2-R4_MC14g12114	852	517.94	6488	226.578	MvSl-1064-A2-R4_MC14g12114	852	521.993	8250	261.433	MvSl-1064-A2-R4_MC14g12114	852	517.94	6488	226.578
MvSl-1064-A1-R4_MC14g11854	1119	796.009	766	23.1813	MvSl-1064-A2-R4_MC14g12115	1119	783.004	814	18.8038	MvSl-1064-A2-R4_MC14g12115	1119	787.773	828	17.386	MvSl-1064-A2-R4_MC14g12115	1119	783.004	814	18.8038
MvSl-1064-A1-R4_MC01-1g02271	2373	2050.01	2180	25.617	MvSl-1064-A2-R4_MC01g02553	2373	2037	2082	18.4874	MvSl-1064-A2-R4_MC01g02553	2373	2041.77	2479	20.0835	MvSl-1064-A2-R4_MC01g02553	2373	2037	2082	18.4874
MvSl-1064-A1-R4_A1g00168	883	561.463	386.58	16.5861	MvSl-1064-A2-R4_A2g00313	877	542.407	176.92	5.89981	MvSl-1064-A2-R4_A2g00313	877	546.62	99.5743	3.01323	MvSl-1064-A2-R4_A2g00313	877	542.407	176.92	5.89981
MvSl-1064-A1-R4_MC14g11855	630	320.092	344	25.8887	MvSl-1064-A2-R4_MC14g12116	630	308.747	440	25.7772	MvSl-1064-A2-R4_MC14g12116	630	311.063	417	22.1747	MvSl-1064-A2-R4_MC14g12116	630	308.747	440	25.7772
MvSl-1064-A1-R4_MC14g11856	1119	796.009	955	28.901	MvSl-1064-A2-R4_MC14g12117	1119	783.004	1213	28.0209	MvSl-1064-A2-R4_MC14g12117	1119	787.773	1405	29.5017	MvSl-1064-A2-R4_MC14g12117	1119	783.004	1213	28.0209
MvSl-1064-A1-R4_MC14g11857	1734	1411.01	710	12.1215	MvSl-1064-A2-R4_MC14g12118	1734	1398	835	10.8035	MvSl-1064-A2-R4_MC14g12118	1734	1402.77	1131	13.3366	MvSl-1064-A2-R4_MC14g12118	1734	1398	835	10.8035
MvSl-1064-A1-R4_MC14g11858	222	40.4329	8.66307	5.16135	MvSl-1064-A2-R4_MC14g12119	222	42.2168	10.0754	4.31681	MvSl-1064-A2-R4_MC14g12119	222	39.1227	8.64912	3.65691	MvSl-1064-A2-R4_MC14g12119	222	42.2168	10.0754	4.31681
MvSl-1064-A1-R4_MC14g11859	954	631.464	547	20.8673	MvSl-1064-A2-R4_MC14g12120	954	618.196	610	17.848	MvSl-1064-A2-R4_MC14g12120	954	623.027	676	17.9478	MvSl-1064-A2-R4_MC14g12120	954	618.196	610	17.848
MvSl-1064-A1-R4_MC14g11860	1587	1264.01	1817	34.6284	MvSl-1064-A2-R4_MC14g12121	1587	1251	1781	25.7508	MvSl-1064-A2-R4_MC14g12121	1587	1255.77	1978	26.0547	MvSl-1064-A2-R4_MC14g12121	1587	1251	1781	25.7508
MvSl-1064-A1-R4_MC14g11861	435	155.92	49	7.57043	MvSl-1064-A2-R4_MC14g12122	435	147.438	43	5.27528	MvSl-1064-A2-R4_MC14g12122	435	149.801	48	5.30028	MvSl-1064-A2-R4_MC14g12122	435	147.438	43	5.27528
MvSl-1064-A1-R4_MC14g11862	756	438.302	1398	76.8354	MvSl-1064-A2-R4_MC14g12123	756	425.012	1370	58.3049	MvSl-1064-A2-R4_MC14g12123	756	428.45	2096	80.9213	MvSl-1064-A2-R4_MC14g12123	756	425.012	1370	58.3049
MvSl-1064-A1-R4_MC14g11863	1647	1324.01	1897	34.5147	MvSl-1064-A2-R4_MC14g12124	1647	1311	1664	22.9581	MvSl-1064-A2-R4_MC14g12124	1647	1315.77	1776	22.3272	MvSl-1064-A2-R4_MC14g12124	1647	1311	1664	22.9581
MvSl-1064-A1-R4_MC14g11864	687	372.961	2454	158.504	MvSl-1064-A2-R4_MC14g12125	687	359.927	2693	135.334	MvSl-1064-A2-R4_MC14g12125	687	363.203	2955	134.58	MvSl-1064-A2-R4_MC14g12125	687	359.927	2693	135.334
MvSl-1064-A1-R4_MC01-1g02272	1083	760.009	1851	58.6698	MvSl-1064-A2-R4_MC01g02554	1083	747.004	1757	42.5437	MvSl-1064-A2-R4_MC01g02554	1083	751.773	2117	46.5806	MvSl-1064-A2-R4_MC01g02554	1083	747.004	1757	42.5437
MvSl-1064-A1-R4_MC14g11865	1455	1132.01	12784	272.047	MvSl-1064-A2-R4_MC14g12126	1455	1119	11375	183.868	MvSl-1064-A2-R4_MC14g12126	1455	1123.77	9469	139.379	MvSl-1064-A2-R4_MC14g12126	1455	1119	11375	183.868
MvSl-1064-A1-R4_MC14g11866	954	631.464	814	31.053	MvSl-1064-A2-R4_MC14g12127	954	618.196	946	27.679	MvSl-1064-A2-R4_MC14g12127	954	623.027	1074	28.5147	MvSl-1064-A2-R4_MC14g12127	954	618.196	946	27.679
MvSl-1064-A1-R4_MC14g11867	783	463.888	555	28.8209	MvSl-1064-A2-R4_MC14g12128	783	450.832	689	27.6433	MvSl-1064-A2-R4_MC14g12128	783	454.337	852	31.0193	MvSl-1064-A2-R4_MC14g12128	783	450.832	689	27.6433
MvSl-1064-A1-R4_MC14g11868	2070	1747.01	1204	16.6019	MvSl-1064-A2-R4_MC14g12129	2070	1734	1286	13.4146	MvSl-1064-A2-R4_MC14g12129	2070	1738.77	1397	13.29	MvSl-1064-A2-R4_MC14g12129	2070	1734	1286	13.4146
MvSl-1064-A1-R4_MC14g11869	1908	1585.01	841	12.7818	MvSl-1064-A2-R4_MC14g12130	1908	1572	878	10.1025	MvSl-1064-A2-R4_MC14g12130	1908	1576.77	1259	13.2077	MvSl-1064-A2-R4_MC14g12130	1908	1572	878	10.1025
MvSl-1064-A1-R4_MC14g11870	2139	1816.01	1991	26.4107	MvSl-1064-A2-R4_MC14g12131	2139	1803	2506	25.1403	MvSl-1064-A2-R4_MC14g12131	2139	1807.77	2256	20.6427	MvSl-1064-A2-R4_MC14g12131	2139	1803	2506	25.1403
MvSl-1064-A1-R4_MC14g11871	192	31.8151	166	125.69	MvSl-1064-A2-R4_MC14g12132	192	32.7333	317	175.168	MvSl-1064-A2-R4_MC14g12132	192	31.3116	221	116.75	MvSl-1064-A2-R4_MC14g12132	192	32.7333	317	175.168
MvSl-1064-A1-R4_MC14g11872	2172	1849.01	2900	37.7821	MvSl-1064-A2-R4_MC14g12133	2172	1836	2536	24.984	MvSl-1064-A2-R4_MC14g12133	2172	1840.77	3208	28.8274	MvSl-1064-A2-R4_MC14g12133	2172	1836	2536	24.984
MvSl-1064-A1-R4_MC14g11873	1476	1153.01	1017	21.2479	MvSl-1064-A2-R4_MC14g12134	1476	1140	1192	18.9128	MvSl-1064-A2-R4_MC14g12134	1476	1144.77	1465	21.1685	MvSl-1064-A2-R4_MC14g12134	1476	1140	1192	18.9128
MvSl-1064-A1-R4_MC14g11874	1023	700.009	1753	60.3261	MvSl-1064-A2-R4_MC14g12135	1023	687.004	1688	44.4426	MvSl-1064-A2-R4_MC14g12135	1023	691.773	1909	45.6471	MvSl-1064-A2-R4_MC14g12135	1023	687.004	1688	44.4426
MvSl-1064-A1-R4_MC01-1g02273	2340	2017.01	576	6.87926	MvSl-1064-A2-R4_MC01g02555	2340	2004	736	6.64301	MvSl-1064-A2-R4_MC01g02555	2340	2008.77	614	5.05602	MvSl-1064-A2-R4_MC01g02555	2340	2004	736	6.64301
MvSl-1064-A1-R4_MC14g11875	3318	2995.01	1728	13.8987	MvSl-1064-A2-R4_MC14g12136	3318	2982	2061	12.5013	MvSl-1064-A2-R4_MC14g12136	3318	2986.77	1903	10.5392	MvSl-1064-A2-R4_MC14g12136	3318	2982	2061	12.5013
MvSl-1064-A1-R4_MC14g11876	3018	2695.01	1674	14.9631	MvSl-1064-A2-R4_MC14g12137	3018	2682	2545	17.1638	MvSl-1064-A2-R4_MC14g12137	3018	2686.77	1135	6.98773	MvSl-1064-A2-R4_MC14g12137	3018	2682	2545	17.1638
MvSl-1064-A1-R4_MC14g11877	3252	2929.01	1543	12.6903	MvSl-1064-A2-R4_MC14g12138	3252	2916	1691	10.4892	MvSl-1064-A2-R4_MC14g12138	3252	2920.77	2033	11.5136	MvSl-1064-A2-R4_MC14g12138	3252	2916	1691	10.4892
MvSl-1064-A1-R4_MC14g11878	180	27.9775	3.56978	3.07369	MvSl-1064-A2-R4_MC14g12139	180	28.8345	42.1506	26.441	MvSl-1064-A2-R4_MC14g12139	180	27.4832	28.4201	17.1053	MvSl-1064-A2-R4_MC14g12139	180	28.8345	42.1506	26.441
MvSl-1064-A1-R4_MC14g11879	483	193.539	23	2.86277	MvSl-1064-A2-R4_MC14g12140	483	183.518	26	2.5626	MvSl-1064-A2-R4_MC14g12140	483	184.982	23	2.05669	MvSl-1064-A2-R4_MC14g12140	483	183.518	26	2.5626
MvSl-1064-A1-R4_MC14g11880	4773	4450.01	3274.84	17.7278	MvSl-1064-A2-R4_MC14g12141	4773	4437	5818.14	23.7181	MvSl-1064-A2-R4_MC14g12141	4773	4441.77	5918.68	22.0414	MvSl-1064-A2-R4_MC14g12141	4773	4437	5818.14	23.7181
MvSl-1064-A1-R4_MC14g11881	306	74.3876	12	3.88605	MvSl-1064-A2-R4_MC14g12142	306	71.6021	7	1.76831	MvSl-1064-A2-R4_MC14g12142	306	69.7387	11	2.6091	MvSl-1064-A2-R4_MC14g12142	306	71.6021	7	1.76831
MvSl-1064-A1-R4_MC14g11882	1158	835.009	83	2.3945	MvSl-1064-A2-R4_MC14g12143	1158	822.004	74	1.62833	MvSl-1064-A2-R4_MC14g12143	1158	826.773	96	1.92069	MvSl-1064-A2-R4_MC14g12143	1158	822.004	74	1.62833
MvSl-1064-A1-R4_MC14g11883	1239	916.009	1399	36.7913	MvSl-1064-A2-R4_MC14g12144	1239	903.004	1467	29.385	MvSl-1064-A2-R4_MC14g12144	1239	907.773	1656	30.1755	MvSl-1064-A2-R4_MC14g12144	1239	903.004	1467	29.385
MvSl-1064-A1-R4_MC14g11884	660	347.941	759	52.5489	MvSl-1064-A2-R4_MC14g12145	660	335.224	721	38.9033	MvSl-1064-A2-R4_MC14g12145	660	338.301	965	47.184	MvSl-1064-A2-R4_MC14g12145	660	335.224	721	38.9033
MvSl-1064-A1-R4_MC01-1g02274	8583	8260.01	1962	5.72197	MvSl-1064-A2-R4_MC01g02556	8583	8247	2768	6.07094	MvSl-1064-A2-R4_MC01g02556	8583	8251.77	1971	3.95103	MvSl-1064-A2-R4_MC01g02556	8583	8247	2768	6.07094
MvSl-1064-A1-R4_MC14g11885	3333	3010.01	25717	205.816	MvSl-1064-A2-R4_MC14g12146	3333	2997	51718	312.133	MvSl-1064-A2-R4_MC14g12146	3333	3001.77	64442	355.11	MvSl-1064-A2-R4_MC14g12146	3333	2997	51718	312.133
MvSl-1064-A1-R4_MC14g11886	2269	1946.01	2421	29.9693	MvSl-1064-A2-R4_MC14g12147	2268	1932	2731	25.5682	MvSl-1064-A2-R4_MC14g12147	2268	1936.77	2649	22.6243	MvSl-1064-A2-R4_MC14g12147	2268	1932	2731	25.5682
MvSl-1064-A1-R4_MC14g11887	342	93.7806	707	181.607	MvSl-1064-A2-R4_MC14g12148	342	89.7834	797	160.564	MvSl-1064-A2-R4_MC14g12148	342	89.1698	491	91.0826	MvSl-1064-A2-R4_MC14g12148	342	89.7834	797	160.564
MvSl-1064-A1-R4_MC14g11888	2103	1780.01	3871	52.3876	MvSl-1064-A2-R4_MC14g12149	2103	1767	4100	41.9694	MvSl-1064-A2-R4_MC14g12149	2103	1771.77	3907	36.476	MvSl-1064-A2-R4_MC14g12149	2103	1767	4100	41.9694
MvSl-1064-A1-R4_MC14g11889	3021	2698.01	1227	10.9554	MvSl-1064-A2-R4_MC14g12150	3021	2685	1416	9.53903	MvSl-1064-A2-R4_MC14g12150	3021	2689.77	1079	6.63555	MvSl-1064-A2-R4_MC14g12150	3021	2685	1416	9.53903
MvSl-1064-A1-R4_MC14g11890	1575	1252.01	6135	118.041	MvSl-1064-A2-R4_MC14g12151	1575	1239	7335	107.081	MvSl-1064-A2-R4_MC14g12151	1575	1243.77	7727	102.764	MvSl-1064-A2-R4_MC14g12151	1575	1239	7335	107.081
MvSl-1064-A1-R4_MC14g11891	375	114.087	447	94.3837	MvSl-1064-A2-R4_MC14g12152	375	107.724	449	75.3913	MvSl-1064-A2-R4_MC14g12152	375	109.489	374	56.5033	MvSl-1064-A2-R4_MC14g12152	375	107.724	449	75.3913
MvSl-1064-A1-R4_MC14g11892	1245	922.009	620	16.1988	MvSl-1064-A2-R4_MC14g12153	1245	909.004	745	14.8244	MvSl-1064-A2-R4_MC14g12153	1245	913.773	610	11.0424	MvSl-1064-A2-R4_MC14g12153	1245	909.004	745	14.8244
MvSl-1064-A1-R4_MC14g11893	2724	2401.01	2550	25.5843	MvSl-1064-A2-R4_MC14g12154	2724	2388	2884	21.8447	MvSl-1064-A2-R4_MC14g12154	2724	2392.77	2742	18.9556	MvSl-1064-A2-R4_MC14g12154	2724	2388	2884	21.8447
MvSl-1064-A1-R4_MC14g11894	267	55.9426	34.1771	14.717	MvSl-1064-A2-R4_MC14g12155	267	55.2137	308.902	101.195	MvSl-1064-A2-R4_MC14g12155	267	52.9726	229.658	71.7135	MvSl-1064-A2-R4_MC14g12155	267	55.2137	308.902	101.195
MvSl-1064-A1-R4_MC01-1g02275	597	290.069	295	24.499	MvSl-1064-A2-R4_MC01g02557	597	279.63	287	18.5645	MvSl-1064-A2-R4_MC01g02557	597	281.487	387	22.7417	MvSl-1064-A2-R4_MC01g02557	597	279.63	287	18.5645
MvSl-1064-A1-R4_MC14g11895	1539	1216.01	1648	32.6473	MvSl-1064-A2-R4_MC14g12156	1539	1203	2334	35.0929	MvSl-1064-A2-R4_MC14g12156	1539	1207.77	2509	34.3627	MvSl-1064-A2-R4_MC14g12156	1539	1203	2334	35.0929
MvSl-1064-A1-R4_MC14g11896	978	655.143	3278	120.531	MvSl-1064-A2-R4_MC14g12157	978	642.134	3773	106.279	MvSl-1064-A2-R4_MC14g12157	978	646.839	3538	90.476	MvSl-1064-A2-R4_MC14g12157	978	642.134	3773	106.279
MvSl-1064-A1-R4_MC14g11897	3060	2737.01	2025	17.8228	MvSl-1064-A2-R4_MC14g12158	3060	2724	2464	16.3613	MvSl-1064-A2-R4_MC14g12158	3060	2728.77	2571	15.585	MvSl-1064-A2-R4_MC14g12158	3060	2724	2464	16.3613
MvSl-1064-A1-R4_MC14g11898	339	92.2264	103.77	27.1045	MvSl-1064-A2-R4_MC14g12159	339	88.1919	3.31278	0.679438	MvSl-1064-A2-R4_MC14g12159	339	87.3034	14.2571	2.70129	MvSl-1064-A2-R4_MC14g12159	339	88.1919	3.31278	0.679438
MvSl-1064-A1-R4_MC14g11899	1446	1123.01	82.2282	1.76386	MvSl-1064-A2-R4_MC14g12160	1446	1110	74.6901	1.2171	MvSl-1064-A2-R4_MC14g12160	1446	1114.77	59.7543	0.886653	MvSl-1064-A2-R4_MC14g12160	1446	1110	74.6901	1.2171
MvSl-1064-A1-R4_MC14g11900	249	49.4579	0	0	MvSl-1064-A2-R4_MC14g12161	249	49.7856	3	1.08994	MvSl-1064-A2-R4_MC14g12161	249	46.7993	0	0	MvSl-1064-A2-R4_MC14g12161	249	49.7856	3	1.08994
MvSl-1064-A1-R4_MC14g11901	1248	925.009	66.6352	1.73534	MvSl-1064-A2-R4_MC14g12162	1248	912.004	76.1548	1.51038	MvSl-1064-A2-R4_MC14g12162	1248	916.773	66.4546	1.19904	MvSl-1064-A2-R4_MC14g12162	1248	912.004	76.1548	1.51038
MvSl-1064-A1-R4_MC14g11902	1446	1123.01	1737	37.2601	MvSl-1064-A2-R4_MC14g12163	1446	1110	2029	33.0631	MvSl-1064-A2-R4_MC14g12163	1446	1114.77	2498	37.0661	MvSl-1064-A2-R4_MC14g12163	1446	1110	2029	33.0631
MvSl-1064-A1-R4_MC14g11903	2835	2512.01	908	8.70747	MvSl-1064-A2-R4_MC14g12164	2835	2499	907	6.56487	MvSl-1064-A2-R4_MC14g12164	2835	2503.77	1041	6.87744	MvSl-1064-A2-R4_MC14g12164	2835	2499	907	6.56487
MvSl-1064-A1-R4_MC14g11904	537	238.273	0	0	MvSl-1064-A2-R4_MC14g12165	537	227.83	1	0.0793916	MvSl-1064-A2-R4_MC14g12165	537	229.144	0	0	MvSl-1064-A2-R4_MC14g12165	537	227.83	1	0.0793916
MvSl-1064-A1-R4_MC01-1g02276	219	39.4683	108	65.9178	MvSl-1064-A2-R4_MC01g02558	219	41.396	95	41.5098	MvSl-1064-A2-R4_MC01g02558	219	38.3581	94	40.5361	MvSl-1064-A2-R4_MC01g02558	219	41.396	95	41.5098
MvSl-1064-A1-R4_MC14g11905	592	285.787	1	0.0842916	MvSl-1064-A2-R4_MC14g12166	592	275.331	0	0	MvSl-1064-A2-R4_MC14g12166	592	277.333	0	0	MvSl-1064-A2-R4_MC14g12166	592	275.331	0	0
MvSl-1064-A1-R4_MC14g11906	135	13.8441	19	33.0611	MvSl-1064-A2-R4_MC14g12167	135	14.7929	8	9.78189	MvSl-1064-A2-R4_MC14g12167	135	15.7361	7	7.35821	MvSl-1064-A2-R4_MC14g12167	135	14.7929	8	9.78189
MvSl-1064-A1-R4_MC14g11907	1977	1654.01	791	11.5204	MvSl-1064-A2-R4_MC14g12168	1977	1641	451	4.9711	MvSl-1064-A2-R4_MC14g12168	1977	1645.77	550	5.52795	MvSl-1064-A2-R4_MC14g12168	1977	1641	451	4.9711
MvSl-1064-A1-R4_MC14g11909	294	67.9434	310.211	109.986	MvSl-1064-A2-R4_MC14g12170	294	66.1229	154.988	42.3967	MvSl-1064-A2-R4_MC14g12170	294	63.7641	151.706	39.3547	MvSl-1064-A2-R4_MC14g12170	294	66.1229	154.988	42.3967
MvSl-1064-A1-R4_MC14g11910	195	32.7618	0	0	MvSl-1064-A2-R4_MC14g12171	195	33.6702	0	0	MvSl-1064-A2-R4_MC14g12171	195	32.2795	0	0	MvSl-1064-A2-R4_MC14g12171	195	33.6702	0	0
MvSl-1064-A1-R4_MC14g11911	498	205.549	0	0	MvSl-1064-A2-R4_MC14g12172	498	195.398	1	0.0925692	MvSl-1064-A2-R4_MC14g12172	498	197.004	2	0.167929	MvSl-1064-A2-R4_MC14g12172	498	195.398	1	0.0925692
MvSl-1064-A1-R4_MC14g11912	942	619.653	3208	124.713	MvSl-1064-A2-R4_MC14g12173	942	606.38	3989	118.988	MvSl-1064-A2-R4_MC14g12173	942	611.151	3792	102.634	MvSl-1064-A2-R4_MC14g12173	942	606.38	3989	118.988
MvSl-1064-A1-R4_MC14g11913	870	548.63	981	43.0742	MvSl-1064-A2-R4_MC14g12174	870	535.57	1122	37.8933	MvSl-1064-A2-R4_MC14g12174	870	539.675	1161	35.5854	MvSl-1064-A2-R4_MC14g12174	870	535.57	1122	37.8933
MvSl-1064-A1-R4_MC14g11914	345	95.5628	811	204.437	MvSl-1064-A2-R4_MC14g12175	345	91.474	939	185.675	MvSl-1064-A2-R4_MC14g12175	345	90.6277	1299	237.094	MvSl-1064-A2-R4_MC14g12175	345	91.474	939	185.675
MvSl-1064-A1-R4_MC14g11915	1542	1219.01	4	0.0790461	MvSl-1064-A2-R4_MC14g12176	1542	1206	3	0.0449944	MvSl-1064-A2-R4_MC14g12176	1542	1210.77	11	0.15028	MvSl-1064-A2-R4_MC14g12176	1542	1206	3	0.0449944
MvSl-1064-A1-R4_MC01-1g02277	711	395.792	147	8.94701	MvSl-1064-A2-R4_MC01g02559	711	382.262	160	7.57085	MvSl-1064-A2-R4_MC01g02559	711	385.611	186	7.97875	MvSl-1064-A2-R4_MC01g02559	711	382.262	160	7.57085
MvSl-1064-A1-R4_MC14g11916	1455	1132.01	399	8.49083	MvSl-1064-A2-R4_MC14g12177	1455	1119	773	12.4949	MvSl-1064-A2-R4_MC14g12177	1455	1123.77	992	14.6017	MvSl-1064-A2-R4_MC14g12177	1455	1119	773	12.4949
MvSl-1064-A1-R4_MC14g11917	294	67.9434	9617	3409.73	MvSl-1064-A2-R4_MC14g12178	294	66.1229	9229	2524.58	MvSl-1064-A2-R4_MC14g12178	294	63.7641	11328	2938.65	MvSl-1064-A2-R4_MC14g12178	294	66.1229	9229	2524.58
MvSl-1064-A1-R4_MC14g11918	1005	682.009	302	10.667	MvSl-1064-A2-R4_MC14g12179	1005	669.004	312	8.43552	MvSl-1064-A2-R4_MC14g12179	1005	673.773	485	11.9069	MvSl-1064-A2-R4_MC14g12179	1005	669.004	312	8.43552
MvSl-1064-A1-R4_MC14g11919	507	212.573	32	3.62635	MvSl-1064-A2-R4_MC14g12180	507	202.848	46	4.10178	MvSl-1064-A2-R4_MC14g12180	507	204.101	56	4.53852	MvSl-1064-A2-R4_MC14g12180	507	202.848	46	4.10178
MvSl-1064-A1-R4_MC14g11920	1032	709.009	435	14.7797	MvSl-1064-A2-R4_MC14g12181	1032	696.004	480	12.4743	MvSl-1064-A2-R4_MC14g12181	1032	700.773	573	13.5254	MvSl-1064-A2-R4_MC14g12181	1032	696.004	480	12.4743
MvSl-1064-A1-R4_MC14g11921	246	48.2466	129	64.4096	MvSl-1064-A2-R4_MC14g12182	246	49.4769	144	52.6436	MvSl-1064-A2-R4_MC14g12182	246	46.0397	135	48.5034	MvSl-1064-A2-R4_MC14g12182	246	49.4769	144	52.6436
MvSl-1064-A1-R4_MC14g11922	1473	1150.01	414	8.67214	MvSl-1064-A2-R4_MC14g12183	1473	1137	471	7.49281	MvSl-1064-A2-R4_MC14g12183	1473	1141.77	623	9.02567	MvSl-1064-A2-R4_MC14g12183	1473	1137	471	7.49281
MvSl-1064-A1-R4_MC14g11923	1419	1096.01	237	5.20909	MvSl-1064-A2-R4_MC14g12184	1419	1083	255	4.25889	MvSl-1064-A2-R4_MC14g12184	1419	1087.77	359	5.45918	MvSl-1064-A2-R4_MC14g12184	1419	1083	255	4.25889
MvSl-1064-A1-R4_MC14g11924	405	133.933	180	32.3752	MvSl-1064-A2-R4_MC14g12185	405	126.937	147	20.9467	MvSl-1064-A2-R4_MC14g12185	405	129.025	183	23.4611	MvSl-1064-A2-R4_MC14g12185	405	126.937	147	20.9467
MvSl-1064-A1-R4_MC14g11925	717	401.59	1210	72.5822	MvSl-1064-A2-R4_MC14g12186	717	388.067	1182	55.093	MvSl-1064-A2-R4_MC14g12186	717	391.454	1168	49.3552	MvSl-1064-A2-R4_MC14g12186	717	388.067	1182	55.093
MvSl-1064-A1-R4_MC01-1g02278	390	123.788	964	187.597	MvSl-1064-A2-R4_MC01g02560	390	117.251	1035	159.665	MvSl-1064-A2-R4_MC01g02560	390	119.322	1132	156.927	MvSl-1064-A2-R4_MC01g02560	390	117.251	1035	159.665
MvSl-1064-A1-R4_MC14g11926	336	90.6302	201.397	53.5314	MvSl-1064-A2-R4_MC14g12187	336	86.7828	254.07	52.9549	MvSl-1064-A2-R4_MC14g12187	336	85.874	302.152	58.2016	MvSl-1064-A2-R4_MC14g12187	336	86.7828	254.07	52.9549
MvSl-1064-A1-R4_MC14g11928	306	74.3876	46.8262	15.1641	MvSl-1064-A2-R4_MC14g12189	306	71.6021	31.7462	8.01958	MvSl-1064-A2-R4_MC14g12189	306	69.7387	30.3486	7.1984	MvSl-1064-A2-R4_MC14g12189	306	71.6021	31.7462	8.01958
MvSl-1064-A1-R4_MC14g11929	1257	934.009	248.973	6.42137	MvSl-1064-A2-R4_MC14g12190	1257	921.004	231.273	4.54203	MvSl-1064-A2-R4_MC14g12190	1257	925.773	165.116	2.95023	MvSl-1064-A2-R4_MC14g12190	1257	921.004	231.273	4.54203
MvSl-1064-A1-R4_MC14g11930	531	233.005	28.191	2.91456	MvSl-1064-A2-R4_MC14g12191	531	222.906	19.6602	1.59533	MvSl-1064-A2-R4_MC14g12191	531	224.043	14.2137	1.04942	MvSl-1064-A2-R4_MC14g12191	531	222.906	19.6602	1.59533
MvSl-1064-A1-R4_MC14g11931	1587	1264.01	0	0	MvSl-1064-A2-R4_MC14g12192	1587	1251	1.06273	0.0153657	MvSl-1064-A2-R4_MC14g12192	1587	1255.77	3.46243	0.045608	MvSl-1064-A2-R4_MC14g12192	1587	1251	1.06273	0.0153657
