gene	bPARts	youngold	dn	dnse	ds	dsse	dnds	start	end	logCPM	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	haploid 
MvSl-1064-A2-R4_A2g01736	Black	OldStrata	0	0.00452	0.00001	0.01094	0	3189050	3195319	6.718958257	-0.270709664	0.71660959	6.538015385	6.615413941	6.92743781	6.763359187	NON	A2
MvSl-1064-A2-R4_A2g00923	Black	OldStrata	0	0	0	0	0	1437496	1440368	7.433591734	0.358782089	0.71660959	7.386802717	7.788974576	7.494897688	6.938350474	NON	A2
MvSl-1064-A2-R4_MC03g05167	Auto	Auto	0	0	0.00001	0	0	1575250	1583103	5.751698799	-0.332066978	0.71985368	5.59579728	5.556182834	5.65707325	6.121016087	NON	A2
MvSl-1064-A2-R4_MC01g03064	Auto	Auto	0	0.00003	0.00002	0.00163	0	2138978	2140252	6.240116764	-0.272857642	0.720314836	6.090282549	6.104135818	6.37911581	6.360340753	NON	A2
MvSl-1064-A2-R4_MC02g03526	Auto	Auto	0	0	0.00002	0	0	226620	228018	9.309668683	0.400645779	0.721215172	9.520901983	9.470944304	9.179965815	9.00588789	NON	A2
MvSl-1064-A2-R4_MC05g06820	Auto	Auto	0	0	0.00333	0.00033	0	373769	375213	1.986540275	-0.568354275	0.721970012	1.924997719	1.380280122	2.014609807	2.421177633	NON	A2
MvSl-1064-A2-R4_MC08-1g08939	Auto	Auto	0	0	0	0.00022	0	1089818	1092008	6.306768036	-0.294101856	0.724960139	6.017979628	6.274907554	6.586599599	6.290195684	NON	A2
MvSl-1064-A2-R4_MC01g03323	Auto	Auto	0	0	0.00465	0	0	2763429	2765433	6.00829671	0.292946449	0.730425704	6.008533487	6.27395427	5.889955733	5.818953089	NON	A2
MvSl-1064-A2-R4_MC03g04564	Auto	Auto	0	0.01177	0.00001	0.02552	0	92436	93453	5.147221946	0.365800389	0.73427638	5.093449683	5.513204117	5.144241471	4.73441724	NON	A2
MvSl-1064-A2-R4_MC11g10967	Auto	Auto	0	0	0.00001	0	0	1358922	1359140	4.063820394	-0.400475845	0.735169328	3.828997104	3.870195215	4.107033362	4.376498913	NON	A2
MvSl-1064-A2-R4_MC06-2g07793	Auto	Auto	0	0	0.00001	0	0	1731680	1732658	6.431978194	-0.291946646	0.737980425	6.072260348	6.458963023	6.618232466	6.520668262	NON	A2
MvSl-1064-A2-R4_MC06-2g07696	Auto	Auto	0	0	0.00002	0	0	1508718	1510257	7.26748354	-0.289187253	0.739402107	7.098746796	7.132342271	7.521836959	7.27712473	NON	A2
MvSl-1064-A2-R4_MC12g11380	Auto	Auto	0	0	0.00001	0	0	965566	967060	7.897111456	0.309293198	0.739402107	8.146674855	7.932414239	7.718163266	7.750314266	NON	A2
MvSl-1064-A2-R4_MC01g02923	Auto	Auto	0	0	0.00001	0	0	1771966	1774597	6.921595311	-0.331774856	0.741020588	7.01513313	6.415535693	6.888224874	7.245145363	NON	A2
MvSl-1064-A2-R4_MC05g06673	Auto	Auto	0	0	0	0	0	255798	259643	5.854447771	0.321405922	0.741020588	5.765225883	6.212590787	5.771639251	5.593687539	NON	A2
MvSl-1064-A2-R4_MC07g07945	Auto	Auto	0	0	0.00001	0	0	347825	349966	7.25846412	0.294238969	0.743011268	7.236107037	7.543707222	7.167897194	7.037276734	NON	A2
MvSl-1064-A2-R4_MC04-1g05624	Auto	Auto	0	0.00003	0.00002	0	0	120132	120827	4.615983163	-0.34996955	0.743884396	4.394450736	4.46539231	4.840751219	4.714624725	NON	A2
MvSl-1064-A2-R4_MC16g12427	Auto	Auto	0	0	0.00001	0	0	10315	11362	6.401596257	-0.27275603	0.744247549	6.371147669	6.137012679	6.529693136	6.53272841	NON	A2
MvSl-1064-A2-R4_A2g01186	Black	OldStrata	0	0	0.00001	0	0	1966448	1967834	5.072472712	-0.33163296	0.746631461	4.856024484	4.937015804	5.349054934	5.095546884	NON	A2
MvSl-1064-A2-R4_MC02g04145	Auto	Auto	0	0.00047	0.00001	0	0	1662245	1664952	7.49044263	0.312499706	0.746631461	7.413442018	7.83268207	7.429252633	7.214644533	NON	A2
MvSl-1064-A2-R4_MC10g10168	Auto	Auto	0	0	0.00001	0	0	416076	417950	6.047993374	-0.289912952	0.746631461	5.955444324	5.833549878	6.022624944	6.331391585	NON	A2
MvSl-1064-A2-R4_MC12g11379	Auto	Auto	0	0.00445	0.00001	0.01115	0	962279	964096	7.394061467	-0.282678471	0.746631461	7.209558309	7.281138934	7.577679334	7.477228474	NON	A2
MvSl-1064-A2-R4_A2g00775	Black	OldStrata	0	0	0.00183	0	0	1162650	1164414	4.605667595	-0.360029173	0.74869408	4.584449538	4.222192406	4.79907448	4.746651076	NON	A2
MvSl-1064-A2-R4_MC07g08109	Auto	Auto	0	0	0.00001	0	0	756177	757298	5.415166085	0.34366424	0.74869408	5.267876941	5.830959514	5.204012418	5.263315624	NON	A2
MvSl-1064-A2-R4_MC02g03896	Auto	Auto	0	0.0325	0.00001	0.06573	0	1120483	1122160	6.76507267	0.262202698	0.74998616	6.838473187	6.940215104	6.719757833	6.530607461	NON	A2
MvSl-1064-A2-R4_MC07g08402	Auto	Auto	0	0	0.00001	0	0	1474648	1475036	5.756838746	0.302426041	0.751056465	5.761012945	6.027020643	5.682764385	5.508604624	NON	A2
MvSl-1064-A2-R4_MC12g11529	Auto	Auto	0	0.00003	0.00002	0.00216	0	1330935	1331363	5.525124977	0.30963513	0.752710645	5.480954992	5.840005513	5.377651239	5.347655882	NON	A2
MvSl-1064-A2-R4_MC14g12084	Auto	Auto	0	0	0.00001	0	0	214884	216121	6.423445553	0.273732962	0.753655461	6.434242809	6.664250939	6.372816292	6.181745445	NON	A2
MvSl-1064-A2-R4_MC11g10564	Auto	Auto	0	0.00445	0.00001	0.01027	0	346693	346905	1.521922491	-0.578926163	0.755288848	1.39744767	0.992331312	1.494037756	1.998535036	NON	A2
MvSl-1064-A2-R4_MC11g10689	Auto	Auto	0	0	0.00001	0	0	674098	674799	2.397158696	0.704203117	0.755288848	1.884259596	3.225722346	2.504022074	1.268500362	NON	A2
MvSl-1064-A2-R4_A2g01154	Blue	OldStrata	0	0.00005	0.00001	0	0	1962940	1963149	4.639108401	-0.369875179	0.756329244	4.273472835	4.593177891	5.000462079	4.592517698	NON	A2
MvSl-1064-A2-R4_MC01g02354	Auto	Auto	0	0	0.00001	0	0	484788	486625	6.701786292	0.253756275	0.757811039	6.821715654	6.824532259	6.547281731	6.591561719	NON	A2
MvSl-1064-A2-R4_MC04-1g05884	Auto	Auto	0	0	0.00001	0	0	743033	744412	5.793472779	0.311927626	0.757811039	5.721087324	6.131760374	5.695440402	5.560808445	NON	A2
MvSl-1064-A2-R4_MC02g03986	Auto	Auto	0	0.00094	0.00001	0	0	1318884	1320604	2.681197268	-0.469933268	0.757881335	2.563628825	2.279102672	3.021577117	2.747649618	NON	A2
MvSl-1064-A2-R4_MC10g10015	Auto	Auto	0	0.01432	0.00001	0.03596	0	222279	222725	6.578419969	-0.287105758	0.758996924	6.27888766	6.562525379	6.866530949	6.544688576	NON	A2
MvSl-1064-A2-R4_MC12g11113	Auto	Auto	0	0.00002	0.00001	0	0	300469	301033	0.033616958	0.731693298	0.759860593	0.449547153	0.227750757	-0.061645703	-0.641765857	NON	A2
MvSl-1064-A2-R4_MC15g12265	Auto	Auto	0	0	0.00001	0	0	5614	9517	7.351314295	0.285896816	0.759988219	7.368458263	7.596896312	7.301586216	7.093915102	NON	A2
MvSl-1064-A2-R4_MC10g10180	Auto	Auto	0	0	0.00001	0	0	429803	430547	6.143209395	0.26967882	0.761983831	6.288676429	6.254755092	5.891058174	6.105900654	NON	A2
MvSl-1064-A2-R4_MC02g04348	Auto	Auto	0	0	0.00001	0	0	2164565	2165477	5.243223592	0.381648782	0.766644341	5.045759134	5.719139175	5.24770006	4.799280626	NON	A2
MvSl-1064-A2-R4_MC13g11902	Auto	Auto	0	0	0.00001	0	0	844299	845269	6.675518365	0.252744505	0.766644341	6.753375561	6.838140283	6.579778775	6.507068882	NON	A2
MvSl-1064-A2-R4_A2g00186	Black	OldStrata	0	0	0.00299	0.00114	0	430224	432154	5.431500942	-0.405321071	0.767759728	4.652743429	5.617590312	5.770441632	5.449958554	NON	A2
MvSl-1064-A2-R4_MC02g03768	Auto	Auto	0	0	0.00419	0	0	801981	802324	5.941439125	-0.273284385	0.767854584	5.797122741	5.799506844	6.11327159	6.027852592	NON	A2
MvSl-1064-A2-R4_MC03g04945	Auto	Auto	0	0	0.00126	0.00046	0	1008854	1009327	7.528371062	-0.289988528	0.779074759	7.526962126	7.20765998	7.571160043	7.754863793	NON	A2
MvSl-1064-A2-R4_MC02g04413	Auto	Auto	0	0	0.00001	0	0	2328260	2331958	4.555762149	0.352891872	0.784865196	4.545789152	4.87801109	4.237572487	4.491458464	NON	A2
MvSl-1064-A2-R4_MC02g04161	Auto	Auto	0	0.00004	0.00001	0	0	1699170	1699334	0.841382551	-0.660318246	0.787244959	0.750860674	0.163316487	0.587027488	1.494237508	NON	A2
MvSl-1064-A2-R4_MC04-1g06058	Auto	Auto	0	0	0.00428	0.0007	0	1215521	1218182	6.51106236	0.250279034	0.788128807	6.639419322	6.62217168	6.403269892	6.357950386	NON	A2
MvSl-1064-A2-R4_MC14g12128	Auto	Auto	0	0	0.00001	0	0	326301	329700	4.988625056	-0.324105556	0.79356312	4.894995267	4.73570491	5.278355655	4.98835745	NON	A2
MvSl-1064-A2-R4_MC06-2g07478	Auto	Auto	0	0.00006	0.00002	0	0	971207	972208	1.098086412	-0.597754806	0.795481269	1.037625052	0.460066454	1.095444864	1.562262558	NON	A2
MvSl-1064-A2-R4_MC01g02362	Auto	Auto	0	0	0.00001	0	0	499637	500414	6.100550279	-0.256954215	0.797460285	6.017979628	5.912853049	6.200337769	6.245204283	NON	A2
MvSl-1064-A2-R4_MC06-2g07307	Auto	Auto	0	0.01344	0.00001	0.02821	0	503978	504250	4.286575471	0.373052747	0.797460285	4.300817215	4.605355331	3.894812166	4.261844585	NON	A2
MvSl-1064-A2-R4_MC10g10017	Auto	Auto	0	0	0.00001	0	0	224561	225761	5.507808483	-0.299913061	0.803215944	5.30500482	5.393667529	5.837167098	5.433403982	NON	A2
MvSl-1064-A2-R4_MC03g05364	Auto	Auto	0	0.00003	0.00002	0	0	2048295	2053263	2.763308849	-0.467375561	0.804346172	2.778940932	2.184871749	2.766793276	3.152580118	NON	A2
MvSl-1064-A2-R4_MC07g07849	Auto	Auto	0	0	0.00002	0.00357	0	132318	134324	6.843784602	0.244201865	0.805285703	6.882446541	7.034980015	6.756514245	6.675863858	NON	A2
MvSl-1064-A2-R4_MC03g04969	Auto	Auto	0	0.00003	0.00001	0.00301	0	1075227	1078903	6.835161542	-0.243976646	0.805460938	6.727699489	6.688063164	6.86147799	7.036778675	NON	A2
MvSl-1064-A2-R4_MC04-1g05931	Auto	Auto	0	0.00004	0.00002	0	0	874042	875639	6.222431193	0.250779456	0.805460938	6.303236166	6.38053609	6.179735641	5.99848398	NON	A2
MvSl-1064-A2-R4_MC05g06652	Auto	Auto	0	0	0.00001	0	0	237394	239999	5.762590014	-0.326972152	0.805460938	5.318446191	5.817937465	6.128308248	5.66761114	NON	A2
MvSl-1064-A2-R4_MC12g11100	Auto	Auto	0	0	0.00001	0	0	272443	272941	7.523600093	-0.320065898	0.805460938	7.639483403	6.999664063	7.574251801	7.768426918	NON	A2
MvSl-1064-A2-R4_MC06-2g07717	Auto	Auto	0	0	0.00317	0	0	1544434	1547347	4.543346105	-0.345720176	0.808357859	4.26952384	4.445209437	4.8878996	4.494363396	NON	A2
MvSl-1064-A2-R4_MC09g09615	Auto	Auto	0	0	0	0	0	1076213	1078237	5.776580414	0.298115123	0.808357859	5.716743304	6.094448886	5.758410451	5.467804041	NON	A2
MvSl-1064-A2-R4_MC01g02365	Auto	Auto	0	0.00507	0.00001	0.01154	0	503017	504527	5.742632493	0.291364024	0.809388891	5.725418304	6.021351421	5.732813591	5.431889558	NON	A2
MvSl-1064-A2-R4_MC05g06396	Auto	Auto	0	0	0	0	0	22607	26908	6.520805299	0.272551613	0.809388891	6.432477863	6.84007385	6.482201881	6.266601562	NON	A2
MvSl-1064-A2-R4_MC09g09446	Auto	Auto	0	0	0.00001	0	0	636797	638260	5.034950213	-0.32647702	0.809388891	4.619000555	5.070375734	5.235600279	5.13888922	NON	A2
MvSl-1064-A2-R4_MC16g12432	Auto	Auto	0	0	0.00305	0	0	21283	21811	6.546707893	0.455177392	0.809388891	6.067719399	7.220581679	6.681403364	5.784954352	NON	A2
MvSl-1064-A2-R4_MC06-2g07641	Auto	Auto	0	0.00043	0.00001	0	0	1372901	1373080	9.031654742	0.373307049	0.810060077	9.041497625	9.354139731	9.047068089	8.581623668	NON	A2
MvSl-1064-A2-R4_MC08-1g08831	Auto	Auto	0	0	0.00403	0	0	811211	814352	8.250384877	0.295884046	0.810060077	8.419951657	8.360989568	8.12235676	8.067060495	NON	A2
MvSl-1064-A2-R4_MC08-1g08931	Auto	Auto	0	0	0.00001	0	0	1070157	1071086	8.292020874	0.308173515	0.810060077	8.336530777	8.532612007	8.244477876	8.005268987	NON	A2
MvSl-1064-A2-R4_MC13g11784	Auto	Auto	0	0	0.00001	0	0	578540	580195	1.924737666	-0.544600569	0.810060077	1.884259596	1.322441863	1.729186733	2.492650139	NON	A2
MvSl-1064-A2-R4_MC07g08242	Auto	Auto	0	0.00402	0.00001	0.00901	0	1074626	1084319	5.414149639	-0.303502923	0.810371957	5.463776422	5.009824206	5.519846664	5.593687539	NON	A2
MvSl-1064-A2-R4_MC14g12146	Auto	Auto	0	0.00003	0.00001	0	0	384160	384426	11.12797836	-0.515144431	0.812019381	10.41076497	11.1823405	11.51253126	11.19538686	NON	A2
MvSl-1064-A2-R4_MC08-1g08809	Auto	Auto	0	0.00848	0.00001	0.01715	0	762338	763701	6.81480857	-0.237247377	0.812824836	6.748418651	6.631877313	6.893185175	6.962676801	NON	A2
MvSl-1064-A2-R4_MC03g05285	Auto	Auto	0	0	0.00001	0	0	1842280	1843414	4.654300788	0.319591619	0.812916407	4.706311405	4.89794867	4.567702754	4.401473881	NON	A2
MvSl-1064-A2-R4_MC05g06967	Auto	Auto	0	0	0	0	0	583584	585022	4.515811866	0.332821077	0.813257313	4.805100467	4.527503362	4.391952949	4.288866143	NON	A2
MvSl-1064-A2-R4_MC08-1g08648	Auto	Auto	0	0	0.00001	0	0	381118	383207	7.979199431	0.284663716	0.816270258	8.068430602	8.15920624	7.926326008	7.726731468	NON	A2
MvSl-1064-A2-R4_MC05g06478	Auto	Auto	0	0	0.00001	0	0	100711	102384	7.135386514	0.24994503	0.817201652	7.175670263	7.330113468	7.024064285	6.986083868	NON	A2
MvSl-1064-A2-R4_MC05g06952	Auto	Auto	0	0	0.00499	0	0	545452	548170	5.258948997	0.311892748	0.817244803	5.158955373	5.617590312	5.147935307	5.040961992	NON	A2
MvSl-1064-A2-R4_MC07g07816	Auto	Auto	0	0.00005	0.00001	0	0	51863	53218	5.325152166	-0.295726657	0.817244803	5.161088488	5.178248508	5.276669548	5.631122768	NON	A2
MvSl-1064-A2-R4_MC06-2g07384	Auto	Auto	0	0	0.00248	0.00053	0	732642	732827	6.118778748	-0.27230651	0.817293371	6.180322112	5.738618543	6.221526509	6.274227549	NON	A2
MvSl-1064-A2-R4_MC09g09683	Auto	Auto	0	0	0.00001	0	0	1249142	1250572	6.591685384	-0.24545283	0.817293371	6.422731877	6.503563177	6.778126826	6.636302381	NON	A2
MvSl-1064-A2-R4_A2g00039	PAR	PAR	0	0.00006	0.00002	0	0	77299	78423	8.10239478	0.295441451	0.817610737	8.172810226	8.309119657	8.082861884	7.797530445	NON	A2
MvSl-1064-A2-R4_MC05g06897	Auto	Auto	0	0	0.00001	0	0	437911	438921	5.080560929	-0.301577967	0.819283128	5.024827643	4.811242673	5.123754568	5.315166377	NON	A2
MvSl-1064-A2-R4_MC02g03555	Auto	Auto	0	0	0.00001	0	0	285527	287967	7.386424503	-0.254256906	0.824539881	7.186705992	7.317677929	7.50429371	7.511328295	NON	A2
MvSl-1064-A2-R4_MC02g03970	Auto	Auto	0	0.00002	0.00001	0.00667	0	1281672	1283135	5.909529204	-0.259941523	0.824539881	5.672568168	5.868072064	6.029649586	6.03684675	NON	A2
MvSl-1064-A2-R4_MC03g04733	Auto	Auto	0	0.00088	0.00001	0	0	502964	503855	8.239983445	-0.355154635	0.824539881	7.996190952	8.104757402	8.747197843	7.959753811	NON	A2
MvSl-1064-A2-R4_MC03g04772	Auto	Auto	0	0.00002	0.00002	0.00139	0	603596	605030	6.779977183	0.244979678	0.824539881	6.791052676	6.996200061	6.775741355	6.517815868	NON	A2
MvSl-1064-A2-R4_MC07g07841	Auto	Auto	0	0	0.00001	0	0	112093	113373	6.131523868	0.24346896	0.824539881	6.286723981	6.208605147	6.001343433	6.008678762	NON	A2
MvSl-1064-A2-R4_MC07g07996	Auto	Auto	0	0.00005	0.00003	0	0	473571	473732	6.327805803	0.238428274	0.824539881	6.360048768	6.519738019	6.244997682	6.161785024	NON	A2
MvSl-1064-A2-R4_MC11g10720	Auto	Auto	0	0	0.00001	0	0	744639	745535	4.547997584	0.321838891	0.824539881	4.62210091	4.773968118	4.470752535	4.282158053	NON	A2
MvSl-1064-A2-R4_MC04-1g05748	Auto	Auto	0	0.00003	0.00001	0	0	439175	444025	2.93683207	-0.400969957	0.82524907	2.811897545	2.628456855	3.130138359	3.107757625	NON	A2
MvSl-1064-A2-R4_MC06-2g07309	Auto	Auto	0	0	0	0	0	506004	512956	7.215973322	0.256393544	0.82524907	7.190365888	7.472781789	7.067618604	7.096785056	NON	A2
MvSl-1064-A2-R4_MC06-2g07607	Auto	Auto	0	0	0.00429	0	0	1298431	1300735	1.350153254	-0.521975093	0.82524907	1.144984764	0.992331312	1.347537052	1.768309798	NON	A2
MvSl-1064-A2-R4_MC12g11289	Auto	Auto	0	0	0.00001	0	0	730537	732265	5.59293626	-0.283995215	0.82524907	5.536235343	5.345477671	5.506960732	5.918555449	NON	A2
MvSl-1064-A2-R4_MC12g11432	Auto	Auto	0	0	0.00001	0	0	1072866	1074382	7.227256774	0.259018635	0.827261382	7.367996649	7.333777581	7.248813792	6.916317084	NON	A2
MvSl-1064-A2-R4_MC01g02070	Auto	Auto	0	0	0.00208	0	0	120736	121255	7.990182807	0.297850245	0.830661506	7.903993951	8.327843029	7.937040193	7.722401961	NON	A2
MvSl-1064-A2-R4_MC01g02471	Auto	Auto	0	0	0.00001	0	0	693454	700268	3.227078069	-0.381673883	0.832648842	3.069795572	2.976651441	3.462283293	3.338648461	NON	A2
MvSl-1064-A2-R4_MC01g02821	Auto	Auto	0	0	0.00001	0	0	1532166	1533630	6.613778868	0.247093695	0.832648842	6.63097949	6.826484139	6.602166184	6.357950386	NON	A2
MvSl-1064-A2-R4_MC02g03996	Auto	Auto	0	0	0.00001	0	0	1341906	1343741	4.617411649	-0.376781311	0.832648842	4.010306288	4.732932596	5.008611344	4.537249735	NON	A2
MvSl-1064-A2-R4_MC03g05066	Auto	Auto	0	0.00008	0.00001	0	0	1325269	1325502	6.646375612	-0.258489872	0.832648842	6.688307694	6.309743447	6.612228558	6.911435113	NON	A2
MvSl-1064-A2-R4_MC09g09638	Auto	Auto	0	0.0076	0.00001	0.02436	0	1138107	1140353	6.973475218	0.261699336	0.832648842	7.327260114	6.826484139	6.802938983	6.870096477	NON	A2
MvSl-1064-A2-R4_MC15g12305	Auto	Auto	0	0.0088	0.00001	0.02172	0	111550	114206	6.160667234	0.257181637	0.832648842	6.088042048	6.455603803	6.068172813	5.984089161	NON	A2
MvSl-1064-A2-R4_MC04-1g05992	Auto	Auto	0	0.00361	0.00001	0.00781	0	1028284	1029439	6.314973734	-0.314151728	0.833757388	5.71964077	6.47978277	6.632804351	6.270843197	NON	A2
MvSl-1064-A2-R4_MC04-2g06337	Auto	Auto	0	0.00001	0.00001	0	0	1855737	1859404	8.361477067	0.305207376	0.833757388	8.622200198	8.379720646	8.043247333	8.343039042	NON	A2
MvSl-1064-A2-R4_MC07g08368	Auto	Auto	0	0	0.00001	0	0	1399790	1401487	7.782820168	0.260537488	0.834600768	7.959280786	7.853251513	7.623171273	7.670050813	NON	A2
MvSl-1064-A2-R4_MC08-2g09137	Auto	Auto	0	0.00233	0.00001	0.00459	0	1535432	1536926	3.474076585	0.378604917	0.834684448	3.564709037	3.732638151	3.414015402	3.122853716	NON	A2
MvSl-1064-A2-R4_MC07g08141	Auto	Auto	0	0.00928	0.00001	0.02354	0	826172	827480	5.104549497	0.302250015	0.835055211	5.043448353	5.426639143	5.040755735	4.845514683	NON	A2
MvSl-1064-A2-R4_MC01g02145	Auto	Auto	0	0.00015	0.00002	0.0072	0	212160	212393	5.106136349	0.289672266	0.836043027	5.297267434	5.188402741	4.831593211	5.068512577	NON	A2
MvSl-1064-A2-R4_MC01g02875	Auto	Auto	0	0	0.00001	0	0	1667970	1669000	9.529898923	0.349519091	0.837418813	9.720410605	9.667316451	9.36877024	9.320081585	NON	A2
MvSl-1064-A2-R4_MC09g09549	Auto	Auto	0	0.0015	0.00001	0.00464	0	901516	902383	5.474769226	-0.348105358	0.837450216	5.637760169	4.832117857	5.397957209	5.843082125	NON	A2
MvSl-1064-A2-R4_MC03g05020	Auto	Auto	0	0	0.00001	0	0	1200185	1201116	6.898847519	-0.310237183	0.838041567	6.973864877	6.449706282	6.671813649	7.341857484	NON	A2
MvSl-1064-A2-R4_MC09g09394	Auto	Auto	0	0	0.00001	0	0	494307	496923	6.13924538	-0.284595267	0.84069594	6.259108588	5.659071467	6.153332543	6.385594566	NON	A2
MvSl-1064-A2-R4_MC02g04205	Auto	Auto	0	0	0	0	0	1802551	1804105	0.324382224	-0.601413522	0.841133538	-0.085131921	0.095869339	0.450120158	0.671769878	NON	A2
MvSl-1064-A2-R4_MC07g08097	Auto	Auto	0	0	0.00001	0	0	728301	728525	4.566757081	-0.32085926	0.841133538	4.502703853	4.284104555	4.522889475	4.888105788	NON	A2
MvSl-1064-A2-R4_MC08-1g08751	Auto	Auto	0	0.00001	0.00001	0.00004	0	625832	627881	4.771757956	0.294816752	0.841133538	4.845451998	4.975052861	4.595020254	4.640510945	NON	A2
MvSl-1064-A2-R4_MC11g10505	Auto	Auto	0	0	0.00178	0	0	212721	213915	6.981976622	0.23815348	0.841133538	6.943824663	7.233878983	6.92097589	6.792564095	NON	A2
MvSl-1064-A2-R4_MC12g11425	Auto	Auto	0	0.00741	0.00001	0.0193	0	1057776	1058292	5.336023846	-0.273131009	0.841133538	5.281667047	5.09864798	5.496858158	5.433403982	NON	A2
MvSl-1064-A2-R4_MC10g10360	Auto	Auto	0	0	0.00001	0	0	672899	675932	6.778994341	0.227495381	0.844107189	6.949389353	6.824532259	6.572238433	6.744572541	NON	A2
MvSl-1064-A2-R4_MC02g03806	Auto	Auto	0	0.00008	0.00002	0	0	887127	887764	6.1878862	0.232490278	0.844898615	6.273968256	6.324550948	6.11327159	6.019810437	NON	A2
MvSl-1064-A2-R4_MC14g12156	Auto	Auto	0	0	0	0	0	406677	408038	6.669431206	-0.229503915	0.844898615	6.445662624	6.64741901	6.83193143	6.724919808	NON	A2
MvSl-1064-A2-R4_MC01g02420	Auto	Auto	0	0.00155	0.00001	0.00345	0	572124	575718	6.793549648	0.255055154	0.846865014	6.638654101	7.14751549	6.692195202	6.628390451	NON	A2
MvSl-1064-A2-R4_MC13g11955	Auto	Auto	0	0.00001	0.00001	0.002	0	967948	969738	7.085923368	-0.242093699	0.847302305	7.113692363	6.787603899	7.205603516	7.197812868	NON	A2
MvSl-1064-A2-R4_MC07g07931	Auto	Auto	0	0.02447	0.00001	0.06459	0	319045	319919	6.125823506	0.24145577	0.847337391	6.17399834	6.306017702	6.115159766	5.875753331	NON	A2
MvSl-1064-A2-R4_MC09g09524	Auto	Auto	0	0	0.00486	0	0	838179	841436	4.605585436	0.33924065	0.847337391	4.52274938	4.9727047	4.64554023	4.170356444	NON	A2
MvSl-1064-A2-R4_A2g00375	Red	ColorStrata	0	0	0.00001	0	0	854394	856791	8.171079117	0.272235421	0.847572273	8.355981563	8.243432772	8.025285561	8.032004372	NON	A2
MvSl-1064-A2-R4_MC07g08101	Auto	Auto	0	0	0.00002	0	0	739329	739750	5.732721728	0.253298827	0.847856487	5.813488779	5.89312179	5.53544142	5.663745522	NON	A2
MvSl-1064-A2-R4_MC03g05127	Auto	Auto	0	0	0	0	0	1459630	1460161	1.625112632	0.467879495	0.848647377	1.79916092	1.878656708	1.517070891	1.241090978	NON	A2
MvSl-1064-A2-R4_MC12g11339	Auto	Auto	0	0	0.00144	0	0	858761	870953	5.806571704	0.263286385	0.848647377	5.780568914	6.069393787	5.760824728	5.57185161	NON	A2
MvSl-1064-A2-R4_MC07g08353	Auto	Auto	0	0.01206	0.00001	0.02751	0	1361168	1363394	4.635579674	0.325602263	0.84923821	4.499335685	5.030291731	4.567702754	4.354285427	NON	A2
MvSl-1064-A2-R4_MC06-2g07691	Auto	Auto	0	0	0.00001	0	0	1493757	1495839	1.718546532	-0.489760492	0.850592952	1.179066455	1.68570745	1.668760978	2.153584981	NON	A2
MvSl-1064-A2-R4_MC01g02892	Auto	Auto	0	0	0.00001	0	0	1696738	1698506	1.782374391	0.575413503	0.853581952	2.442585572	1.489433206	0.827117886	1.931527359	NON	A2
MvSl-1064-A2-R4_MC05g06919	Auto	Auto	0	0	0.00375	0	0	466715	467889	6.331074548	0.223943519	0.853581952	6.469956362	6.406865072	6.138555784	6.28768612	NON	A2
MvSl-1064-A2-R4_MC07g08057	Auto	Auto	0	0	0.00001	0	0	610361	614401	6.563641867	0.236653811	0.854055165	6.553525466	6.790939775	6.543079983	6.330579091	NON	A2
MvSl-1064-A2-R4_MC09g09360	Auto	Auto	0	0	0	0	0	410850	414441	4.610388257	-0.294433565	0.855046087	4.492575666	4.41785207	4.810772635	4.684417317	NON	A2
MvSl-1064-A2-R4_MC02g03556	Auto	Auto	0	0.00416	0.00001	0.0173	0	288741	291376	4.056132003	-0.329445593	0.858308183	3.779871432	3.97714866	4.275212796	4.140997802	NON	A2
MvSl-1064-A2-R4_MC07g07989	Auto	Auto	0	0	0.00301	0	0	446034	446345	5.076304299	0.273989073	0.858735398	5.20929931	5.204502306	5.014693225	4.847787945	NON	A2
MvSl-1064-A2-R4_MC10g10250	Auto	Auto	0	0.03871	0.00001	0.09389	0	517780	519216	6.302300259	0.281152657	0.858735398	6.072260348	6.726200273	6.29249428	6.003590376	NON	A2
MvSl-1064-A2-R4_MC12g11211	Auto	Auto	0	0.00996	0.00001	0.02106	0	532256	534262	5.701383896	-0.259011874	0.858735398	5.442888433	5.679373193	5.949372659	5.688054641	NON	A2
MvSl-1064-A2-R4_A2g00179	Blue	OldStrata	0	0.00003	0.00001	0.0114	0	411533	413382	4.139431057	0.408142725	0.859178202	3.839690417	4.693550211	4.188200997	3.598298877	NON	A2
MvSl-1064-A2-R4_MC02g04384	Auto	Auto	0	0.0002	0.00002	0.00079	0	2255209	2256805	4.862132898	-0.279946422	0.860272853	4.697520397	4.732932596	4.990210336	4.998623789	NON	A2
MvSl-1064-A2-R4_MC06-2g07320	Auto	Auto	0	0	0.00001	0	0	530104	530537	5.175888838	0.29471911	0.860272853	5.01542638	5.564003238	5.048681159	4.994526016	NON	A2
