target_id	est_counts	est_counts	tpm	tpm
MvSl-1064-A1-R4_MC10-1g09709	2912	2567	45.6322	39.5296
MvSl-1064-A1-R4_MC10-1g09710	2996	2749	7.35496	6.67951
MvSl-1064-A1-R4_MC10-1g09711	3597	4011	21.4561	23.6528
MvSl-1064-A1-R4_MC10-1g09712	315	484	7.38008	11.0298
MvSl-1064-A1-R4_MC10-1g09713	4407	6915	67.9352	104.838
MvSl-1064-A1-R4_MC10-1g09714	2888	3258	22.1941	24.7379
MvSl-1064-A1-R4_MC10-1g09715	24	20	0.0430459	0.0355122
MvSl-1064-A1-R4_MC10-1g09716	1066	1099	10.3615	10.5472
MvSl-1064-A1-R4_MC10-1g09717	177	137	1.99636	1.52488
MvSl-1064-A1-R4_MC10-1g09718	2350	3557	11.6787	17.4813
MvSl-1064-A1-R4_MC10-1g09719	998	954	10.2481	9.67066
MvSl-1064-A1-R4_MC10-1g09720	869	894	7.36091	7.48007
MvSl-1064-A1-R4_MC10-1g09721	2168	1982	11.4906	10.3874
MvSl-1064-A1-R4_MC10-1g09722	4370	4640	24.6442	25.8714
MvSl-1064-A1-R4_MC10-1g09723	2035	2418	8.01442	9.42061
MvSl-1064-A1-R4_MC10-1g09724	60	67	0.699354	0.770575
MvSl-1064-A1-R4_MC10-1g09725	1055	1040	3.22821	3.14909
MvSl-1064-A1-R4_MC10-1g09726	823.326	951.677	1.26381	1.44632
MvSl-1064-A1-R4_MC10-1g09727	474	422	97.5903	84.5789
MvSl-1064-A1-R4_MC10-1g09728	184	144	24.0949	17.8073
MvSl-1064-A1-R4_MC10-1g09729	101	104	12.4475	11.9559
MvSl-1064-A1-R4_MC10-1g09730	193.614	187.94	1.05628	1.01381
MvSl-1064-A1-R4_MC10-1g09731	144.699	107.805	2.46516	1.80031
MvSl-1064-A1-R4_MC10-1g09732	272	332	1.09703	1.32461
MvSl-1064-A1-R4_MC10-1g09733	154.836	176.248	2.84826	3.17221
MvSl-1064-A1-R4_MC10-1g09734	4532.2	7181.11	32.253	50.5016
MvSl-1064-A1-R4_MC10-1g09735	18	18	0.559555	0.538987
MvSl-1064-A1-R4_MC10-1g09736	17	49	0.625393	1.71966
MvSl-1064-A1-R4_MC10-1g09737	471	598	2.63485	3.30759
MvSl-1064-A1-R4_MC10-1g09738	3686	5666	52.2072	79.0348
MvSl-1064-A1-R4_MC10-1g09739	8918	9153	33.8628	34.3838
MvSl-1064-A1-R4_MC10-1g09740	21	15	4.93306	3.51104
MvSl-1064-A1-R4_MC10-1g09741	950	1037	2.43579	2.63154
MvSl-1064-A1-R4_MC10-1g09742	1276	1383	3.45923	3.71061
MvSl-1064-A1-R4_MC10-1g09743	2569	3478	17.1176	22.9048
MvSl-1064-A1-R4_MC10-1g09744	9	15	0.0614857	0.101279
MvSl-1064-A1-R4_MC10-1g09745	1932	1734	9.29233	8.24812
MvSl-1064-A1-R4_MC10-1g09746	2228	3015	97.7	124.957
MvSl-1064-A1-R4_MC10-1g09747	882	911	7.60966	7.76335
MvSl-1064-A1-R4_MC10-1g09748	1467	1846	6.73458	8.3817
MvSl-1064-A1-R4_MC10-1g09749	823	826	4.69182	4.65565
MvSl-1064-A1-R4_MC10-1g09750	746	820	4.00461	4.35253
MvSl-1064-A1-R4_MC10-1g09751	1285	1923	12.3185	18.2024
MvSl-1064-A1-R4_MC10-1g09752	3	7	0.0129016	0.0297772
MvSl-1064-A1-R4_MC10-1g09753	2449	3029	11.5662	14.1483
MvSl-1064-A1-R4_MC10-1g09754	57	52	4.68679	3.95955
MvSl-1064-A1-R4_MC10-1g09755	7666	7611	54.3694	53.3439
MvSl-1064-A1-R4_MC10-1g09756	1556	1605	99.5428	95.6239
MvSl-1064-A1-R4_MC10-1g09757	2457	2342	7.83027	7.38555
MvSl-1064-A1-R4_MC10-1g09758	1946	2470	96.7662	115.956
MvSl-1064-A1-R4_MC10-1g09759	888	1326	3.41523	5.04521
MvSl-1064-A1-R4_MC10-1g09760	1284	1510	8.67284	10.0804
MvSl-1064-A1-R4_MC10-1g09761	3157	6449	15.3251	30.9602
MvSl-1064-A1-R4_MC10-1g09762	1261	1333	6.49025	6.78447
MvSl-1064-A1-R4_MC10-1g09763	665	888	5.85207	7.7181
MvSl-1064-A1-R4_MC10-1g09764	798.633	846.353	67.4371	66.3755
MvSl-1064-A1-R4_MC10-1g09765	140	102	36.3764	26.6623
MvSl-1064-A1-R4_MC10-1g09766	3513	6154	33.2203	57.4641
MvSl-1064-A1-R4_MC10-1g09767	446	477	3.8639	4.08168
MvSl-1064-A1-R4_MC10-1g09768	2999	4451	28.1688	41.2831
MvSl-1064-A1-R4_MC10-1g09769	6848	6733	31.9454	31.0644
MvSl-1064-A1-R4_MC10-1g09770	2602	3064	10.8283	12.6132
MvSl-1064-A1-R4_MC10-1g09771	244	218	15.8419	13.1942
MvSl-1064-A1-R4_MC10-1g09772	1556.34	1270.87	4.92058	3.97596
MvSl-1064-A1-R4_MC10-1g09773	1796.09	1951.07	10.6303	11.4161
MvSl-1064-A1-R4_MC10-1g09774	1874.78	1685.34	3.35897	2.9893
MvSl-1064-A1-R4_MC10-1g09775	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09776	675.915	766.7	11.2933	12.5646
MvSl-1064-A1-R4_MC10-1g09777	2566	2575	8.55557	8.49518
MvSl-1064-A1-R4_MC10-1g09778	5727	8572	69.2614	102.277
MvSl-1064-A1-R4_MC10-1g09779	1.47817	0	0.0326819	0
MvSl-1064-A1-R4_MC10-1g09780	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09781	14691	15695	646.946	653.299
MvSl-1064-A1-R4_MC10-1g09782	28184	22442	123.685	97.4153
MvSl-1064-A1-R4_MC10-1g09783	3033	3455	65.0763	72.149
MvSl-1064-A1-R4_MC10-1g09784	959.411	841.015	1.46091	1.26791
MvSl-1064-A1-R4_MC10-1g09785	123.33	80.1745	0.932373	0.598888
MvSl-1064-A1-R4_MC10-1g09786	4	2	0.25851	0.120374
MvSl-1064-A1-R4_MC10-1g09787	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09788	2340	2702	13.685	15.6225
MvSl-1064-A1-R4_MC10-1g09789	1255.71	1460.88	21.9497	25.0166
MvSl-1064-A1-R4_MC10-1g09790	3468.58	4400.84	127.14	153.881
MvSl-1064-A1-R4_MC10-1g09791	2467	2990	53.1834	62.7419
MvSl-1064-A1-R4_MC10-1g09792	4676	4763	8.86559	8.93976
MvSl-1064-A1-R4_MC10-1g09793	2559.45	2562.52	10.6619	10.5593
MvSl-1064-A1-R4_MC10-1g09794	195.137	234.766	0.740286	0.881113
MvSl-1064-A1-R4_MC10-1g09795	968	1530	5.22987	8.17353
MvSl-1064-A1-R4_MC10-1g09796	250.465	282.888	1.48871	1.66228
MvSl-1064-A1-R4_MC10-1g09797	2291	2551	14.7827	16.27
MvSl-1064-A1-R4_MC10-1g09798	2463	2360	11.6062	10.9986
MvSl-1064-A1-R4_MC10-1g09799	1492	1789	12.1937	14.4437
MvSl-1064-A1-R4_MC10-1g09800	1220	1203	10.9315	10.6457
MvSl-1064-A1-R4_MC10-1g09801	398	283	8.53953	5.90975
MvSl-1064-A1-R4_MC10-1g09802	357	218	4.36162	2.62754
MvSl-1064-A1-R4_MC10-1g09803	73.5179	44.8172	1.40562	0.837714
MvSl-1064-A1-R4_MC10-1g09804	551.605	480.808	6.71958	5.77835
MvSl-1064-A1-R4_MC10-1g09805	7	2	0.135328	0.0377558
MvSl-1064-A1-R4_MC10-1g09806	740.692	646.39	1.29194	1.11618
MvSl-1064-A1-R4_MC10-1g09807	52.7532	36.0601	4.61238	2.92817
MvSl-1064-A1-R4_MC10-1g09808	1242	1208	10.9875	10.5547
MvSl-1064-A1-R4_MC10-1g09809	837	772	25.3031	22.5065
MvSl-1064-A1-R4_MC10-1g09810	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09811	3883	4479	14.1104	16.1032
MvSl-1064-A1-R4_MC10-1g09812	2478	2890	23.7551	27.3557
MvSl-1064-A1-R4_MC10-1g09813	27.9124	23.4408	4.72791	3.81702
MvSl-1064-A1-R4_MC10-1g09814	1719.12	3894.08	17.6313	39.4259
MvSl-1064-A1-R4_MC10-1g09815	5.01656	5.02136	0.083659	0.0821522
MvSl-1064-A1-R4_MC10-1g09816	1	2	0.3962	0.790587
MvSl-1064-A1-R4_MC10-1g09817	190.377	258.719	1.50733	2.02376
MvSl-1064-A1-R4_MC10-1g09818	1881	1852	11.6348	11.324
MvSl-1064-A1-R4_MC10-1g09819	89	70.0252	0.17789	0.138552
MvSl-1064-A1-R4_MC10-1g09820	6.00673	0	0.05506	0
MvSl-1064-A1-R4_MC10-1g09821	5	3	0.0334488	0.0198357
MvSl-1064-A1-R4_MC10-1g09822	2	2	0.0213766	0.0210995
MvSl-1064-A1-R4_MC10-1g09823	20	11	1.68882	0.862679
MvSl-1064-A1-R4_MC10-1g09824	3	1	0.0304694	0.0100266
MvSl-1064-A1-R4_MC10-1g09825	1	3	0.0121289	0.0358979
MvSl-1064-A1-R4_MC10-1g09826	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09827	0	1.0139	0	0.0145475
MvSl-1064-A1-R4_MC10-1g09828	1	1	0.0061763	0.00610546
MvSl-1064-A1-R4_MC10-1g09829	10.3482	4.95184	0.317845	0.14649
MvSl-1064-A1-R4_MC10-1g09830	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09831	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09832	5.01552	12.09	0.0137937	0.0329063
MvSl-1064-A1-R4_MC10-1g09833	626.486	796.498	0.735854	0.926364
MvSl-1064-A1-R4_MC10-1g09834	31.854	38.0693	0.0444672	0.0526182
MvSl-1064-A1-R4_MC10-1g09835	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09836	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09837	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09838	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09839	2.87593	6.57724	0.00322327	0.00729941
MvSl-1064-A1-R4_MC10-1g09840	26.1369	30.9178	0.0625854	0.0732767
MvSl-1064-A1-R4_MC10-1g09841	0	4.61834	0	0.00882204
MvSl-1064-A1-R4_MC10-1g09842	5.50627	6.03889	0.0144455	0.0156797
MvSl-1064-A1-R4_MC10-1g09843	0	5.13298	0	0.0763245
MvSl-1064-A1-R4_MC10-1g09844	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09845	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09846	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09847	21.8157	14.4121	0.0203854	0.0133362
MvSl-1064-A1-R4_MC10-1g09848	1.13878	3.20511	0.00508013	0.0141422
MvSl-1064-A1-R4_MC10-1g09849	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09850	158.936	135.425	0.16068	0.135575
MvSl-1064-A1-R4_MC10-1g09851	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09852	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09853	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09854	0	10.2354	0	0.0172294
MvSl-1064-A1-R4_MC10-1g09855	71.3151	12.4519	0.0780673	0.0134974
MvSl-1064-A1-R4_MC10-1g09856	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09857	128.841	187.767	0.340035	0.490447
MvSl-1064-A1-R4_MC10-2g09858	119.39	133.337	0.130763	0.144609
MvSl-1064-A1-R4_MC10-2g09859	0	5.85868	0	0.0256867
MvSl-1064-A1-R4_MC10-2g09860	1.89634	3.00581	0.0278723	0.0434864
MvSl-1064-A1-R4_MC10-2g09861	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09862	13.5681	17.7977	1.43093	1.75494
MvSl-1064-A1-R4_MC10-2g09863	5.81724	24.293	0.0113853	0.0470666
MvSl-1064-A1-R4_MC10-2g09864	6.48891	2.31016	0.0155601	0.00548305
MvSl-1064-A1-R4_MC10-2g09865	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09866	18.6526	9.19296	0.153341	0.0746568
MvSl-1064-A1-R4_MC10-2g09867	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09868	47.4626	51.7634	0.136638	0.147473
MvSl-1064-A1-R4_MC10-2g09869	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09870	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09871	11.817	8.96832	0.0184368	0.0138532
MvSl-1064-A1-R4_MC10-2g09872	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09873	639.785	730.848	0.901846	1.02002
MvSl-1064-A1-R4_MC10-2g09874	11.0398	8.04545	0.144755	0.103967
MvSl-1064-A1-R4_MC10-2g09875	1283.95	1235.75	3.85133	3.66813
MvSl-1064-A1-R4_MC10-2g09876	70	74	0.886272	0.92398
MvSl-1064-A1-R4_MC10-2g09877	412	448.944	2.72568	2.93559
MvSl-1064-A1-R4_MC10-2g09878	269.701	429.104	3.30471	5.18705
MvSl-1064-A1-R4_MC10-2g09879	841.169	733.754	5.46557	4.71244
MvSl-1064-A1-R4_MC10-2g09880	125.714	99	12.6631	9.30176
MvSl-1064-A1-R4_MC10-2g09881	4767	4706	10.5961	10.3542
MvSl-1064-A1-R4_MC10-2g09882	1798	1836	10.2993	10.3979
MvSl-1064-A1-R4_MC10-2g09883	2326	2398	7.78327	7.93968
MvSl-1064-A1-R4_MC10-2g09884	859	974	4.33848	4.86471
MvSl-1064-A1-R4_MC10-2g09885	366.982	314.585	12.0164	9.89425
MvSl-1064-A1-R4_MC10-2g09886	627	628.904	41.2758	38.6123
MvSl-1064-A1-R4_MC10-2g09887	1422	1499	9.57406	9.97487
MvSl-1064-A1-R4_MC10-2g09888	11.6271	14.0876	2.5809	3.12721
MvSl-1064-A1-R4_MC10-2g09889	115.499	124.749	12.0287	12.1417
MvSl-1064-A1-R4_MC10-2g09890	261.357	280.1	2.4771	2.62139
MvSl-1064-A1-R4_MC10-2g09891	5767	5584	14.4414	13.8398
MvSl-1064-A1-R4_MC10-2g09892	6361	6668	17.924	18.5944
MvSl-1064-A1-R4_MC10-2g09893	2170	2592	46.4454	54.0025
MvSl-1064-A1-R4_MC10-2g09894	2211	1963	4.93033	4.33282
MvSl-1064-A1-R4_MC10-2g09895	22934	15121	15.3889	10.0485
MvSl-1064-A1-R4_MC10-2g09896	670	669	3.672	3.62531
MvSl-1064-A1-R4_MC10-2g09897	826	1012	7.56315	9.15083
MvSl-1064-A1-R4_MC10-2g09898	3202	3045	15.8657	14.9208
MvSl-1064-A1-R4_MC10-2g09899	0	1.12679	0	0.165484
MvSl-1064-A1-R4_MC10-2g09900	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09901	167.714	299.68	1.27367	2.24869
MvSl-1064-A1-R4_MC10-2g09902	2509.97	2164.75	6.7629	5.77256
MvSl-1064-A1-R4_MC10-2g09903	2335	2435	9.18294	9.47349
MvSl-1064-A1-R4_MC10-2g09904	1172	1113	9.09022	8.52909
MvSl-1064-A1-R4_MC10-2g09905	4569	6012	60.8568	78.9201
MvSl-1064-A1-R4_MC10-2g09906	1789	3178	27.4767	48.0109
MvSl-1064-A1-R4_MC10-2g09907	2249	2373	8.14434	8.50208
MvSl-1064-A1-R4_MC10-2g09908	136.983	111.887	3.99149	3.1523
MvSl-1064-A1-R4_MC10-2g09909	5	0	1.33093	0
MvSl-1064-A1-R4_MC10-2g09910	19.1177	13.8598	0.364724	0.258535
MvSl-1064-A1-R4_MC10-2g09911	36.7326	26.9078	0.199617	0.144585
MvSl-1064-A1-R4_MC10-2g09912	269.521	331.409	10.1466	11.8819
MvSl-1064-A1-R4_MC10-2g09913	197.969	362.492	1.50343	2.72
MvSl-1064-A1-R4_MC10-2g09914	3594	2949	15.764	12.7942
MvSl-1064-A1-R4_MC10-2g09915	18523	24564	120.075	157.393
MvSl-1064-A1-R4_MC10-2g09916	1477	1491	3.1159	3.1136
MvSl-1064-A1-R4_MC10-2g09917	6742	7637	36.007	40.3304
MvSl-1064-A1-R4_MC10-2g09918	1.12983	1.07594	0.0461578	0.0416253
MvSl-1064-A1-R4_MC10-2g09919	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09920	6	10	0.157243	0.254638
MvSl-1064-A1-R4_MC10-2g09921	42	97	2.73738	5.89692
MvSl-1064-A1-R4_MC10-2g09922	60	92	6.32781	9.07166
MvSl-1064-A1-R4_MC10-2g09923	2.11127	1.0354	0.337644	0.155032
MvSl-1064-A1-R4_MC10-2g09924	355	221	18.5864	10.8754
MvSl-1064-A1-R4_MC10-2g09925	7946	5165	6.25223	4.02467
MvSl-1064-A1-R4_MC10-2g09926	21	11	5.37641	2.84961
MvSl-1064-A1-R4_MC10-2g09927	203	147	1.06647	0.763647
MvSl-1064-A1-R4_MC10-2g09928	2203	3488	12.2016	19.1013
MvSl-1064-A1-R4_MC10-2g09929	3882	4464	32.3264	36.7201
MvSl-1064-A1-R4_MC10-2g09930	956	1367	7.31322	10.3323
MvSl-1064-A1-R4_MC10-2g09931	3146	2797	30.1933	26.5056
MvSl-1064-A1-R4_MC10-2g09932	149.946	119	4.32766	3.32234
MvSl-1064-A1-R4_MC10-2g09933	242.01	276.504	11.8867	12.7922
MvSl-1064-A1-R4_MC10-2g09934	718	910	5.20248	6.51571
MvSl-1064-A1-R4_MC10-2g09935	4667	5551	43.5912	51.1992
MvSl-1064-A1-R4_MC10-2g09936	627	529	4.83622	4.03145
MvSl-1064-A1-R4_MC10-2g09937	2673	2660	6.8201	6.71723
MvSl-1064-A1-R4_MC10-2g09938	918.593	831.54	4.58961	4.10863
MvSl-1064-A1-R4_MC10-2g09939	34	54	3.63101	5.39062
MvSl-1064-A1-R4_MC10-2g09940	76.7666	88.6282	6.83482	7.33247
MvSl-1064-A1-R4_MC10-2g09941	46.7921	61	11.1449	14.6759
MvSl-1064-A1-R4_MC10-2g09942	1507.3	1728.87	8.59293	9.74456
MvSl-1064-A1-R4_MC10-2g09943	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09944	240.785	338.518	1.21758	1.69279
MvSl-1064-A1-R4_MC10-2g09945	653	699	3.7611	3.98042
MvSl-1064-A1-R4_MC10-2g09946	40	49	2.08469	2.40166
MvSl-1064-A1-R4_MC10-2g09947	165.309	145	1.00908	0.874981
MvSl-1064-A1-R4_MC10-2g09948	1100.63	1172.51	10.5996	11.1494
MvSl-1064-A1-R4_MC10-2g09949	2021.68	2282.52	20.2142	22.5317
MvSl-1064-A1-R4_MC10-2g09950	440	684	6.69638	10.2411
MvSl-1064-A1-R4_MC10-2g09951	1204	1261	4.99559	5.17559
MvSl-1064-A1-R4_MC10-2g09952	576	516	4.16276	3.68508
MvSl-1064-A1-R4_MC10-2g09953	2567	2427	4.907	4.59271
MvSl-1064-A1-R4_MC10-2g09954	4933	8794	85.8785	150.032
MvSl-1064-A1-R4_MC10-2g09955	5587	5578	29.2048	28.8325
MvSl-1064-A1-R4_MC10-2g09956	5216	4599	7.7562	6.7709
MvSl-1064-A1-R4_MC10-2g09957	1813	1834	5.98058	5.98623
MvSl-1064-A1-R4_MC10-2g09958	106479	139347	291.879	378.03
MvSl-1064-A1-R4_MC10-2g09959	538	707	3.32776	4.32293
MvSl-1064-A1-R4_MC10-2g09960	992	1063	4.38096	4.6434
MvSl-1064-A1-R4_MC10-2g09961	477	327	1.13118	0.767547
MvSl-1064-A1-R4_MC10-2g09962	87	97	9.71517	10.166
MvSl-1064-A1-R4_MC10-2g09963	164	122	3.19946	2.32285
MvSl-1064-A1-R4_MC10-2g09964	28	16	0.481684	0.269832
MvSl-1064-A1-R4_MC10-2g09965	72	69	0.459969	0.435717
MvSl-1064-A1-R4_MC10-2g09966	1955	1850	8.70273	8.14556
MvSl-1064-A1-R4_MC10-2g09967	1807	1241	7.84771	5.33105
MvSl-1064-A1-R4_MC10-2g09968	2013	1157	9.51782	5.41037
MvSl-1064-A1-R4_MC10-2g09969	1521	1267	5.23183	4.3121
MvSl-1064-A1-R4_MC10-2g09970	29	31	0.463019	0.486261
MvSl-1064-A1-R4_MC10-2g09971	3.56044	1	0.882611	0.248038
MvSl-1064-A1-R4_MC10-2g09972	38.1618	25.5641	0.345642	0.228665
MvSl-1064-A1-R4_MC10-2g09973	2.22841	2.25529	0.224467	0.2119
MvSl-1064-A1-R4_MC10-2g09974	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09975	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09976	1483	1398	8.83349	8.23228
MvSl-1064-A1-R4_MC10-2g09977	2264	2267	11.1651	11.0562
MvSl-1064-A1-R4_MC10-2g09978	3173	3603	4.66602	5.24584
MvSl-1064-A1-R4_MC10-2g09979	160	105	50.7548	33.6936
MvSl-1064-A1-R4_MC10-2g09980	138	128	4.72494	4.19947
MvSl-1064-A1-R4_MC10-2g09981	1428	1240	2.47324	2.12616
MvSl-1064-A1-R4_MC10-2g09982	1	2	0.0945789	0.176197
MvSl-1064-A1-R4_MC10-2g09983	915	1039	3.76106	4.22469
MvSl-1064-A1-R4_MC10-2g09984	923	861	2.96297	2.73495
MvSl-1064-A1-R4_MC10-2g09985	543	775	3.26928	4.61282
MvSl-1064-A1-R4_MC10-2g09986	1271	2068	13.2135	21.2227
MvSl-1064-A1-R4_MC10-2g09987	19801	18355	68.3629	62.7009
MvSl-1064-A1-R4_MC10-2g09988	503	636	8.48725	10.5225
MvSl-1064-A1-R4_MC10-2g09989	512	546	12.338	12.7972
MvSl-1064-A1-R4_MC10-2g09990	2390	3452	53.7494	75.5189
MvSl-1064-A1-R4_MC10-2g09991	5.16502	24.5127	0.114197	0.526854
MvSl-1064-A1-R4_MC10-2g09992	496.134	397.521	0.938108	0.744093
MvSl-1064-A1-R4_MC10-2g09993	1085	1303	9.11673	10.8148
MvSl-1064-A1-R4_MC10-2g09994	20	9	0.0988644	0.0439969
MvSl-1064-A1-R4_MC10-2g09995	315	301	1.50382	1.42117
MvSl-1064-A1-R4_MC10-2g09996	17	59	0.0395196	0.135758
MvSl-1064-A1-R4_MC10-2g09997	1575	1457	6.63694	6.07326
MvSl-1064-A1-R4_MC10-2g09998	5303	6248	19.6285	22.88
MvSl-1064-A1-R4_MC10-2g09999	327	550	3.16374	5.25409
MvSl-1064-A1-R4_MC10-2g10000	450.731	738.383	1.22153	1.98045
MvSl-1064-A1-R4_MC10-2g10001	18.5257	21.0323	2.88888	3.0643
MvSl-1064-A1-R4_MC10-2g10002	103.144	139.284	1.20391	1.60415
MvSl-1064-A1-R4_MC10-2g10003	5200	4849	20.9928	19.3651
MvSl-1064-A1-R4_MC10-2g10004	1254	1367	5.37356	5.79426
MvSl-1064-A1-R4_MC10-2g10005	4420	3820	12.6161	10.7904
MvSl-1064-A1-R4_MC10-2g10006	1454	3008	8.4856	17.3554
MvSl-1064-A1-R4_MC10-2g10007	3895	6298	30.2102	48.2625
MvSl-1064-A1-R4_MC10-2g10008	3182	3194	15.6553	15.5407
MvSl-1064-A1-R4_MC10-2g10009	3050	3095	40.6852	40.6928
MvSl-1064-A1-R4_MC10-2g10010	32	26	11.6841	9.62349
MvSl-1064-A1-R4_MC10-2g10011	12342	12597	32.6862	33.0178
MvSl-1064-A1-R4_MC10-2g10012	4583	7125	14.5227	22.3414
MvSl-1064-A1-R4_MC10-2g10013	806	843	7.22199	7.45994
MvSl-1064-A1-R4_MC10-2g10014	651	216	2.36567	0.776579
MvSl-1064-A1-R4_MC10-2g10015	3198	2788	5.99542	5.17427
MvSl-1064-A1-R4_MC10-2g10016	944	938	4.06599	3.9963
MvSl-1064-A1-R4_MC10-2g10017	264	184	1.35545	0.934197
MvSl-1064-A1-R4_MC10-2g10018	671	649	7.90923	7.548
MvSl-1064-A1-R4_MC10-2g10019	1773	1397	6.36277	4.96021
MvSl-1064-A1-R4_MC10-2g10020	2	4	0.0422877	0.0823868
MvSl-1064-A1-R4_MC10-2g10021	1031	1176	6.38662	7.20123
MvSl-1064-A1-R4_MC10-2g10022	1230	1571	6.67124	8.42513
MvSl-1064-A1-R4_MC10-2g10023	2	0	0.0752939	0
MvSl-1064-A1-R4_MC10-2g10024	4	0	0.0851865	0
MvSl-1064-A1-R4_MC10-2g10025	1144	1140	13.1151	12.8966
MvSl-1064-A1-R4_MC10-2g10026	2516	2928	16.1473	18.5744
MvSl-1064-A1-R4_MC10-2g10027	813	1064	5.03993	6.52022
MvSl-1064-A1-R4_MC10-2g10028	273	227	5.44915	4.41815
MvSl-1064-A1-R4_MC10-2g10029	2311	2063	3.85497	3.40695
MvSl-1064-A1-R4_MC10-2g10030	2650	2166	6.55556	5.30335
MvSl-1064-A1-R4_MC10-2g10031	286	249	3.25648	2.79779
MvSl-1064-A1-R4_MC10-2g10032	303	241	1.45818	1.14702
MvSl-1064-A1-R4_MC10-2g10033	1176	1376	5.9181	6.84777
MvSl-1064-A1-R4_MC10-2g10034	223	292	2.69303	3.47899
MvSl-1064-A1-R4_MC10-2g10035	1951	1888	21.5691	20.5995
MvSl-1064-A1-R4_MC10-2g10036	553	771	2.30592	3.1802
MvSl-1064-A1-R4_MC10-2g10037	1076	932	172.079	139.55
MvSl-1064-A1-R4_MC10-2g10038	2021	2446	9.329	11.1671
MvSl-1064-A1-R4_MC10-2g10039	1424	1320	16.9041	15.4603
MvSl-1064-A1-R4_MC10-2g10040	806	1006	6.73187	8.2999
MvSl-1064-A1-R4_MC10-2g10041	2174	2485	9.13808	10.3323
MvSl-1064-A1-R4_MC10-2g10042	299	284	1.3026	1.2238
MvSl-1064-A1-R4_MC10-2g10043	312	202	0.597501	0.382952
MvSl-1064-A1-R4_MC10-2g10044	826	1041	2.74858	3.42754
MvSl-1064-A1-R4_MC10-2g10045	26990	16258	41.128	24.5283
MvSl-1064-A1-R4_MC10-2g10046	132.937	143.583	1.17604	1.25454
MvSl-1064-A1-R4_MC10-2g10047	21.1717	29.9266	2.42351	3.21616
MvSl-1064-A1-R4_MC10-2g10048	774	886	5.12868	5.8026
MvSl-1064-A1-R4_MC10-2g10049	2107	1444	404.006	267.766
MvSl-1064-A1-R4_MC10-2g10050	2363	1855	37.7281	29.0972
MvSl-1064-A1-R4_MC10-2g10051	14	17	0.0404292	0.048583
MvSl-1064-A1-R4_MC10-2g10052	3927	4069	10.9003	11.1776
MvSl-1064-A1-R4_MC10-2g10053	5165	5118	29.6266	29.0246
MvSl-1064-A1-R4_MC10-2g10054	2832.84	3068.04	8.49432	9.10373
MvSl-1064-A1-R4_MC10-2g10055	24.1159	38.002	0.73388	1.11443
MvSl-1064-A1-R4_MC10-2g10056	3.54703	2.45946	0.844829	0.591716
MvSl-1064-A1-R4_MC10-2g10057	1985.42	2793.13	3.20025	4.45733
MvSl-1064-A1-R4_MC10-2g10058	0	0	0	0
MvSl-1064-A1-R4_MC10-2g10059	458	727	2.54512	3.99445
MvSl-1064-A1-R4_MC10-2g10060	1354	1410	10.2547	10.5514
MvSl-1064-A1-R4_MC10-2g10061	8502	7496	13.1519	11.4805
MvSl-1064-A1-R4_MC10-2g10062	34	84	0.422172	1.0289
MvSl-1064-A1-R4_MC10-2g10063	370	375	1.4456	1.44943
MvSl-1064-A1-R4_MC10-2g10064	1582	1785	3.87347	4.32577
MvSl-1064-A1-R4_MC10-2g10065	745	910	5.9154	7.13843
MvSl-1064-A1-R4_MC10-2g10066	15	26	0.0927129	0.158859
MvSl-1064-A1-R4_MC10-2g10067	9438.98	9590.87	56.5452	56.7997
MvSl-1064-A1-R4_MC10-2g10068	2996.02	2097.13	17.9223	12.402
MvSl-1064-A1-R4_MC10-2g10069	8432	10764	36.3182	45.8595
MvSl-1064-A1-R4_MC10-2g10070	2319	2494	10.2902	10.9462
MvSl-1064-A1-R4_MC10-2g10071	772	1209	41.8968	61.6446
