target_id	est_counts	est_counts	mean_oldcounts	tpm	tpm	target_id	est_counts	est_counts	mean_newcounts	tpm	tpm	ratio_a2_oldnew
MvSl-1064-A2-R4_A2g00758	40.2827	27.66	33.97135	2.25528	3.06565	MvSl-1064-A2-R4_A2g00758	3.00897	0	1.504485	0	1.17928	22.58005081
MvSl-1064-A2-R4_A2g00216	9567.62	9879.89	9723.755	30.8355	27.6925	MvSl-1064-A2-R4_A2g00216	388.53	504.835	446.6825	1.34114	0.934604	21.76882909
MvSl-1064-A2-R4_MC02g03651	484.677	644.178	564.4275	2.15855	1.50617	MvSl-1064-A2-R4_MC02g03651	10.4448	42.9924	26.7186	0.118809	0.0261347	21.12489045
MvSl-1064-A2-R4_MC08-1g08589	10.0064	20.1619	15.08415	0.926849	0.42746	MvSl-1064-A2-R4_MC08-1g08589	0	1.48262	0.74131	0.99008	0	20.34796234
MvSl-1064-A2-R4_MC11g11004	27.5864	6.73861	17.162505	0.0378668	0.143781	MvSl-1064-A2-R4_MC11g11004	1.71625	0	0.858125	0	0.00841588	20.0000035
MvSl-1064-A2-R4_MC09g09419	73.3181	90.0887	81.7034	4.71267	3.56608	MvSl-1064-A2-R4_MC09g09419	6.28804	2.10971	4.198875	0.224609	0.602172	19.45840208
MvSl-1064-A2-R4_A2g01018	193.457	183.182	188.3195	3.21036	3.14662	MvSl-1064-A2-R4_A2g01018	10.2433	10.167	10.20515	0.309434	0.28016	18.45337875
MvSl-1064-A2-R4_MC05g06669	26.9216	29.3608	28.1412	5.31562	4.56385	MvSl-1064-A2-R4_MC05g06669	3.07594	0	1.53797	0	0.990779	18.2976249
MvSl-1064-A2-R4_MC02g04520	62.3977	85.6273	74.0125	8.34277	5.6688	MvSl-1064-A2-R4_MC02g04520	3.57622	4.52244	4.04933	1.40878	1.05866	18.27771463
MvSl-1064-A2-R4_MC02g04544	62.3977	85.6273	74.0125	8.34277	5.6688	MvSl-1064-A2-R4_MC02g04544	3.57622	4.52244	4.04933	1.40878	1.05866	18.27771463
MvSl-1064-A2-R4_MC08-2g09181	35.1166	37.4664	36.2915	0.0937365	0.0814751	MvSl-1064-A2-R4_MC08-2g09181	0	3.97407	1.987035	0.0070755	0	18.26414642
MvSl-1064-A2-R4_MC06-1g07120	11.6234	7.29402	9.45871	0.140753	0.208187	MvSl-1064-A2-R4_MC06-1g07120	0.57195	0.549333	0.5606415	0.0124325	0.0116465	16.87122397
MvSl-1064-A2-R4_MC17g12495	11.6234	7.29402	9.45871	0.140753	0.208187	MvSl-1064-A2-R4_MC17g12495	0.57195	0.549333	0.5606415	0.0124325	0.0116465	16.87122397
MvSl-1064-A2-R4_MC01g03115	32.3156	25.298	28.8068	3.76269	4.40902	MvSl-1064-A2-R4_MC01g03115	1.8841	1.56774	1.72592	0.30385	0.344248	16.69069153
MvSl-1064-A2-R4_C22g01833	6.83896	8.88102	7.85999	0.253877	0.181655	MvSl-1064-A2-R4_C22g01833	2.44E-08	0.947813	0.473906512	0.0192658	4.46E-10	16.58552508
MvSl-1064-A2-R4_A2g00892	10965.8	12507.4	11736.6	35.0808	28.5231	MvSl-1064-A2-R4_A2g00892	686.061	753.28	719.6705	1.9043	1.57053	16.30829664
MvSl-1064-A2-R4_MC11g10546	24.2374	35.2426	29.74	6.56944	4.22566	MvSl-1064-A2-R4_MC11g10546	0	3.6738	1.8369	1.01157	0	16.19031977
MvSl-1064-A2-R4_MC05g06722	10418	8921.92	9669.96	50.7885	55.0058	MvSl-1064-A2-R4_MC05g06722	595.426	626.74	611.083	5.031	4.31794	15.82429882
MvSl-1064-A2-R4_A2g01125	81.5138	107.533	94.5234	1.01209	0.711722	MvSl-1064-A2-R4_A2g01125	4.08233	8.11961	6.10097	0.0813846	0.036934	15.49317542
MvSl-1064-A2-R4_MC10g10400	64.8386	213.142	138.9903	0.708777	0.199958	MvSl-1064-A2-R4_MC10g10400	0	18.0603	9.03015	0.04288	0	15.39180395
MvSl-1064-A2-R4_MC03g05488	43.5171	37.2922	40.40465	1.88074	2.04095	MvSl-1064-A2-R4_MC03g05488	1.55645	3.74586	2.651155	0.420532	0.158101	15.24039465
MvSl-1064-A2-R4_A2g01426	2684.75	2535.33	2610.04	28.848	28.3423	MvSl-1064-A2-R4_A2g01426	123.335	230.278	176.8065	2.03335	0.983513	14.76212695
MvSl-1064-A2-R4_A2g01410	1103.88	871.503	987.6915	43.952	51.7719	MvSl-1064-A2-R4_A2g01410	82.6904	51.2697	66.98005	13.042	20.3699	14.74605496
MvSl-1064-A2-R4_MC10g10101	31.616	31.2951	31.45555	0.0868673	0.081384	MvSl-1064-A2-R4_MC10g10101	3.26784	1.06657	2.167205	0.00217333	0.00603105	14.51433923
MvSl-1064-A2-R4_A2g01679	5.62414	9.94919	7.786665	0.367795	0.192748	MvSl-1064-A2-R4_A2g01679	0	1.1022	0.5511	0.0642912	0	14.12931154
MvSl-1064-A2-R4_MC09g09809	28	28	28	10.3333	10.0581	MvSl-1064-A2-R4_MC09g09809	1	3	2	2.59602	0.690513	13.9999993
MvSl-1064-A2-R4_A2g01617	505.593	633.475	569.534	2.65849	1.96785	MvSl-1064-A2-R4_A2g01617	32.9043	52.2795	42.5919	0.186069	0.106	13.37188523
MvSl-1064-A2-R4_A2g00542	505.118	502.27	503.694	16.6183	15.4892	MvSl-1064-A2-R4_A2g00542	45.8027	29.7613	37.782	3.07378	4.21916	13.33158643
MvSl-1064-A2-R4_MC02g04476	98.8607	163.712	131.28635	4.41836	2.47879	MvSl-1064-A2-R4_MC02g04476	8.94254	10.936	9.93927	0.799807	0.584412	13.20885223
MvSl-1064-A2-R4_A2g00663	102.359	71.1887	86.77385	21.8606	30.0145	MvSl-1064-A2-R4_A2g00663	6.07602	7.10278	6.5894	1.87187	1.56637	13.16870257
MvSl-1064-A2-R4_MC01g02696	446.069	489.572	467.8205	45.3359	38.4895	MvSl-1064-A2-R4_MC01g02696	29.7117	43.0596	36.38565	9.45343	6.29129	12.85728024
MvSl-1064-A2-R4_MC06-1g07205	302.88	325.923	314.4015	14.4346	12.4618	MvSl-1064-A2-R4_MC06-1g07205	22.8631	26.1877	24.5254	4.3241	3.52585	12.81942389
MvSl-1064-A2-R4_MC15g12419	3.09919	4.06971	3.58445	0.0155115	0.0109551	MvSl-1064-A2-R4_MC15g12419	0	0.565632	0.282816	0.00183152	0	12.67413701
MvSl-1064-A2-R4_A2g01361	5.86588	3.165	4.51544	0.0226615	0.0389584	MvSl-1064-A2-R4_A2g01361	0.723323	0	0.3616615	0	0.00390583	12.48526247
MvSl-1064-A2-R4_C23g01869	83.4051	70.7202	77.06265	1.90265	2.08489	MvSl-1064-A2-R4_C23g01869	9.42107	3.20175	6.31141	0.0779919	0.206512	12.21005271
MvSl-1064-A2-R4_MC10g10410	83.4051	70.7202	77.06265	1.90265	2.08489	MvSl-1064-A2-R4_MC10g10410	9.42107	3.20175	6.31141	0.0779919	0.206512	12.21005271
MvSl-1064-A2-R4_MC04-1g05681	23.9563	20.2877	22.122	0.0651047	0.0712954	MvSl-1064-A2-R4_MC04-1g05681	1.66644	1.97604	1.82124	0.00508561	0.00388357	12.14666864
MvSl-1064-A2-R4_A2g01453	114.731	150.767	132.749	4.78077	3.37619	MvSl-1064-A2-R4_A2g01453	11.3928	11.4511	11.42195	0.72041	0.645398	11.62227105
MvSl-1064-A2-R4_A2g00400	32.3039	35.2515	33.7777	0.23404	0.198933	MvSl-1064-A2-R4_A2g00400	1.17801	4.86835	3.02318	0.0253934	0.00555766	11.17290366
MvSl-1064-A2-R4_MC06-1g07230	560	435	497.5	213.431	269.195	MvSl-1064-A2-R4_MC06-1g07230	65	25	45	19.5528	43.7046	11.05555553
MvSl-1064-A2-R4_A2g00683	40.2246	37.3661	38.79535	2.08872	2.09022	MvSl-1064-A2-R4_A2g00683	2.1861	4.84392	3.51501	0.507647	0.205205	11.03705221
MvSl-1064-A2-R4_MC01g03198	0.662133	8.74373	4.7029315	0.0326374	0.00229212	MvSl-1064-A2-R4_MC01g03198	0.324237	0.561783	0.44301	0.00147447	0.000770577	10.61585616
MvSl-1064-A2-R4_A2g01623	5.10533	5.44308	5.274205	0.330681	0.288155	MvSl-1064-A2-R4_A2g01623	0	1	0.5	0.128203	0	10.54840789
MvSl-1064-A2-R4_MC03g05123	1101.52	973.169	1037.3445	75.9795	80.2452	MvSl-1064-A2-R4_MC03g05123	101.041	100.204	100.6225	31.2145	29.9109	10.30926979
MvSl-1064-A2-R4_A2g00807	4.04733	6.11173	5.07953	0.874707	0.532438	MvSl-1064-A2-R4_A2g00807	1.01109	0	0.505545	0	0.180303	10.04762978
MvSl-1064-A2-R4_MC02g04046	1063.15	993.381	1028.2655	9.18304	9.1173	MvSl-1064-A2-R4_MC02g04046	111.853	96.3413	104.09715	1.01792	1.0665	9.877940933
MvSl-1064-A2-R4_A2g00323	3687.06	4111.97	3899.515	11.0446	9.18397	MvSl-1064-A2-R4_A2g00323	348.103	455.906	402.0045	1.07215	0.741348	9.700177483
MvSl-1064-A2-R4_MC11g10436	548.398	381.952	465.175	7.69226	10.2516	MvSl-1064-A2-R4_MC11g10436	43.1137	54.5267	48.8202	1.8097	1.28534	9.528330467
MvSl-1064-A2-R4_MC01g02117	20.5473	16.0466	18.29695	0.163539	0.194274	MvSl-1064-A2-R4_MC01g02117	3.84625	0	1.923125	0	0.0301702	9.514175651
MvSl-1064-A2-R4_A2g01598	5.36745	13.6574	9.512425	0.943253	0.344864	MvSl-1064-A2-R4_A2g01598	0	2.03745	1.018725	0.213527	0	9.33757792
MvSl-1064-A2-R4_MC10g09884	286.076	104.357	195.2165	0.400417	1.018	MvSl-1064-A2-R4_MC10g09884	16.9621	26.8092	21.88565	0.071735	0.0410963	8.919840128
MvSl-1064-A2-R4_A2g01360	43.3089	86.2057	64.7573	0.527816	0.245953	MvSl-1064-A2-R4_A2g01360	1.6038	12.9409	7.27235	0.0632313	0.00708897	8.904590553
MvSl-1064-A2-R4_MC06-2g07361	47.0713	71.998	59.53465	0.247088	0.149815	MvSl-1064-A2-R4_MC06-2g07361	0	13.4178	6.7089	0.0351174	0	8.873980699
MvSl-1064-A2-R4_MC07g07968	8.31267	11.6045	9.958585	0.836172	0.558208	MvSl-1064-A2-R4_MC07g07968	0	2.25858	1.12929	0.185657	0	8.818447093
MvSl-1064-A2-R4_MC05g06995	1425.94	1611.37	1518.655	17.8221	14.632	MvSl-1064-A2-R4_MC05g06995	175.85	170.17	173.01	1.42459	1.32973	8.777845206
MvSl-1064-A2-R4_C30g01930	323.488	378.383	350.9355	0.46912	0.3719	MvSl-1064-A2-R4_C30g01930	24.3931	56.934	40.66355	0.0562905	0.0218535	8.630222869
MvSl-1064-A2-R4_MC02g03607	775.081	943.81	859.4455	19.3838	14.7761	MvSl-1064-A2-R4_MC02g03607	90	110	100	2.46024	1.81108	8.594454991
MvSl-1064-A2-R4_MC11g10987	1475.35	962.589	1218.9695	26.0187	37.0527	MvSl-1064-A2-R4_MC11g10987	154.957	130.484	142.7205	8.89269	9.47197	8.540955918
MvSl-1064-A2-R4_MC02g03519	519.102	648.489	583.7955	278.852	219.478	MvSl-1064-A2-R4_MC02g03519	76.9379	59.8095	68.3737	17.2906	21.5743	8.538304921
MvSl-1064-A2-R4_MC09g09815	3947.16	5002.1	4474.63	46.4474	34.0012	MvSl-1064-A2-R4_MC09g09815	538.494	529.916	534.205	4.58098	4.20435	8.376241329
MvSl-1064-A2-R4_A2g00222	59.5439	64.2184	61.88115	2.72951	2.35002	MvSl-1064-A2-R4_A2g00222	7.94007	7.0054	7.472735	0.465318	0.472898	8.280923808
MvSl-1064-A2-R4_MC09g09755	21.0188	50.0379	35.52835	0.546514	0.212985	MvSl-1064-A2-R4_MC09g09755	0	8.60587	4.302935	0.092778	0	8.256771058
MvSl-1064-A2-R4_MC03g05221	123.668	165.255	144.4615	5.19168	3.60654	MvSl-1064-A2-R4_MC03g05221	9	26.1134	17.5567	0.932814	0.289199	8.228283173
MvSl-1064-A2-R4_MC02g03579	126.011	135.068	130.5395	5.48072	4.7411	MvSl-1064-A2-R4_MC02g03579	13.3958	18.6924	16.0441	1.47022	0.944786	8.136293041
MvSl-1064-A2-R4_MC01g02027	344.563	431.335	387.949	27.6005	20.499	MvSl-1064-A2-R4_MC01g02027	30.9218	64.6099	47.76585	4.79911	2.05036	8.121890413
MvSl-1064-A2-R4_A2g01685	382.829	253.615	318.222	16.9901	23.8328	MvSl-1064-A2-R4_A2g01685	33.1632	46.0159	39.58955	9.70342	6.72769	8.038030217
MvSl-1064-A2-R4_MC10g10071	830.569	1099.9	965.2345	27.0358	18.9545	MvSl-1064-A2-R4_MC10g10071	109.613	133.472	121.5425	26.8952	20.8698	7.941538961
MvSl-1064-A2-R4_MC12g11112	85.5559	73.1815	79.3687	6.29173	6.85437	MvSl-1064-A2-R4_MC12g11112	5.97955	14.3608	10.170175	2.28224	0.883183	7.804064258
MvSl-1064-A2-R4_A2g01472	77.5195	99.8935	88.7065	3.16759	2.28116	MvSl-1064-A2-R4_A2g01472	11.3928	11.4511	11.42195	0.72041	0.645398	7.766318293
MvSl-1064-A2-R4_MC03g04704	71.7084	95.4346	83.5715	9.80903	6.83628	MvSl-1064-A2-R4_MC03g04704	8.51857	13.1389	10.828735	3.67707	2.33442	7.717568047
MvSl-1064-A2-R4_MC11g10453	261	310	285.5	43.2462	33.4586	MvSl-1064-A2-R4_MC11g10453	27	47	37	5.55036	2.89325	7.716216195
MvSl-1064-A2-R4_MC01g02067	73.2502	95.9615	84.60585	16.9475	12.0649	MvSl-1064-A2-R4_MC01g02067	5.28855	16.9321	11.110325	3.15098	0.921562	7.615065197
MvSl-1064-A2-R4_MC03g05140	3.27365	4.36039	3.81702	1.25121	0.893491	MvSl-1064-A2-R4_MC03g05140	0	1.00433	0.502165	0.553094	0	7.601125606
MvSl-1064-A2-R4_MC01g02496	61.7084	60.7637	61.23605	2.51197	2.36633	MvSl-1064-A2-R4_MC01g02496	5.19558	11.0131	8.10434	1.43926	0.623492	7.555957579
MvSl-1064-A2-R4_MC01g03375	263	378	320.5	11.3835	7.35625	MvSl-1064-A2-R4_MC01g03375	31	54	42.5	5.03594	2.58137	7.541176453
MvSl-1064-A2-R4_MC01g03109	28	47	37.5	3.86493	2.14854	MvSl-1064-A2-R4_MC01g03109	3	7	5	0.745249	0.287294	7.49999985
MvSl-1064-A2-R4_MC11g10995	315.237	390.201	352.719	2.09556	1.57021	MvSl-1064-A2-R4_MC11g10995	34.2765	60.3119	47.2942	0.267231	0.137413	7.457975804
MvSl-1064-A2-R4_MC01g03232	57.5708	77.4675	67.51915	0.956129	0.65928	MvSl-1064-A2-R4_MC01g03232	13.0355	5.07691	9.056205	0.0545744	0.126442	7.455567675
MvSl-1064-A2-R4_MC12g11350	1336.25	1090.97	1213.61	15.4384	17.5464	MvSl-1064-A2-R4_MC12g11350	170.715	162.905	166.81	8.04647	7.60453	7.275403149
MvSl-1064-A2-R4_MC05g06795	5.26615	10.4824	7.874275	0.16383	0.0763786	MvSl-1064-A2-R4_MC05g06795	1.09141	1.08846	1.089935	0.0170323	0.0153786	7.224535663
MvSl-1064-A2-R4_MC03g05006	59.9026	44.3757	52.13915	2.105	2.63856	MvSl-1064-A2-R4_MC03g05006	8.92208	5.56229	7.242185	0.390034	0.559267	7.199367219
MvSl-1064-A2-R4_MC02g03667	36.4648	83.2439	59.85435	0.873574	0.355017	MvSl-1064-A2-R4_MC02g03667	5.32635	11.4499	8.388125	0.10723	0.0450378	7.135605309
MvSl-1064-A2-R4_A2g00843	342.236	345.151	343.6935	8.25186	7.59631	MvSl-1064-A2-R4_A2g00843	46	51	48.5	7.7977	6.50744	7.086463903
MvSl-1064-A2-R4_MC04-1g05696	97.1477	128.268	112.70785	0.769467	0.540543	MvSl-1064-A2-R4_MC04-1g05696	8.7392	23.1264	15.9328	0.106808	0.0365157	7.073951176
MvSl-1064-A2-R4_MC09g09189	23.094	33.1686	28.1313	0.497335	0.32133	MvSl-1064-A2-R4_MC09g09189	2.00897	6.01532	4.012145	0.13146	0.0394893	7.011536048
MvSl-1064-A2-R4_A2g00751	3	3.89226	3.44613	1.64152	1.25417	MvSl-1064-A2-R4_A2g00751	0	1	0.5	1.06808	0	6.892258622
MvSl-1064-A2-R4_MC12g11140	3	3.89226	3.44613	1.64152	1.25417	MvSl-1064-A2-R4_MC12g11140	0	1	0.5	1.06808	0	6.892258622
MvSl-1064-A2-R4_A2g00437	283.46	282.904	283.182	1.26424	1.17482	MvSl-1064-A2-R4_A2g00437	51.9487	30.2749	41.1118	0.105822	0.164359	6.888095372
MvSl-1064-A2-R4_A2g00117	14.2629	15.5696	14.91625	0.131221	0.11151	MvSl-1064-A2-R4_A2g00117	3.29196	1.10072	2.19634	0.0122586	0.0330769	6.791411767
MvSl-1064-A2-R4_MC01g03010	12.4801	13.3624	12.92125	0.32556	0.282299	MvSl-1064-A2-R4_MC01g03010	3.02188	0.79267	1.907275	0.0207502	0.0711348	6.774717501
MvSl-1064-A2-R4_MC01g03025	12.4801	13.3624	12.92125	0.32556	0.282299	MvSl-1064-A2-R4_MC01g03025	3.02188	0.79267	1.907275	0.0207502	0.0711348	6.774717501
MvSl-1064-A2-R4_MC09g09291	278.262	262.335	270.2985	4.19074	4.12517	MvSl-1064-A2-R4_MC09g09291	48	32	40	0.695305	0.938027	6.757462483
MvSl-1064-A2-R4_MC04-1g05597	12.4316	14.5934	13.5125	2.50561	1.99303	MvSl-1064-A2-R4_MC04-1g05597	2	2	2	0.299199	0.276595	6.756249662
MvSl-1064-A2-R4_MC05g06755	629.692	884.903	757.2975	5.99971	3.9601	MvSl-1064-A2-R4_MC05g06755	74.0037	150.992	112.49785	0.832046	0.368804	6.731661977
MvSl-1064-A2-R4_A2g00452	815.477	791.221	803.349	129.069	123.617	MvSl-1064-A2-R4_A2g00452	104.827	134.428	119.6275	116.131	76.5235	6.71542078
MvSl-1064-A2-R4_MC10g10107	15.5103	17.0375	16.2739	0.0812297	0.0685845	MvSl-1064-A2-R4_MC10g10107	1.34362	3.60469	2.474155	0.0136691	0.00461121	6.577558537
MvSl-1064-A2-R4_MC03g04857	586.941	751.458	669.1995	11.048	8.00756	MvSl-1064-A2-R4_MC03g04857	86.8369	118.325	102.58095	2.19227	1.44697	6.523623532
MvSl-1064-A2-R4_A2g01380	10	16.5092	13.2546	1.74412	0.978523	MvSl-1064-A2-R4_A2g01380	1	3.0768	2.0384	0.488971	0.147701	6.502452585
MvSl-1064-A2-R4_A2g00176	11419.1	13206.1	12312.6	183.902	147.554	MvSl-1064-A2-R4_A2g00176	1744.35	2101.94	1923.145	91.2936	68.2295	6.402325357
MvSl-1064-A2-R4_MC10g10126	12.4854	18.2895	15.38745	3.95186	2.53103	MvSl-1064-A2-R4_MC10g10126	3.01718	1.79487	2.406025	0.355511	0.564707	6.39538216
MvSl-1064-A2-R4_A2g00526	46.7472	60.6832	53.7152	28.3145	20.9158	MvSl-1064-A2-R4_A2g00526	7.00328	10.0034	8.50334	6.6802	3.97962	6.316953029
MvSl-1064-A2-R4_MC01g03006	23.3243	17.0314	20.17785	2.82584	3.59814	MvSl-1064-A2-R4_MC01g03006	4.06883	2.35284	3.210835	0.456015	0.743427	6.284299683
MvSl-1064-A2-R4_MC01g03263	127.384	103.587	115.4855	20.1884	23.3122	MvSl-1064-A2-R4_MC01g03263	12.049	24.987	18.518	5.3307	2.49561	6.236391585
MvSl-1064-A2-R4_MC01g02018	28.8026	14.2844	21.5435	0.641933	1.20226	MvSl-1064-A2-R4_MC01g02018	5	2	3.5	0.18054	0.403407	6.155285538
MvSl-1064-A2-R4_MC01g02541	7.99007	4.86766	6.428865	1.39678	2.18076	MvSl-1064-A2-R4_MC01g02541	2.0957	0	1.04785	0	0.540262	6.135290725
MvSl-1064-A2-R4_A2g01206	4.04289	2.02333	3.03311	0.0397367	0.0736978	MvSl-1064-A2-R4_A2g01206	0	1.00637	0.503185	0.0168877	0	6.027821571
MvSl-1064-A2-R4_A2g01618	52.7273	54	53.36365	1.55168	1.40753	MvSl-1064-A2-R4_A2g01618	7.58486	10.1397	8.86228	0.500838	0.33787	6.021435725
MvSl-1064-A2-R4_MC10g10122	112.723	336.836	224.7795	0.733169	0.227528	MvSl-1064-A2-R4_MC10g10122	17.534	57.5233	37.52865	0.0925915	0.0255672	5.989543972
MvSl-1064-A2-R4_A2g01122	456.469	447.867	452.168	8.66262	8.19487	MvSl-1064-A2-R4_A2g01122	88.3808	64.2445	76.31265	1.97046	2.4351	5.925203743
MvSl-1064-A2-R4_A2g00238	3.5	8	5.75	2.89643	1.23488	MvSl-1064-A2-R4_A2g00238	0	2	1	1.16799	0	5.749999425
MvSl-1064-A2-R4_MC14g12053	48.6057	75.9052	62.25545	1.60661	0.954986	MvSl-1064-A2-R4_MC14g12053	8.7881	13.6101	11.1991	0.579606	0.337046	5.558968975
MvSl-1064-A2-R4_A2g00959	1355.44	1608.42	1481.93	21.0731	16.4777	MvSl-1064-A2-R4_A2g00959	251.73	285.468	268.599	7.52144	5.96629	5.517258067
MvSl-1064-A2-R4_A2g01039	85.198	53.7956	69.4968	4.83545	7.13842	MvSl-1064-A2-R4_A2g01039	16.1838	9.09832	12.64106	1.72669	2.886	5.497703472
MvSl-1064-A2-R4_MC14g12051	22.8621	23	22.93105	4.98952	4.66528	MvSl-1064-A2-R4_MC14g12051	2.37982	6	4.18991	4.51263	1.52529	5.472921722
MvSl-1064-A2-R4_A2g01115	319.765	226.274	273.0195	9.59681	12.5905	MvSl-1064-A2-R4_A2g01115	46.3817	53.4949	49.9383	3.41318	2.6621	5.467136435
MvSl-1064-A2-R4_MC05g07052	78.171	76.6756	77.4233	2.84081	2.68474	MvSl-1064-A2-R4_MC05g07052	13.2739	15.0647	14.1693	0.674602	0.535035	5.464158388
MvSl-1064-A2-R4_MC01g02364	129.175	142.452	135.8135	5.28906	4.44592	MvSl-1064-A2-R4_MC01g02364	27.165	22.5569	24.86095	3.19066	3.52167	5.462924766
MvSl-1064-A2-R4_MC02g03925	234.825	240.527	237.676	2.1528	1.94973	MvSl-1064-A2-R4_MC02g03925	45.0932	42.6277	43.86045	0.414931	0.396241	5.418913838
MvSl-1064-A2-R4_MC03g05187	413.89	414.178	414.034	1.83215	1.69804	MvSl-1064-A2-R4_MC03g05187	69.9346	85.4823	77.70845	0.314503	0.232879	5.328043468
MvSl-1064-A2-R4_MC09g09812	113.564	162.967	138.2655	42.1131	28.1283	MvSl-1064-A2-R4_MC09g09812	18.6823	33.393	26.03765	8.97487	4.91223	5.310214227
MvSl-1064-A2-R4_MC05g06693	68.7783	84.7724	76.77535	1.24634	0.938332	MvSl-1064-A2-R4_MC05g06693	13.238	16.1017	14.66985	0.237906	0.176192	5.233547001
MvSl-1064-A2-R4_A2g00256	42.5175	33.1445	37.831	1.1653	1.38654	MvSl-1064-A2-R4_A2g00256	3.34466	11.2795	7.31208	0.597198	0.159571	5.173767175
MvSl-1064-A2-R4_MC11g10437	0	6.14239	3.071195	0.251626	0	MvSl-1064-A2-R4_MC11g10437	1.19052	0	0.59526	0	0.0683308	5.159416867
MvSl-1064-A2-R4_MC01g02497	9.36042	4.83503	7.097725	0.0432053	0.0775935	MvSl-1064-A2-R4_MC01g02497	2.78601	0	1.393005	0	0.0167677	5.095261317
MvSl-1064-A2-R4_A2g00990	583.814	581.677	582.7455	6.0965	5.67677	MvSl-1064-A2-R4_A2g00990	138.929	89.9592	114.4441	1.53727	2.13649	5.091966292
MvSl-1064-A2-R4_A2g01086	7.63662	13.5189	10.57776	2.48669	1.3173	MvSl-1064-A2-R4_A2g01086	0	4.16039	2.080195	0.966173	0	5.084984577
MvSl-1064-A2-R4_MC05g06571	32.186	40.9315	36.55875	0.0656997	0.0479069	MvSl-1064-A2-R4_MC05g06571	7.74831	6.70319	7.22575	0.00831421	0.0087074	5.059509323
MvSl-1064-A2-R4_MC11g10607	108.916	235.89	172.403	2.41891	1.03615	MvSl-1064-A2-R4_MC11g10607	27.9496	40.2106	34.0801	0.526941	0.330171	5.058758616
MvSl-1064-A2-R4_MC03g05510	1724.28	1539.08	1631.68	5.57084	5.78814	MvSl-1064-A2-R4_MC03g05510	315.891	329.835	322.863	1.09314	0.947706	5.053784421
MvSl-1064-A2-R4_MC02g04351	20.1153	16.9598	18.53755	0.468872	0.516987	MvSl-1064-A2-R4_MC02g04351	2.95785	4.40678	3.682315	0.144036	0.0867764	5.034210679
MvSl-1064-A2-R4_MC03g04858	2.25544	9.11287	5.684155	0.78986	0.182221	MvSl-1064-A2-R4_MC03g04858	0.69068	1.56976	1.13022	0.439312	0.189273	5.029246073
MvSl-1064-A2-R4_MC02g04152	857.471	880.738	869.1045	31.217	28.1791	MvSl-1064-A2-R4_MC02g04152	184	163	173.5	8.05115	8.19634	5.009247836
MvSl-1064-A2-R4_MC02g04244	5	0	2.5	0	2.96359	MvSl-1064-A2-R4_MC02g04244	1	0	0.5	0	0.656921	4.999999
MvSl-1064-A2-R4_MC03g04699	2	3	2.5	0.393078	0.242233	MvSl-1064-A2-R4_MC03g04699	1	0	0.5	0	0.113106	4.999999
MvSl-1064-A2-R4_A2g01090	3.14651	5.64128	4.393895	0.312448	0.162035	MvSl-1064-A2-R4_A2g01090	0	1.76247	0.881235	0.085114	0	4.986064445
MvSl-1064-A2-R4_MC01g03203	23.696	25.7588	24.7274	0.174291	0.148719	MvSl-1064-A2-R4_MC01g03203	4.58512	5.37088	4.978	0.0301338	0.0232642	4.96733618
MvSl-1064-A2-R4_MC03g04752	28.5402	47.6391	38.08965	14.1019	8.04677	MvSl-1064-A2-R4_MC03g04752	2.18187	13.2346	7.708235	12.621	1.54969	4.941422972
MvSl-1064-A2-R4_MC08-1g08642	21	28	24.5	0.383486	0.266877	MvSl-1064-A2-R4_MC08-1g08642	4	6	5	0.0717791	0.0431577	4.899999902
MvSl-1064-A2-R4_MC01g03240	11.9494	13.0767	12.51305	0.38565	0.3272	MvSl-1064-A2-R4_MC01g03240	0	5.16232	2.58116	0.154657	0	4.847839543
MvSl-1064-A2-R4_MC01g02632	109.607	164.008	136.8075	28.1593	17.5721	MvSl-1064-A2-R4_MC01g02632	23.47	33	28.235	7.04018	4.86113	4.84531608
MvSl-1064-A2-R4_MC01g03061	1617.6	1609.56	1613.58	69.8734	65.208	MvSl-1064-A2-R4_MC01g03061	365.958	307.269	336.6135	27.3243	29.0562	4.793568884
MvSl-1064-A2-R4_A2g01162	3.01302	2.01413	2.513575	0.866081	1.27391	MvSl-1064-A2-R4_A2g01162	0	1.05273	0.526365	1.12504	0	4.775345098
MvSl-1064-A2-R4_C25g01885	121.083	208.435	164.759	5.08575	2.74292	MvSl-1064-A2-R4_C25g01885	20.5003	48.7907	34.6455	1.1885	0.449372	4.755567087
MvSl-1064-A2-R4_A2g01054	27631.7	30761.1	29196.4	1518.42	1267.81	MvSl-1064-A2-R4_A2g01054	5759.18	6544.83	6152.005	621.03	486.795	4.745834894
MvSl-1064-A2-R4_A2g00980	150.535	202.767	176.651	51.3721	36.4777	MvSl-1064-A2-R4_A2g00980	31.3614	43.1136	37.2375	20.2615	13.1505	4.743900625
MvSl-1064-A2-R4_MC01g03201	150.707	364.199	257.453	1.36959	0.525605	MvSl-1064-A2-R4_MC01g03201	9.59976	99.1957	54.39773	0.262394	0.0229934	4.732789393
MvSl-1064-A2-R4_A2g01532	65.6659	67.476	66.57095	0.163235	0.147315	MvSl-1064-A2-R4_A2g01532	12.9596	15.2295	14.09455	0.0270499	0.0208503	4.72316956
MvSl-1064-A2-R4_MC03g04928	7.4507	1.22665	4.338675	0.0693797	0.391804	MvSl-1064-A2-R4_MC03g04928	1.84293	0	0.921465	0	0.190761	4.708452876
