gida1	part8	youngold	genea10k	up5k	upk10	upk15	upk20	down5k	down10k	down15k	down20k	logCPM	logFC.A1.A2	abs	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	DE2	gida2	genea20k	a2up5k	a2upk10	a2upk15	a2upk20	a2down5k	a2down10k	a2down15k	a2down20k	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff
MvSl-1064-A1-R4_MC11g10433	Auto	Auto	0	0	0	0	0	0	0	0	0	7.642400549	-0.013781051	0.013781051	0.949844093	0.999949922	7.514637841	7.747020157	7.819818118	7.455764769	NON	NON	MvSl-1064-A2-R4_MC11g10695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10436	Auto	Auto	0	0	0	0	0	0	0	0	0	7.76913066	-0.001936906	0.001936906	0.992551787	0.999949922	7.729707025	7.80562094	7.802748224	7.736682309	NON	NON	MvSl-1064-A2-R4_MC11g10698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10442	Auto	Auto	0	0	0	0	0	0	0	0	0	7.053676322	0.015974819	0.015974819	0.932175581	0.999949922	7.098248895	7.024044542	6.970774337	7.116903211	NON	NON	MvSl-1064-A2-R4_MC11g10704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10445	Auto	Auto	0	0	0	0	0	0	0	0	0	11.7967532	0.155042671	0.155042671	0.694074886	0.999949922	11.67643536	12.04452507	11.84652025	11.57502317	NON	NON	MvSl-1064-A2-R4_MC11g10707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10446	Auto	Auto	0	0	0	0	0	0	0	0	0	5.903472918	-0.024540383	0.024540383	0.902031713	0.999949922	5.921172576	5.860593604	5.957197402	5.872908195	NON	NON	MvSl-1064-A2-R4_MC11g10708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10453	Auto	Auto	0	0	0	0	0	0	0	0	0	8.347079277	-0.067370978	0.067370978	0.799994927	0.999949922	8.460474731	8.148774368	8.054237777	8.646249609	NON	NON	MvSl-1064-A2-R4_MC11g10715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10455	Auto	Auto	0	0	0	0	0	0	0	0	0	4.345009752	0.013069957	0.013069957	0.96269197	0.999949922	4.182301427	4.502782566	4.553828859	4.084476677	NON	NON	MvSl-1064-A2-R4_MC11g10717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10457	Auto	Auto	0	0	0	0	0	0	0	0	0	1.041951452	-0.178905117	0.178905117	0.682183615	0.999949922	1.155473938	0.727447653	0.849294503	1.363278739	NON	NON	MvSl-1064-A2-R4_MC11g10719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10459	Auto	Auto	0	0	0	0	0	0	0	0	0	6.905439653	-0.047807726	0.047807726	0.809123927	0.999949922	6.745404039	7.00564685	7.051608888	6.795236903	NON	NON	MvSl-1064-A2-R4_MC11g10721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10460	Auto	Auto	0	0	0	0	0	0	0	0	0	8.855092157	0.032127634	0.032127634	0.908644942	0.999949922	8.692756854	9.029724585	9.070603432	8.562784553	NON	NON	MvSl-1064-A2-R4_MC11g10722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10461	Auto	Auto	0	0	0	0	0	0	0	0	0	8.033277568	0.09011583	0.09011583	0.67643173	0.999949922	8.057845165	8.097079772	7.994152331	7.98084039	NON	NON	MvSl-1064-A2-R4_MC11g10723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10463	Auto	Auto	0	0	0	0	0	0	0	0	0	6.046499853	-0.038622595	0.038622595	0.852601723	0.999949922	5.877767331	6.162461574	6.177667428	5.944145097	NON	NON	MvSl-1064-A2-R4_MC11g10725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10464	Auto	Auto	0	0	0	0	0	0	0	0	0	7.735939221	0.048321348	0.048321348	0.816570586	0.999949922	7.830203251	7.68593792	7.656491606	7.764647852	NON	NON	MvSl-1064-A2-R4_MC11g10726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10466	Auto	Auto	0	0	0	0	0	0	0	0	0	3.961295978	-0.017189642	0.017189642	0.953747009	0.999949922	3.896655408	4.00668767	4.225270795	3.65823766	NON	NON	MvSl-1064-A2-R4_MC11g10728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10468	Auto	Auto	0	0	0	0	0	0	0	0	0	6.628913096	-0.032492432	0.032492432	0.861982709	0.999949922	6.616526015	6.60868288	6.639630844	6.650496497	NON	NON	MvSl-1064-A2-R4_MC11g10730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10470	Auto	Auto	0	0	0	0	0	0	0	0	0	5.742753057	-0.034757871	0.034757871	0.865828067	0.999949922	5.687130581	5.762572899	5.830869165	5.685437865	NON	NON	MvSl-1064-A2-R4_MC11g10732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10471	Auto	Auto	0	0	0	0	0	0	0	0	0	6.513170035	-0.002664362	0.002664362	0.988740064	0.999949922	6.565605372	6.455993757	6.497497453	6.531322299	NON	NON	MvSl-1064-A2-R4_MC11g10733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10475	Auto	Auto	0	0	0	0	0	0	0	0	0	5.785046465	-0.070413788	0.070413788	0.733593687	0.999949922	5.684481324	5.811810606	5.891545661	5.744280167	NON	NON	MvSl-1064-A2-R4_MC11g10737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10477	Auto	Auto	0	0	0	0	0	0	0	0	0	0.197638927	0.043931271	0.043931271	0.937791568	0.999949922	0.731551131	-0.585987386	-0.336915477	0.559789423	NON	NON	MvSl-1064-A2-R4_MC11g10739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10489	Auto	Auto	0	0	0	0	0	0	0	0	0	3.714718795	0.094192826	0.094192826	0.742452615	0.999949922	3.821481363	3.696487925	3.782493815	3.540579701	NON	NON	MvSl-1064-A2-R4_MC11g10751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10491	Auto	Auto	0	0	0	0	0	0	0	0	0	5.556766083	0.067306491	0.067306491	0.74417185	0.999949922	5.574312279	5.605292387	5.570229584	5.473488124	NON	NON	MvSl-1064-A2-R4_MC11g10753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10493	Auto	Auto	0	0	0	0	0	0	0	0	0	5.251310744	-0.001890154	0.001890154	0.993225808	0.999949922	5.217305164	5.282714221	5.365985791	5.128561944	NON	NON	MvSl-1064-A2-R4_MC11g10755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10497	Auto	Auto	0	0	0	0	0	0	0	0	0	11.68344816	0.075237972	0.075237972	0.878380857	0.999949922	12.15861089	11.08849014	10.95932625	12.10836979	NON	NON	MvSl-1064-A2-R4_MC11g10759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10502	Auto	Auto	0	0	0	0	0	0	0	0	0	5.144304752	-0.016737557	0.016737557	0.940117806	0.999949922	5.096952253	5.173935751	5.147584187	5.157715801	NON	NON	MvSl-1064-A2-R4_MC11g10764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10507	Auto	Auto	0	0	0	0	0	0	0	0	0	4.692069006	0.110826125	0.110826125	0.654611517	0.999949922	4.729039646	4.76274608	4.788345222	4.464244499	NON	NON	MvSl-1064-A2-R4_MC11g10769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10510	Auto	Auto	0	0	0	0	0	0	0	1	1	0.701385556	-0.029874198	0.029874198	0.947468103	0.999949922	0.887114917	0.457320064	0.515567033	0.894198711	NON	NON	MvSl-1064-A2-R4_MC11g10772	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10511	Auto	Auto	0	0	0	0	0	0	1	1	0	7.328336386	-3.37E-05	0.0000337	0.999863	0.999949922	7.297340537	7.358646741	7.333698184	7.322986029	NON	NON	MvSl-1064-A2-R4_MC11g10773	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10512	Auto	Auto	0	0	0	0	0	0	2	0	0	7.213825218	-0.023431012	0.023431012	0.903525895	0.999949922	7.21895583	7.184996349	7.17241652	7.276716601	NON	NON	MvSl-1064-A2-R4_MC11g10774	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10513	Auto	Auto	0	0	0	0	0	2	0	0	0	7.099477138	0.043699034	0.043699034	0.819287525	0.999949922	7.218040162	7.017238471	7.077956076	7.076959805	NON	NON	MvSl-1064-A2-R4_MC11g10775	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10516	Auto	Auto	0	2	0	0	0	0	0	0	0	4.649135572	0.023688789	0.023688789	0.931612872	0.999949922	4.436462706	4.854894489	4.871902211	4.356178349	NON	NON	MvSl-1064-A2-R4_MC11g10778	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10520	Auto	Auto	0	0	0	2	0	0	0	0	0	4.774754344	-0.067311079	0.067311079	0.774344574	0.999949922	4.759566915	4.722113991	4.782784578	4.832917715	NON	NON	MvSl-1064-A2-R4_MC11g10782	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10523	Auto	Auto	0	0	0	0	0	0	0	0	0	6.74683354	-0.018710484	0.018710484	0.917859962	0.999949922	6.726211596	6.74864521	6.805114419	6.705445728	NON	NON	MvSl-1064-A2-R4_MC11g10785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10526	Auto	Auto	0	0	0	0	0	0	0	0	0	7.605259726	-0.133662245	0.133662245	0.674510934	0.999949922	7.025796208	7.913596208	8.038283076	7.175640812	NON	NON	MvSl-1064-A2-R4_MC11g10788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10529	Auto	Auto	0	0	0	0	0	0	0	0	0	5.278713411	0.090575922	0.090575922	0.724574209	0.999949922	5.482741095	5.143487511	4.925875074	5.485920111	NON	NON	MvSl-1064-A2-R4_MC11g10791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10532	Auto	Auto	0	0	0	0	0	0	0	0	0	9.209950373	0.104504105	0.104504105	0.707244504	0.999949922	9.406625039	9.099543137	9.012546753	9.287853054	NON	NON	MvSl-1064-A2-R4_MC11g10794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10533	Auto	Auto	0	0	0	0	0	0	0	0	0	5.847786961	0.002801643	0.002801643	0.988989031	0.999949922	5.801575998	5.8952716	5.882475301	5.809320784	NON	NON	MvSl-1064-A2-R4_MC11g10795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10535	Auto	Auto	0	0	0	0	0	0	0	0	0	6.696579521	0.067822386	0.067822386	0.716557039	0.999949922	6.661001586	6.795907318	6.740606747	6.579351014	NON	NON	MvSl-1064-A2-R4_MC11g10797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10537	Auto	Auto	0	0	0	0	0	0	0	0	0	6.579758247	-0.081689798	0.081689798	0.667102961	0.999949922	6.582067875	6.493445862	6.704299576	6.530465253	NON	NON	MvSl-1064-A2-R4_MC11g10799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10540	Auto	Auto	0	0	0	0	0	0	0	0	0	6.252689189	-0.002765081	0.002765081	0.988464598	0.999949922	6.314633037	6.185060963	6.165967499	6.337187374	NON	NON	MvSl-1064-A2-R4_MC11g10802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10541	Auto	Auto	0	0	0	0	0	0	0	0	0	6.382007114	-0.041136962	0.041136962	0.827571708	0.999949922	6.385669519	6.336583902	6.322673066	6.478087822	NON	NON	MvSl-1064-A2-R4_MC11g10803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10545	Auto	Auto	0	0	0	0	0	0	0	0	0	7.199577494	0.03840352	0.03840352	0.841840796	0.999949922	7.231714529	7.205406901	7.126508148	7.232080244	NON	NON	MvSl-1064-A2-R4_MC11g10807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10547	Auto	Auto	0	0	0	0	0	0	0	0	1	7.955828377	0.073663394	0.073663394	0.729545443	0.999949922	8.029680924	7.953633957	7.882577044	7.95360598	NON	NON	MvSl-1064-A2-R4_MC11g10809	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10551	Auto	Auto	0	0	0	0	0	1	0	3	1	6.995786387	0.028752263	0.028752263	0.915984699	0.999949922	6.704800763	7.261863963	7.337496132	6.507130432	NON	NON	MvSl-1064-A2-R4_MC11g10813	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10553	Auto	Auto	0	0	0	0	0	1	2	1	1	4.626308166	0.010128802	0.010128802	0.967557185	0.999949922	4.710929135	4.54707325	4.476714029	4.752879911	NON	NON	MvSl-1064-A2-R4_MC11g10815	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10560	Auto	Auto	0	2	3	0	0	0	0	0	2	6.530883344	0.0466118	0.0466118	0.804353108	0.999949922	6.497809953	6.607986141	6.534364981	6.479864722	NON	NON	MvSl-1064-A2-R4_MC11g10822	0	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10563	Auto	Auto	0	0	2	3	0	0	0	0	2	3.83398846	1.94E-05	0.0000194	0.999949922	0.999949922	4.069054591	3.553277775	3.598496464	4.036989421	NON	NON	MvSl-1064-A2-R4_MC11g10825	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10568	Auto	Auto	0	0	0	1	3	0	2	1	0	7.646828039	0.049238601	0.049238601	0.822438524	0.999949922	7.792871502	7.53833486	7.43288852	7.789218277	NON	NON	MvSl-1064-A2-R4_MC11g10830	0	0	0	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10578	Auto	Auto	0	0	1	2	0	0	0	0	0	8.694652144	-0.115551723	0.115551723	0.646120024	0.999949922	8.58377572	8.68591509	8.896981632	8.58915832	NON	NON	MvSl-1064-A2-R4_MC11g10842	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10579	Auto	Auto	0	0	1	2	0	0	0	0	0	7.271559163	-0.093056576	0.093056576	0.63485284	0.999949922	7.254221003	7.193845443	7.370308488	7.262334906	NON	NON	MvSl-1064-A2-R4_MC11g10843	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10582	Auto	Auto	0	0	0	1	0	0	0	0	0	5.859127011	-0.000845628	0.000845628	0.996644514	0.999949922	5.878926465	5.838191758	5.830869165	5.887707484	NON	NON	MvSl-1064-A2-R4_MC11g10846	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10586	Auto	Auto	0	0	0	0	0	0	0	0	0	3.234474732	-0.070299064	0.070299064	0.852664598	0.999949922	3.574878205	2.691962548	2.894474113	3.567567658	NON	NON	MvSl-1064-A2-R4_MC11g10850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10589	Auto	Auto	0	0	0	0	0	0	0	0	0	6.042907868	-0.087793267	0.087793267	0.719107522	0.999949922	5.704233181	6.242753073	6.310164591	5.820582721	NON	NON	MvSl-1064-A2-R4_MC11g10853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10590	Auto	Auto	0	0	0	0	0	0	0	0	0	6.998562404	0.081280249	0.081280249	0.672187402	0.999949922	6.945091493	7.126358382	7.059103737	6.847784998	NON	NON	MvSl-1064-A2-R4_MC11g10854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10593	Auto	Auto	0	0	0	0	0	0	0	0	0	5.886530751	-0.099498985	0.099498985	0.632450074	0.999949922	5.773181207	5.896413299	6.059618663	5.799393952	NON	NON	MvSl-1064-A2-R4_MC11g10857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10598	Auto	Auto	0	0	0	0	0	0	0	0	0	5.408653267	-0.013187794	0.013187794	0.954143003	0.999949922	5.300975293	5.496564815	5.58308368	5.224947636	NON	NON	MvSl-1064-A2-R4_MC11g10862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10604	Auto	Auto	0	0	0	0	0	0	0	0	4	5.670490105	-0.03008708	0.03008708	0.882807537	0.999949922	5.574312279	5.732202935	5.619413763	5.74870863	NON	NON	MvSl-1064-A2-R4_MC11g10868	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10606	Auto	Auto	0	0	0	0	0	0	0	0	4	9.721499848	0.098371607	0.098371607	0.755845973	0.999949922	9.898992172	9.627973029	9.356490944	9.929874689	NON	NON	MvSl-1064-A2-R4_MC11g10870	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10614	Auto	Auto	0	0	0	0	0	4	1	0	0	5.632200813	-0.090750021	0.090750021	0.654671663	0.999949922	5.541016676	5.630211495	5.674502927	5.679264804	NON	NON	MvSl-1064-A2-R4_MC11g10878	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10620	Auto	Auto	0	5	0	0	0	0	0	2	1	4.763768479	0.087878306	0.087878306	0.763850441	0.999949922	4.723888371	4.88511454	4.237518007	5.080186119	NON	NON	MvSl-1064-A2-R4_MC11g10884	0	5	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10621	Auto	Auto	0	1	4	0	0	0	1	1	1	5.86009975	-0.000733586	0.000733586	0.997112924	0.999949922	5.781882412	5.933591299	5.858886245	5.862048914	NON	NON	MvSl-1064-A2-R4_MC11g10885	0	1	4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10622	Auto	Auto	0	0	1	4	0	1	1	1	0	7.419551586	-0.079675505	0.079675505	0.686246807	0.999949922	7.42622227	7.330625367	7.474443724	7.443069035	NON	NON	MvSl-1064-A2-R4_MC11g10886	0	0	1	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10636	Auto	Auto	0	0	0	0	2	0	0	0	1	7.188411722	-0.068908165	0.068908165	0.71926082	0.999949922	7.138971993	7.168079321	7.260570407	7.183294865	NON	NON	MvSl-1064-A2-R4_MC11g10900	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10638	Auto	Auto	0	0	0	0	0	0	0	1	2	8.671660842	-0.013112532	0.013112532	0.956934123	0.999949922	8.635956665	8.693652382	8.664470743	8.691807056	NON	NON	MvSl-1064-A2-R4_MC11g10902	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10663	Auto	Auto	0	3	0	3	0	0	0	0	0	8.08890087	-0.058513167	0.058513167	0.788280772	0.999949922	8.062698744	8.056034397	8.094632156	8.140732539	NON	NON	MvSl-1064-A2-R4_MC11g10927	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10665	Auto	Auto	0	0	3	0	3	0	0	0	0	6.71078167	-0.016754303	0.016754303	0.928101148	0.999949922	6.76747722	6.634228502	6.638861569	6.795236903	NON	NON	MvSl-1064-A2-R4_MC11g10929	0	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
MvSl-1064-A1-R4_MC11g10678	Auto	Auto	0	0	0	0	0	0	2	0	0	5.960379623	-0.051268246	0.051268246	0.795043407	0.999949922	5.90077489	5.967664375	6.01525672	5.955683291	NON	NON	MvSl-1064-A2-R4_MC11g10942	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10695	Auto	Auto	0	1	0	0	1	0	0	0	0	10.43603006	-0.096734175	0.096734175	0.765133472	0.999949922	10.49389174	10.27124748	10.4362535	10.52941933	NON	NON	MvSl-1064-A2-R4_MC11g10959	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10697	Auto	Auto	0	0	1	0	0	0	0	0	0	7.122947201	0.032202065	0.032202065	0.867532767	0.999949922	7.114085813	7.163344726	6.987791062	7.216711612	NON	NON	MvSl-1064-A2-R4_MC11g10961	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10704	Auto	Auto	0	0	0	0	1	0	0	0	0	7.36471402	-0.020209091	0.020209091	0.918845071	0.999949922	7.342153213	7.366906929	7.29711009	7.44852375	NON	NON	MvSl-1064-A2-R4_MC11g10968	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10705	Auto	Auto	0	0	0	0	0	0	0	0	0	6.558473374	0.012219603	0.012219603	0.947707425	0.999949922	6.600454225	6.527741652	6.536844698	6.56770178	NON	NON	MvSl-1064-A2-R4_MC11g10969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10707	Auto	Auto	0	0	0	0	0	0	0	0	0	8.195974495	0.041520575	0.041520575	0.853752384	0.999949922	8.254861372	8.177234845	8.111088734	8.236334783	NON	NON	MvSl-1064-A2-R4_MC11g10971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10710	Auto	Auto	0	0	0	0	0	0	0	0	0	8.476025186	-0.095219997	0.095219997	0.68402991	0.999949922	8.482565172	8.370580233	8.507711994	8.537840027	NON	NON	MvSl-1064-A2-R4_MC11g10974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10720	Auto	Auto	0	1	0	0	0	0	0	0	1	6.7906738	0.078147417	0.078147417	0.676747293	0.999949922	6.947855667	6.699782221	6.713096991	6.788083623	NON	NON	MvSl-1064-A2-R4_MC11g10985	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	-1
MvSl-1064-A1-R4_MC11g10723	Auto	Auto	0	0	1	0	0	0	1	0	3	7.411231435	-0.072433275	0.072433275	0.715155148	0.999949922	7.350951102	7.397871276	7.367989337	7.521938161	NON	NON	MvSl-1064-A2-R4_MC11g10988	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	-1	0
MvSl-1064-A1-R4_MC12g10752	Auto	Auto	0	1	0	0	0	0	0	0	0	8.527339102	-0.099055111	0.099055111	0.684895276	0.999949922	8.568231274	8.379589251	8.449238682	8.692573445	NON	NON	MvSl-1064-A2-R4_MC12g11015	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10753	Auto	Auto	0	0	1	0	0	0	0	0	0	6.785950112	-0.096860269	0.096860269	0.661634564	0.999949922	6.902980476	6.548951272	6.545079771	7.074021925	NON	NON	MvSl-1064-A2-R4_MC12g11016	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10755	Auto	Auto	0	0	0	1	0	0	0	0	0	7.22142766	-0.053163763	0.053163763	0.793428104	0.999949922	7.034664305	7.338627168	7.256564164	7.238916841	NON	NON	MvSl-1064-A2-R4_MC12g11018	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10767	Auto	Auto	0	0	0	0	0	0	0	0	1	7.298117369	-0.001441944	0.001441944	0.99419906	0.999949922	7.200994628	7.387758805	7.326549971	7.270570564	NON	NON	MvSl-1064-A2-R4_MC12g11030	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10769	Auto	Auto	0	0	0	0	0	0	0	1	1	5.560077951	0.073378589	0.073378589	0.733433599	0.999949922	5.526297151	5.662781247	5.659410189	5.371891374	NON	NON	MvSl-1064-A2-R4_MC12g11032	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10774	Auto	Auto	0	0	0	0	0	0	2	1	0	5.599832874	-0.051907492	0.051907492	0.80580524	0.999949922	5.700304384	5.435042387	5.581483167	5.668397978	NON	NON	MvSl-1064-A2-R4_MC12g11037	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10781	Auto	Auto	0	0	1	2	0	0	0	0	0	4.592097057	0.065701789	0.065701789	0.788044908	0.999949922	4.611232005	4.637246684	4.582916722	4.534320206	NON	NON	MvSl-1064-A2-R4_MC12g11044	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10782	Auto	Auto	0	0	1	0	2	0	0	0	0	3.763172938	-0.08762838	0.08762838	0.762848922	0.999949922	3.591942843	3.83630708	3.955575812	3.639282343	NON	NON	MvSl-1064-A2-R4_MC12g11045	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10784	Auto	Auto	0	0	0	1	0	0	0	0	0	6.491674171	0.04112518	0.04112518	0.869672392	0.999949922	6.69232762	6.30598005	6.064209963	6.788083623	NON	NON	MvSl-1064-A2-R4_MC12g11047	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
